experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,70,0,local_loglinear,24,1.505802001632035,0.03090016082129703,0.8755045566034158,2.1648301741889475,-0.01749792615738244,0.7893307712946229
terminal_rule_selected_full_path,70,0,local_loglinear,25,1.5270295615463696,0.030803859300989295,0.8727760135280297,2.2512083612525395,-0.014076430731881803,0.7812097071489124
terminal_rule_selected_full_path,70,0,local_loglinear,26,1.5485521560731415,0.030710688876576193,0.8701361848363252,2.342232038655403,-0.010504916735024648,0.7729169517404079
terminal_rule_selected_full_path,70,0,local_loglinear,27,1.5703939191064429,0.030620284548890465,0.8675747288852295,2.438177478275682,-0.006800954589750395,0.7644718729503726
terminal_rule_selected_full_path,70,0,local_loglinear,28,1.592579652968455,0.03053230450391648,0.8650819609443002,2.539343105391906,-0.002980737270804715,0.7558927854495182
terminal_rule_selected_full_path,70,0,local_loglinear,29,1.6151348057362545,0.03044642907110442,0.8626488236812915,2.646051227797114,0.0009408623584410128,0.7471969000819237
terminal_rule_selected_full_path,70,0,local_loglinear,30,1.6380854659061022,0.03036235958771523,0.8602668549852647,2.7586499490675354,0.004950226640634339,0.7384002781496851
terminal_rule_selected_full_path,70,0,local_loglinear,31,1.6614583755798777,0.030279817175554186,0.8579281533073685,2.8775152896716913,0.009034922442208899,0.7295178163278453
terminal_rule_selected_full_path,70,0,local_loglinear,32,1.685280972665961,0.030198541345819476,0.8556253381315517,3.003053561332423,0.013183623777886058,0.7205632357141946
terminal_rule_selected_full_path,70,0,local_loglinear,33,1.7095814444189759,0.030118288633671254,0.8533515112873519,3.135703993590295,0.01738603470197101,0.7115490897414215
terminal_rule_selected_full_path,70,0,local_loglinear,34,1.7343887856414864,0.030038831328833875,0.8511002209836261,3.2759416278026485,0.02163281509165092,0.7024867870040338
terminal_rule_selected_full_path,70,0,local_loglinear,35,1.759732889130218,0.029959956041020884,0.8488654211622583,3.424280565710262,0.02591550272197525,0.6933866192260562
terminal_rule_selected_full_path,70,0,local_loglinear,36,1.7856446282277694,0.0298814624986035,0.8466414374604323,3.58127753426033,0.030226443367464974,0.6842578054401595
terminal_rule_selected_full_path,70,0,local_loglinear,37,1.812155976120209,0.029803162157654894,0.8444229278002219,3.7475358974731043,0.034558717493352535,0.675108534148562
terminal_rule_selected_full_path,70,0,local_loglinear,38,1.8393001243634746,0.02972487698911869,0.8422048480250293,3.923710091938691,0.03890607416690516,0.6659460156228466
