t,N_US,N_W,phi_US,phi_W,q_US,q_W,d_US,d_W,Q_US,Q_W,e_US,e_W,Y_US,Y_W,omega,omega_star,theta_US_star,theta,R_f,R_f_W,Psi,residual_norm,v_US,B_per,V_agg,B_agg,bubble_share,NFA,NFA_fund,NFA_bubble,NFA_b_cf,dNFA,dA,dV,dB
26.0,2.422487718199667,4.914517560615182,0.7054854347661101,0.6857560700922755,1.3502297805769854,0.3653036985812035,0.04762837218922519,0.05010184574584385,3.4635814855692515,1.9081233292248174,6.988738880088649,3.736083266776922,6.911451601380817,3.8694777799242877,0.6344500182210814,0.20711737852708256,1.0691847926901126,-0.5744150599638927,1.1173687172621216,1.1278126196228435,0.9930102890783,6.246695448601761e-10,1.35070919550239,-0.0004794149254045976,3.4648112708127874,-0.001229785243535897,-0.00035506173267749105,0.030787954475072876,0.02955816923153698,0.001229785243535897,0.3409035329878134,-0.3101155785127405,-0.7390282384338329,0.4276828746775565,0.001229785243535897
27.0,2.5651793016216695,5.22338902298483,0.6953454006510005,0.6869327907469847,1.3931603461890185,0.35327957858356634,0.048436381954594473,0.048535865366065585,3.7914552829195114,1.960858301007552,7.633351633046093,3.8521108000546347,7.5398504384460985,3.9900908782393665,0.6432739842760217,0.2106024527307381,1.1088264036301856,-0.5623443973490224,1.1211597760359975,1.1312610911073007,0.9937171323847147,6.726197915156966e-10,1.3938159077600591,-0.0006555615710406304,3.7932393793364105,-0.0017840964168991391,-0.0004705571564925176,0.025220533603535156,0.023436437186636017,0.0017840964168991391,0.3711349497109939,-0.34591441610745877,-0.8732412886835004,0.5255427761591425,0.0017840964168991391
28.0,2.7214780361004487,5.550443387838569,0.6851519642135,0.6880248350955358,1.4384039403182738,0.3417640331201675,0.049276264252075146,0.047028428505817704,4.161084593287411,2.015301671358896,8.361742965798399,3.9712719863439,8.249347373990618,4.113940862858435,0.6522996296743817,0.21386065373092542,1.1511354346767404,-0.549432763518988,1.1250986008572963,1.1348596014653876,0.9944255845560773,1.1771082974506947e-9,1.4393027417590565,-0.0008988014407826928,4.163684689632279,-0.0026000963448682413,-0.0006248602465479003,0.01978688961178854,0.017186793266920297,0.0026000963448682413,0.4042310560460445,-0.38444416643425594,-1.0299010063707081,0.642856743591584,0.0026000963448682413
29.0,2.8928484389209146,5.896763486081335,0.6749103586829216,0.689010613470349,1.4860968837353419,0.3307481772161246,0.05014910904196957,0.04557780089757634,4.578568573017478,2.0716510172864893,9.18641327412027,4.093659441604065,9.051971523107149,4.241113710922291,0.6615012475223284,0.21681699877794064,1.1961690687925592,-0.5356900882540668,1.1291633898932774,1.1385877651624916,0.9951316475141829,7.74920597447738e-12,1.4873325532304347,-0.0012356694950927949,4.582375590970876,-0.0038070179533979953,-0.0008314864990411192,0.014638064042657106,0.010831046089259111,0.0038070179533979953,0.4403452239556769,-0.4257071599130198,-1.2122787133305808,0.782764535464163,0.0038070179533979953
30.0,3.0809354511996085,6.263529657890711,0.6646229711028228,0.6898692113379087,1.5363969200685188,0.3202211877545628,0.05105623429045825,0.04418214764998574,5.051043836862685,2.1301216957478406,10.121960577919225,4.219378553929544,9.961757441439756,4.371707956922389,0.6708513658904092,0.2193919010830894,1.2439976734733535,-0.52114518525613,1.1333295800631586,1.1424221293765877,0.9958310737368369,3.02318281041839e-11,1.5381005028949573,-0.0017035828264384545,5.056644519488164,-0.005600682625479081,-0.001108816871594959,0.009936452096927617,0.004335769471448536,0.005600682625479081,0.479619567614856,-0.4696831155179284,-1.4240820361849353,0.9487982380415279,0.005600682625479081
31.0,3.28759044676907,6.652032336412719,0.6542897385447045,0.6905809773438921,1.589485368020008,0.3101702269857503,0.05199919829312222,0.042839531698959266,5.586884023225681,2.190944905503766,11.185474275103774,4.34854900954266,10.99511923060801,4.505836433878834,0.6803204816956417,0.22150174338970097,1.2947129231500538,-0.5058465131332843,1.1375701716490918,1.1463364904516269,0.9965194135747285,6.109480918649389e-11,1.5918408220287685,-0.0023554540087604714,5.5951632113413785,-0.008279188115697167,-0.0014818972581637803,0.0058531143262055,-0.0024260737894916673,0.008279188115697167,0.5221823592962815,-0.516329244970076,-1.6695260701171541,1.144917637031381,0.008279188115697167
32.0,3.5149011973511635,7.063685405254649,0.64390864998449,0.6911280714341329,1.6455689624923917,0.30058045696893876,0.05297980445474268,0.04154791830714661,6.195939667452482,2.254365520230615,12.397009147586955,4.481306171095908,12.171300574836302,4.643627862026463,0.6898768050569789,0.22305943220490362,1.348437229176883,-0.4898619890584887,1.141855924160213,1.1503020938413526,0.9971920893338049,1.026723183309645e-9,1.6488352721098818,-0.003266309617490082,6.20823806258904,-0.012298395136558504,-0.001984912022491514,0.0025649063409955986,-0.009733488795562906,0.012298395136558504,0.5681446219583233,-0.5655797156173277,-1.9534116905219063,1.3755335797680202,0.012298395136558504
33.0,3.7652263798583454,7.500040232035363,0.6334763018440146,0.691494996596705,1.7048814531577372,0.29143510254430016,0.05400009990144065,0.04030518304840624,6.889827143697328,2.320639498508927,13.780156856619547,4.617802287061314,13.512916935546851,4.7852282770845855,0.6994860954390496,0.22397486406596323,1.4053341387963314,-0.4732777436684877,1.1461554703440704,1.1542877653052417,0.9978444976405365,1.0112891955236045e-11,1.7094242628345193,-0.004542809676782111,6.9081857066119365,-0.018358562914608356,-0.002664589768613047,0.0002512846124451684,-0.018107278302163188,0.018358562914608356,0.6175956993865412,-0.6173444147740961,-2.2812088565811885,1.6455058788924841,0.018358562914608356
34.0,4.0412353192863755,7.962800219497147,0.6229884575521575,0.6916691531488842,1.7676850722700561,0.2827155184719912,0.05506236983057481,0.03910912064871398,7.682277642027938,2.390030516566906,15.362736133837947,4.758207508942776,15.046609832965977,4.930802299405813,0.7091117276919621,0.22415516754115705,1.4656186567015128,-0.4561956118643634,1.150435510707284,1.158260139659989,0.998472141501326,9.157704843571537e-10,1.7740220251477268,-0.006336952877670665,7.709817746413272,-0.027540104385333386,-0.0035848879288959746,-0.000909575108964944,-0.02844967949429833,0.027540104385333386,0.6705980050379914,-0.6715075801469563,-2.6591438759421164,1.9600961914098267,0.027540104385333386
35.0,4.345953791510147,8.453835606493909,0.6124405863432655,0.6916414212931646,1.8342719163596664,0.2744012500546018,0.05616912839841495,0.037957454118477174,8.589559441361004,2.4628055926549965,17.177627811483134,4.9027106612194205,16.803837796214918,5.080534203901096,0.7187150981731819,0.2235045517683851,1.5295657914051282,-0.4387292090083696,1.1546612585302582,1.1621841607377665,0.9990707866367832,1.0120793346936574e-11,1.8431377662892487,-0.008865849929582392,8.631076592819916,-0.04151715145891188,-0.004833443640775777,-0.0007455356194370211,-0.042262687078348904,0.04151715145891188,0.7271816181378732,-0.7279271537573102,-3.0942951282224325,2.3248508230062104,0.04151715145891188
36.0,4.682816852153534,8.975198152941848,0.6018283630131697,0.6914067667607446,1.9049652806396824,0.2664700865182509,0.057323106822215156,0.03684784419160795,9.630989780156805,2.5392294908710227,19.263786908934975,5.051519694142294,18.82183425836993,5.2346287347325395,0.7282564558546759,0.22192357437362958,1.597515115278769,-0.42099862072453315,1.1587973134294007,1.1660240321547235,0.9996366302582315,2.4665506397206118e-11,1.9174055365904137,-0.012440255950731283,9.693884353166448,-0.0628945730096433,-0.00653043710411032,0.0009036743106829448,-0.06199089869896035,0.0628945730096433,0.7873398402935443,-0.7864361659828614,-3.5947066427319356,2.745375903739431,0.0628945730096433
37.0,5.055729822499832,9.52913523633771,0.5911481292834548,0.6909647965432433,1.9801208934543628,0.25889815143621153,0.058527238096031484,0.03577790170650874,10.829555891548063,2.6195581331344804,21.66747150480641,5.2048617096517535,21.14476976952124,5.393311537824492,0.7376961067769748,0.21930773188459932,1.6698695237218377,-0.40312414565509225,1.162809010445988,1.169744660288903,1.0001664599469307,1.1332867989894445e-9,1.9976267031867114,-0.01750580973234861,10.925297593759257,-0.09574170221119438,-0.008840778252588924,0.0041798608551424365,-0.09156184135605194,0.09574170221119438,0.8510269260527306,-0.8468470651975881,-4.169537458923882,3.2269486915150996,0.09574170221119438
38.0,5.469138741653129,10.118102885643426,0.5803973107555107,0.6903201814439698,2.060128021263472,0.25166007081407094,0.05978463816766953,0.03474520514931435,12.212669245594643,2.7040314259625458,24.443737374565753,5.362982463753834,23.82516458358688,5.556829086979918,0.7469958383990012,0.21554541019078094,1.747087434574034,-0.38521990527624916,1.1666641469474672,1.1733134793806865,1.0006577775523757,1.3726241882586444e-11,2.0848306784491824,-0.024702657185710297,12.35910935930727,-0.146440113712627,-0.011990835972688846,0.009199441688233279,-0.13724067202439372,0.146440113712627,0.9181589083692785,-0.9089594666810452,-4.829269271159967,3.773869690766295,0.146440113712627
39.0,5.928111806422904,10.744777338794886,0.569574781787085,0.6894828423845741,2.145410420761404,0.24472926291279778,0.061098583612445745,0.03374732556155951,13.813082474451464,2.792866227003709,27.658258874174507,5.526145268422484,26.925608479530105,5.725447978642959,0.7561203135031316,0.21051537189996333,1.8296692491659288,-0.3673883335441044,1.170334853899623,1.176702408528215,1.001108866593825,2.9767628929147786e-11,2.1803621444956507,-0.03495172373424671,14.038116825871295,-0.22503435141983097,-0.016291392731206247,0.016046962635789086,-0.20898738878404188,0.22503435141983097,0.9886177495859592,-0.9725707869501701,-5.585997419900227,4.388392281530226,0.22503435141983097
40.0,6.438433569996931,11.412064882485533,0.5586811641378907,0.68846780982487,2.236427164468846,0.23807837709708757,0.06247248658775285,0.03278185976933827,15.670005459692035,2.8862503532023545,31.38955086561063,5.694629270547787,30.520858093335626,5.899453514550483,0.7650381618396604,0.20408401650835473,1.9181404239996434,-0.3497164526078885,1.173799321372144,1.1798896343866772,1.001518793030334,5.8910112016505e-11,2.2860068028713076,-0.0495796384024616,16.017395804792162,-0.347390345100127,-0.022169127253574953,0.024769973113279775,-0.32262037198684723,0.347390345100127,1.06225824757896,-1.0374882744656801,-6.453829699695319,5.068951080129512,0.347390345100127
41.0,7.006713971574245,12.123109995937813,0.5477190397587512,0.6872947081278127,2.333673441646133,0.2316798785807246,0.063909868828446,0.03184647090564525,17.830466087041458,2.9843385124839994,35.73168438488831,5.86872716511878,34.70039877736232,6.079147574285994,0.773722548693435,0.19610258375074827,2.013034594202317,-0.3322744753394135,1.177043122657654,1.1828609534202497,1.0018873437756886,1.0185890442503264e-10,2.4041731608571912,-0.07049971921105813,18.369120223522533,-0.5386541364810746,-0.030209761979948978,0.03537610540269753,-0.5032780310783771,0.5386541364810746,1.1389165392963214,-1.1035404338936239,-7.449416318884381,5.807221748509683,0.5386541364810746
