T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,Q_US_over_e_W,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
55,54,0,local_loglinear,54,53,1,1.6313941462412755,1.7022981730957985,0.8451386303985718,0.20790080448084017,0.7537070120642102,0.2462929879357898,1.0507729711355727,1.2600116382273392,0.8339390996529713,0.7871129172875121,0.6828795760148325,0.14205318845924428,0.7166256234216255,2.5502736387404914,2.4992099666321663,3.3907483860342763e-9
55,54,0,local_loglinear,55,54,0,1.5916166650093801,1.6607242518825918,0.8310552736629692,0.2106960052724852,0.7452161627613147,0.25478383723868525,1.0504911770957663,1.2663078055265393,0.8295701665196362,0.7839377698110328,0.6762577836228523,0.14775530188620536,0.7137270680608357,2.603164198507773,2.5170464150821124,1.2893884617268213e-7
60,59,0,local_loglinear,53,52,7,1.6712278538998862,1.743914571364698,0.8592247366890845,0.20524526032006155,0.7622479909507109,0.23775200904928906,1.0510409921388013,1.253911476679422,0.8382098829832411,0.7902115434682995,0.6894659033359245,0.13638344143632755,0.7194272811823574,2.499369345623851,2.4821493653930595,7.727371716064623e-11
60,59,0,local_loglinear,54,53,6,1.6314000371219506,1.702302671377073,0.8451483681935054,0.2078957086104391,0.7536912594323657,0.2463087405676343,1.0507806078900104,1.2600014122625613,0.8339519286753362,0.7871213890726005,0.6828798661887312,0.14206352658728263,0.7166227090429408,2.55022062482087,2.499227805120299,1.5043043752447493e-10
60,59,0,local_loglinear,55,54,5,1.5916275627925534,1.6607325750483917,0.8310734901385907,0.21068619644244022,0.7451865719060317,0.25481342809396834,1.0505056976668987,1.2662882097585124,0.8295944711253653,0.7839537921244686,0.6762583281232459,0.14777493475732703,0.713721532643755,2.6030613587235347,2.517080660087437,2.871988489695712e-10
60,59,0,local_loglinear,56,55,4,1.5519388664849711,1.6192343999319474,0.8170101268578532,0.2136250658927086,0.7367400946984611,0.26325990530153887,1.0502159988911128,1.2727796170090266,0.8251357775190272,0.7807040458780828,0.6696011272143341,0.15351393289682694,0.7107202642286738,2.6580191333454817,2.5357515091879055,5.459964941188397e-10
60,59,0,local_loglinear,57,56,3,1.5123611487036632,1.5778369443082814,0.8029678171017186,0.2167214010692761,0.7283578379328838,0.2716421620671162,1.0499111908938648,1.2794837915312551,0.8205740454416828,0.7773673420276166,0.6629080491783403,0.1592767167640538,0.707615231844462,2.7152318026373226,2.555287362429256,1.0391263117741312e-9
60,59,0,local_loglinear,58,57,2,1.4729204964724039,1.5365678213763392,0.7889556298102517,0.21998511444324823,0.7200457421828617,0.27995425781713834,1.0495908638860783,1.2864093536466386,0.8159073633216044,0.7739387302711863,0.6561788314793249,0.1650593498446689,0.7044025873417791,2.774848708479136,2.5757388705366524,1.982327143352773e-9
60,59,0,local_loglinear,59,58,1,1.4336419801290514,1.495453571777687,0.7749821470852557,0.22342706228133524,0.7118098132965119,0.28819018670348806,1.0492544598205582,1.2935654800967056,0.8111336271451192,0.7704130499246512,0.6494131665104355,0.1708576651465894,0.7010783252028303,2.8370322526473886,2.597160488982923,3.789749069041646e-9
60,59,0,local_loglinear,60,59,0,1.3945497134917415,1.4545197456788568,0.7610553895850267,0.2270592104711224,0.7036563486848105,0.29634365131518947,1.048901160251241,1.3009620754876798,0.806250374253261,0.7667848083479598,0.6426107031304487,0.17666709670297231,0.697638321721049,2.901960067809302,2.619610530292531,1.468485764274754e-7
65,64,0,local_loglinear,58,57,7,1.4729214414370424,1.5365685423911115,0.7889572689622693,0.21998414818989898,0.7200430414337022,0.27995695856629776,1.0495922397307078,1.2864074546052786,0.8159096373184224,0.7739402220603238,0.6561788808721698,0.16506120209809283,0.704402065189011,2.774838345078805,2.575742214460484,1.5650806658284173e-11
65,64,0,local_loglinear,59,58,6,1.433643719993956,1.4954548990015246,0.7749852033291823,0.22342520358388285,0.7118047555697883,0.2881952444302117,1.0492570668605326,1.293561846658737,0.811137920904793,0.770415861812162,0.6494132588940822,0.17086117272690077,0.7010773361175768,2.837012173187421,2.5971669023830066,8.913296523362655e-11
65,64,0,local_loglinear,60,59,5,1.3945529112497277,1.454522183733226,0.7610610821013892,0.22705563606551463,0.7036468850907157,0.2963531149092843,1.048906099083599,1.3009551314594325,0.806258474038931,0.766790103280144,0.6426108756866873,0.1766737335245932,0.697636449568981,2.9019211779970995,2.619622827411175,2.4367765305834233e-10
65,64,0,local_loglinear,61,60,4,1.3556727230041714,1.4137954080884203,0.7471932304132274,0.23088801907943715,0.6955746434099103,0.30442535659008974,1.0485390224416815,1.3085968308620903,0.8012697247256167,0.7630579194876823,0.6357713670778296,0.18249492562712843,0.6940748715086541,2.9697529628030432,2.6431745475919515,5.400970249979541e-10
65,64,0,local_loglinear,62,61,3,1.3170262622256084,1.373298927868599,0.7333897572550344,0.23493601790662835,0.687593123390523,0.31240687660947697,1.0481555173508883,1.3164968281226888,0.7961701805583137,0.759214208685536,0.6288943441673351,0.1883206941653947,0.6903878490865195,3.040710869093676,2.6678919676222446,1.1075771655731637e-9
65,64,0,local_loglinear,63,62,2,1.2786361348449646,1.3330565476219098,0.7196585992642931,0.23921448537345621,0.679707299948541,0.32029270005145904,1.0477552685695555,1.3246653491075349,0.7909584630378218,0.7552538039085892,0.6219793991514739,0.1941468850204261,0.6865704054086201,3.1150154597306834,2.693850842806388,2.1938906441491344e-9
65,64,0,local_loglinear,64,63,1,1.2405245410939858,1.29309161929896,0.7060075694389274,0.24373956160562463,0.6719220173494816,0.32807798265051835,1.0473379842899462,1.3331129281160332,0.7856333564854504,0.7511714924353414,0.6150261116079834,0.19996925300236706,0.6826173322551146,3.1929060909784504,2.7211333563051325,4.272748624176761e-9
65,64,0,local_loglinear,65,64,0,1.2027133693541707,1.2534271373581307,0.6924444172527954,0.24852877256274272,0.6642419498453169,0.3357580501546831,1.0469034305107159,1.341850345596608,0.7801938822359851,0.7469620521455279,0.6080340554877086,0.20578349078893143,0.6785231783297744,3.2746425173428606,2.7498287965540724,1.654721328480844e-7
70,69,0,local_loglinear,63,62,7,1.2786359202614315,1.3330563854091515,0.7196581943290831,0.23921476533592653,0.6797079813676107,0.3202920186323893,1.047754899003625,1.3246658834062814,0.7909578650198191,0.7552534158500355,0.6219793869845627,0.19414639076977852,0.6865705462240699,3.1150185721340353,2.693849878275528,1.4518432573806354e-11
70,69,0,local_loglinear,64,63,6,1.2405241469634607,1.2930913209194825,0.7060068182821263,0.2437400988088156,0.6719232847902123,0.32807671520978765,1.0473372895758224,1.3331139468507898,0.7856322350013242,0.7511707662859936,0.6150260888589831,0.19996832330140257,0.6826175972310002,3.1929120988818886,2.721131513682116,9.065020658725922e-11
70,69,0,local_loglinear,65,64,5,1.2027126494296483,1.2534265925007078,0.6924430265308014,0.24852980269224897,0.6642443054627166,0.3357556945372834,1.0469021228892714,1.3418522825870085,0.7801917815207712,0.7469606948864589,0.608034013169575,0.20578174334672722,0.6785236766875986,3.2746541091345303,2.74982527604905,2.502037893962895e-10
70,69,0,local_loglinear,66,65,4,1.1652229834768755,1.2140848439000773,0.6789743410557946,0.25360309071080267,0.6566758888377736,0.3433241111622264,1.0464490350570745,1.350892195217546,0.7746354881327563,0.7426177837299974,0.6010027287620976,0.21158201448798752,0.6742831649600719,3.360528760724189,2.780027656288651,5.550577079482145e-10
70,69,0,local_loglinear,67,66,3,1.12807650606841,1.1750884885994197,0.6656082243266912,0.25898089761701704,0.6492228136050336,0.35077718639496636,1.045977678155029,1.3602452666873899,0.7689625568058782,0.738136574523892,0.5939318105331546,0.2173643521186746,0.6698902228199206,3.450845594350126,2.8118434714144325,1.1362973737288348e-9
70,69,0,local_loglinear,68,67,2,1.0912944390522696,1.1364597752373464,0.6523521184070612,0.26468603290311976,0.6418897684488459,0.35811023155115407,1.0454877441382107,1.3699232961339667,0.7631724689175379,0.7335115998645346,0.5868208471329124,0.223123839411765,0.6653387898877794,3.545941967986056,2.8453867112016655,2.243907776464062e-9
70,69,0,local_loglinear,69,68,1,1.0548979309924502,1.0982208490615883,0.6392134962489378,0.27074333590543787,0.6346812997258674,0.3653187002741326,1.0449790054491535,1.3799382029000729,0.7572650740830492,0.7287374338480086,0.5796694495860943,0.22885546751203906,0.6606225790977899,3.646185585800356,2.8807815239468635,4.353078026374043e-9
70,69,0,local_loglinear,70,69,0,1.0189081216422176,1.0603938125865235,0.6261999374056646,0.2771798185867601,0.6276017073630364,0.37239829263696356,1.0444513878986936,1.3903018675821381,0.751240728544147,0.7238087759575473,0.5724772612471511,0.23455421959985173,0.6557350620279456,3.7519769678508847,2.9181634015402023,1.6363120881775023e-7
75,74,0,local_loglinear,68,67,7,1.091293967658491,1.13645942079685,0.6523511636876711,0.26468682926122317,0.6418914224253905,0.35810857757460945,1.0454867906519474,1.369924742155368,0.7631709673387117,0.7335106323988146,0.5868208177639351,0.22312257050768863,0.6653391492247123,3.545951099586688,2.8453840393083105,1.2976066956874953e-11
75,74,0,local_loglinear,69,68,6,1.0548970781465885,1.0982202098849605,0.6392117351785123,0.2707448634686866,0.6346843675473656,0.36531563245263443,1.0449772170081184,1.3799409487163705,0.7572622712444055,0.7287356313697821,0.5796693953981853,0.22885308756353834,0.6606232536211466,3.6462032068858172,2.8807764145749037,9.062465841558109e-11
75,74,0,local_loglinear,70,69,5,1.0189065816552156,1.060392662606048,0.6261966928823861,0.27718274772919,0.6276073910723311,0.3723926089276689,1.0444480344537586,1.3903070729478242,0.7512355038511372,0.7238054226649911,0.5724771614131767,0.23454976113536302,0.6557363267277689,3.7520109545277585,2.918153634647915,2.5226431297118053e-10
75,74,0,local_loglinear,71,70,4,0.983343442061433,1.0229987271834255,0.6133132803219139,0.2840303828535245,0.6206653651671363,0.37933463483286367,1.043898823147524,1.40103572084908,0.7450907979097651,0.7187143645682698,0.565243786164991,0.24020689312756371,0.6506718036445965,3.863817055748936,2.9576620082476546,5.59533383885014e-10
75,74,0,local_loglinear,72,71,3,0.9482286003581893,0.986060318334114,0.6005687112151882,0.29132051306291573,0.613863205238396,0.386136794761604,1.043329145717367,1.4121396345359265,0.7388285975417989,0.713456816234998,0.557968985359993,0.24581853219355582,0.645422978876182,3.9821069085845346,2.999460842756401,1.1421662819394101e-9
75,74,0,local_loglinear,73,72,2,0.9135829792048842,0.9495993262669024,0.5879701541776327,0.29908904280755333,0.6072059083903594,0.3927940916096406,1.0427385270716387,1.4236316627153467,0.7324496598247779,0.7080271429840321,0.5506525292286033,0.25137843873734855,0.6399830390235113,4.107413520296994,3.0437236488101314,2.245699557203716e-9
75,74,0,local_loglinear,74,73,1,0.8794274714280117,0.9136376112700777,0.5755246961913942,0.30737541082465114,0.6006986229348207,0.3993013770651793,1.0421264113645394,1.4355247576554149,0.7259550250227679,0.7024197055821765,0.5432942517856514,0.25688002325490666,0.6343451087744085,4.240323289756514,3.090639398587916,4.333255249659279e-9
75,74,0,local_loglinear,75,74,0,0.845782907256113,0.8781969802713694,0.5632392701258399,0.3162230485782853,0.594346776373185,0.405653223626815,1.0414920781133554,1.4478320332536234,0.7193459283898248,0.6966288171386217,0.5358940597602397,0.26231623351427436,0.6285023178948198,4.3814830102020945,3.140413775883181,1.5787189394724286e-7
80,79,0,local_loglinear,73,72,7,0.9135833419855585,0.949599592944564,0.5879709751704403,0.29908820605761005,0.6072044507523927,0.3927955492476073,1.0427394181635297,1.42363022714017,0.73245102434936,0.708028011743401,0.5506525542446405,0.2513796203210062,0.6399827007789939,4.107403646857082,3.0437264313699695,5.8028190012869684e-11
80,79,0,local_loglinear,74,73,6,0.87942812187974,0.9136380871994397,0.5755262002904781,0.3073738099834533,0.6006959387305965,0.39930406126940354,1.042128071567427,1.4355220503633834,0.725957550637154,0.7024213097693485,0.5432942976365194,0.2568822226596238,0.6343444785592919,4.240304304217813,3.0906447033694233,1.636023292106643e-10
80,79,0,local_loglinear,75,74,5,0.845784069430928,0.878197825726527,0.5632420212573614,0.3162199875511215,0.5943418397919665,0.40565816020803347,1.0414951666004213,1.447826934500094,0.7193505948692887,0.6966317740686173,0.5358941435329168,0.2623203218098044,0.6285011451670802,4.3814465244569725,3.140423886651949,3.6454224486740645e-10
80,79,0,local_loglinear,76,75,4,0.8126720618193948,0.8433006354596323,0.5511255442291974,0.3256741219946392,0.5881472448946767,0.41185275510532326,1.0408402195105944,1.4605573579335467,0.7126322111602762,0.6906540781491792,0.5284520930833907,0.26768693368225216,0.622445723697519,4.531538658163305,3.1932895527338583,7.448733947137674e-10
80,79,0,local_loglinear,77,76,3,0.7801128739495952,0.8089682508734642,0.5391837178400972,0.33578842310906354,0.5821174928680315,0.4178825071319685,1.0401625977787856,1.4737257177679486,0.7058047404873806,0.6844829437776578,0.5209682444884305,0.27297463781732173,0.6161713246064046,4.691363156616603,3.2494876725560604,1.4623780744830573e-9
80,79,0,local_loglinear,78,77,2,0.7481270984581254,0.7752222479486568,0.5274231973282035,0.34662061718139653,0.5762583924392951,0.4237416075607049,1.0394613642567185,1.4873444850887667,0.6988706212163633,0.6781130506183135,0.5134428022863362,0.27817538015364507,0.6096712592998516,4.861787219208015,3.3092860996079154,2.8122988201661897e-9
80,79,0,local_loglinear,79,78,1,0.7167350244115717,0.7420839474530632,0.5158501045859613,0.3582348799679179,0.5705766343086268,0.4294233656913732,1.0387349861723547,1.501426603800115,0.6918320106645997,0.6715388357012648,0.5058760843241592,0.28328010188815034,0.6029392125199388,5.043776825007317,3.3729756701700855,5.345768764170388e-9
80,79,0,local_loglinear,80,79,0,0.6859564530393287,0.7095742746041125,0.5044696046087748,0.3707031920960423,0.5650805484012402,0.4349194515987598,1.037980798134863,1.5159863531571436,0.6846900672774515,0.6647540916554326,0.49826852414537626,0.2882780484664659,0.5959695162667933,5.238416471949421,3.44087039063448,1.87690290077107e-7
85,84,0,local_loglinear,78,77,7,0.7481294310188109,0.7752239063239668,0.527429159219007,0.34661296804202446,0.5762474723667135,0.4237525276332865,1.039468423227933,1.4873323996156564,0.6988810460234333,0.6781196154192859,0.5134429825110409,0.27818471007769746,0.6096685839018009,4.861694707235483,3.309311051182409,6.051223515113918e-11
85,84,0,local_loglinear,79,78,6,0.7167391482951464,0.7420868515774979,0.5158609481948936,0.35822027416139746,0.570556653787764,0.429443346212236,1.0387480387299615,1.5014039588585313,0.6918511387965753,0.6715508487947116,0.5058764105889666,0.2832973456818282,0.6029342621862268,5.043599372787703,3.373023177923977,1.7109398915771858e-10
85,84,0,local_loglinear,80,79,5,0.6859637244357039,0.7095793413314252,0.5044892960754515,0.3706753171658084,0.5650440469320972,0.4349559530679028,1.0380048892265927,1.5159439887891475,0.6847250933431214,0.6647760271349049,0.49826911339729707,0.2883098632092272,0.5959603725793943,5.238076316648935,3.440960805121139,3.7946410582628373e-10
85,84,0,local_loglinear,81,80,4,0.6558232001739217,0.6777223595052254,0.49332085752740423,0.3840542834866815,0.5597149094149735,0.4402850905850265,1.0372383990371672,1.5309619528201417,0.6775076265785049,0.657791164787429,0.4906217264780681,0.29321408583971487,0.5887407438851037,5.446287362996888,3.5134776799897884,7.698824920375783e-10
85,84,0,local_loglinear,82,81,3,0.6263371403252213,0.6465364465000935,0.4823618061749996,0.39844163038188063,0.554575091910902,0.44542490808909796,1.036447554290605,1.5464670012479824,0.670203472466081,0.65059235969655,0.4829350454073661,0.29800110744655595,0.581269748678933,5.669526031580753,3.5909597724023836,1.4986479946155695e-9
85,84,0,local_loglinear,83,82,2,0.5975244548156293,0.6160415522421777,0.47161749920505913,0.4139315471605639,0.5496316045513464,0.4503683954486536,1.0356304826347025,1.562468607805739,0.6628168255419196,0.6431755156787795,0.47521003215384483,0.3026607714599535,0.5735425558313405,5.9092405065237426,3.6738267200587154,2.8545738093911266e-9
85,84,0,local_loglinear,84,83,1,0.5694031515513901,0.586256847181118,0.4610918994718001,0.4306301145000821,0.5448936541095171,0.45510634589048293,1.034783687934293,1.5789779135107733,0.6553503244598948,0.6355357961393047,0.4674478150949405,0.3071806995309281,0.5655555223689936,6.167066317051578,3.762531694811244,5.369707456836144e-9
85,84,0,local_loglinear,85,84,0,0.5419899821385462,0.5572004729313648,0.4507865704670461,0.44865872711965626,0.5403745233286341,0.4596254766713659,1.0339006666934705,1.5960103727488684,0.6478032250584591,0.6276666021132352,0.4596496778427642,0.31154450770793296,0.5573068292114631,6.444876123822613,3.8575579649909773,1.84154590261977e-7
90,89,0,local_loglinear,83,82,7,0.5975297434404188,0.6160450955912314,0.4716332503864916,0.4139055036535522,0.5496018875704096,0.4503981124295904,1.0356506795015388,1.562431561615798,0.6628454678875755,0.6431932807903376,0.475210493425822,0.3026874213480809,0.5735348709869796,5.908918763209805,3.6739105552061804,1.636899673851149e-10
90,89,0,local_loglinear,84,83,6,0.5694123735019261,0.5862629277475258,0.4611203107904142,0.43058052782676715,0.5448397340745591,0.4551602659254409,1.0348206688727812,1.5789090871975913,0.6554023137009658,0.6355679276156159,0.4674486397126,0.3072294922600304,0.5655414397481049,6.166451379371534,3.762690924169059,3.005288265460957e-10
90,89,0,local_loglinear,85,84,5,0.5420060162804815,0.5572108589502858,0.4508377264897199,0.4485643750413563,0.540276866581132,0.45972313341886795,1.0339682304817344,1.59588275082556,0.6478973658602778,0.6277245663323501,0.4596511479127958,0.31163365394790155,0.5572810784668062,6.443701735163109,3.8578602312185226,5.513222696401822e-10
90,89,0,local_loglinear,86,85,4,0.515327711659717,0.5289068566899479,0.44079085947945207,0.46798043405105844,0.5359184137356734,0.4640815862643266,1.0330925737770535,1.6133546139371413,0.6403381902853654,0.6196619951543908,0.45181964183295875,0.3158910825664888,0.5487505667839307,6.742619458931662,3.9599823392063285,1.0114772618433376e-9
90,89,0,local_loglinear,87,86,3,0.4893933697294676,0.5013678214302666,0.4309840410699362,0.48896616482501215,0.5317706646386823,0.4682293353613177,1.0321919391212968,1.6313265178134226,0.6327316621474489,0.6113790441468416,0.44395596769594425,0.3199917480176778,0.5399479532505904,7.065392647720764,4.069672306048056,1.8550981094498422e-9
90,89,0,local_loglinear,88,87,2,0.4642175068141208,0.4746093848588532,0.42141994758526635,0.5116760635260398,0.5278421922367152,0.47215780776328475,1.031262740722942,1.6498017312644107,0.6250828333975506,0.6028739978430472,0.4360621920218618,0.3239233406627644,0.5308730007243188,7.4144966821160825,4.187596872116875,3.3988149638960235e-9
90,89,0,local_loglinear,89,88,1,0.4398128938621851,0.4486456706817096,0.41209853276187,0.5362863315222056,0.5241458742344809,0.4758541257655191,1.0302980384544553,1.668788137520419,0.6173929543778583,0.5941435332756336,0.4281405878651091,0.3276693107183202,0.5215278892605125,7.792767196534168,4.314470534880571,6.216342592391302e-9
90,89,0,local_loglinear,90,89,0,0.4161900631024714,0.4234890025035238,0.4030151846592202,0.5630026851295616,0.5207024956687402,0.47929750433125984,1.0292848277408186,1.6883041839151083,0.6096560309137832,0.5851808227535659,0.4201936018132991,0.33120533642688843,0.5119183706463097,8.203516261235784,4.4510427612197025,2.0690125878742932e-7
95,94,0,local_loglinear,88,87,7,0.464226518422498,0.47461484930631753,0.4214520784377969,0.5116056499321503,0.5277797992739587,0.4722202007260413,1.031306973591258,1.6497142641802887,0.625142787441251,0.6029104277234323,0.4360630825459907,0.3239817236660698,0.5308561160782366,7.4136112377359895,4.187821034284857,1.695525512515195e-10
95,94,0,local_loglinear,89,88,6,0.4398283802677594,0.44865480948817194,0.41215594957085805,0.5361527446291285,0.5240337627696516,0.47596623723034837,1.0303780944834273,1.6686273134131877,0.61750043655691,0.5942085179091178,0.4281421564086909,0.32777501643653206,0.5214973160307045,7.791082055545123,4.314895027602291,3.705305484096383e-10
95,94,0,local_loglinear,90,89,5,0.41621659913930686,0.4235041942185579,0.40311758131012315,0.5627494529276155,0.5205014743667501,0.4794985256332499,1.0294293397523375,1.688009175400794,0.6098481896627808,0.5852963870385641,0.4201963556150773,0.3313962480449063,0.5118631586612351,8.200312172793977,4.451846084612491,7.376016688675614e-10
95,94,0,local_loglinear,91,90,4,0.3934019202572347,0.39917462675035037,0.39433976702848483,0.5915943761033772,0.5171874746054429,0.4828125253945571,1.0284594019742432,1.7078499558345144,0.602195408595893,0.5761770556077697,0.41222860757878843,0.3348369334411432,0.5019562817203453,8.644641060899142,4.599587105722159,1.4048319718932782e-9
95,94,0,local_loglinear,92,91,3,0.3713931827241391,0.375675934244228,0.38582352097974043,0.6229092745786564,0.5140983511870042,0.4859016488129958,1.027465165224024,1.728140731405278,0.594549475370861,0.5668533082847133,0.40424209797980737,0.33808660380148825,0.4917814789962717,9.127846077548702,4.759112945464465,2.6124266908992357e-9
95,94,0,local_loglinear,93,92,2,0.3501970263770254,0.35301596279835196,0.37756708254985105,0.6569447455566967,0.5112446586399261,0.4887553413600739,1.026440228329836,1.7488769885336006,0.5869139082163155,0.5573267199497703,0.3962402530350373,0.34113091191718037,0.4813463546663982,9.654244140206059,4.931497786024386,4.788928734572044e-9
95,94,0,local_loglinear,94,93,1,0.3298175020125403,0.33120038003899027,0.3695642179011231,0.6939896604891095,0.5086443027667756,0.49135569723322436,1.025372325282114,1.770064874949815,0.5792851662067954,0.5475959610626977,0.3882267049126181,0.3439482576761759,0.47066238042315783,10.228848439186041,5.117881928402763,8.695514835628219e-9
95,94,0,local_loglinear,95,94,0,0.3102555173950019,0.31023246061795345,0.3618013044836309,0.7343876153573974,0.5063284657137577,0.49367153428624233,1.0242388406508478,1.791732388368497,0.5716472210358892,0.537653893797233,0.3802052307048086,0.3465038453317252,0.45974665629772765,10.857624052173405,5.319437783286007,2.949616570896552e-7
100,99,0,local_loglinear,93,92,7,0.3502100644949881,0.3530226235253646,0.3776240392849459,0.6567744011265189,0.5111311230603897,0.48886887693961034,1.0265233691367643,1.7486987048184814,0.5870212897786298,0.5573900775240614,0.3962417032541181,0.34124092672088524,0.48131463948683423,9.652070404845304,4.932035902884621,3.652871422112296e-10
100,99,0,local_loglinear,94,93,6,0.32983959879946756,0.33121114435160237,0.3696649332222101,0.6936679602706226,0.5084425815904604,0.4915574184095396,1.0255207836569802,1.7697410882944793,0.5794750375860273,0.5477071814686629,0.3882292158369115,0.34414487609357536,0.47060579120323204,10.224732466306415,5.1188970996880565,5.910854292984838e-10
100,99,0,local_loglinear,95,94,5,0.31029287140842815,0.31024970906653404,0.36197899795556776,0.7337806993870055,0.5059709337708412,0.49402906622915876,1.024503126420168,1.7911459752231265,0.5719819269853446,0.5378484431730254,0.3802095618905863,0.3468542369649651,0.45964600598683153,10.849839129113056,5.3213513186498105,9.924754446183924e-10
100,99,0,local_loglinear,96,95,4,0.2915709976106335,0.29014023135496814,0.3545651035808522,0.7774227020761499,0.5037198062433274,0.49628019375667265,1.0234680263465443,1.8128902261318565,0.5645504684143543,0.5278217024842382,0.3721870916979836,0.3493618794731135,0.44844645442866043,11.533216397883765,5.540899628998269,1.7049483857261508e-9
