experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,137,0,local_loglinear,46,2.1901491476803967,0.028590279867263223,0.8100579295724578,6.459592885444878,0.0712848852716001,0.7078107901415313
terminal_rule_selected_full_path,137,0,local_loglinear,47,2.2299638763344785,0.028495848250306006,0.8073823670920033,6.8303919219486655,0.07579248000231677,0.7007273295512016
terminal_rule_selected_full_path,137,0,local_loglinear,48,2.2710930456547636,0.0283998032628004,0.8046610924460111,7.22814077389164,0.0802726735185866,0.6935194429233492
terminal_rule_selected_full_path,137,0,local_loglinear,49,2.3136142186793967,0.028301985908418936,0.8018896007385363,7.655227717611988,0.08472262205820291,0.6861860276961154
terminal_rule_selected_full_path,137,0,local_loglinear,50,2.3576103340894683,0.028202237736619607,0.7990634025375554,8.114294221911416,0.08913969828003662,0.6787259095051971
terminal_rule_selected_full_path,137,0,local_loglinear,51,2.403170195647782,0.028100400323644,0.7961780091699133,8.608266059861656,0.09352146586341128,0.6711378569977472
terminal_rule_selected_full_path,137,0,local_loglinear,52,2.450389008739788,0.027996314790556878,0.7932289190657781,9.14038876395688,0.09786565619801382,0.6634205976541446
terminal_rule_selected_full_path,137,0,local_loglinear,53,2.49936897326238,0.02788982133367509,0.7902116044541272,9.71426811713139,0.10217014640979541,0.6555728335032979
terminal_rule_selected_full_path,137,0,local_loglinear,54,2.550219901872505,0.027780758985418867,0.7871215045868678,10.33391631590032,0.10643294397497309,0.6475932659904906
terminal_rule_selected_full_path,137,0,local_loglinear,55,2.603059955664666,0.0276689650839644,0.7839540107123245,11.003805071454,0.11065216465836528,0.6394806086390387
terminal_rule_selected_full_path,137,0,local_loglinear,56,2.6580164081258917,0.02755427504618734,0.7807044596419743,11.72892636287349,0.11482601871064922,0.6312336120569184
terminal_rule_selected_full_path,137,0,local_loglinear,57,2.715226518602475,0.027436522002269075,0.7773681233976235,12.514862417537005,0.11895279400241537,0.6228510829822359
