T_report,model_T,terminal_rule,gate_source_terminal_rule,cutoff_t,cutoff_model_t,t,model_t,evaluation_date,bound_status,lower_bound_certified,hkt_gate_passed,prefix_stable,finite_prefix_product,omitted_tail_bound,bubble_share_lower,log_bubble_share_lower,log10_bubble_share_lower,bubble_share_lower_scientific,lower_bound_float64_underflow,bubble_share_upper,relative_interval_width_bound,leakage,dividend_leakage,switch_leakage,dividend_envelope,switch_envelope,Q_US,NFA,B_agg_lower,B_agg_upper,V_agg_lower,V_agg_upper,NFA_bubble_lower,NFA_bubble_upper,NFA_fund_lower,NFA_fund_upper
137,136,local_loglinear,local_loglinear,135,134,1,0,true,invalid_finite_envelope_diagnostics,false,false,false,3.5916460814959324e-10,,,,,,,3.5916460814959324e-10,,0.0,0.0,0.0,0.052496737865507265,34.39399476398751,1.0605827696246342,0.14985727827288398,,3.8092379486244205e-10,1.0605827692437104,,-3.8092379486244205e-10,,,0.14985727865380777
137,136,local_loglinear,local_loglinear,135,134,2,1,false,invalid_finite_envelope_diagnostics,false,false,false,4.753614458173389e-10,,,,,,,4.753614458173389e-10,,0.3235197317085033,0.034865995968722786,0.8659612072193416,0.05248830770121937,34.381568937920406,1.080893690520829,0.13068504612998333,,5.138151875008206e-10,1.0808936900070139,,-5.138151875008206e-10,,,0.1306850466437985
137,136,local_loglinear,local_loglinear,135,134,3,2,false,invalid_finite_envelope_diagnostics,false,false,false,6.293945891515877e-10,,,,,,,6.293945891515877e-10,,0.32403373199398483,0.034562187797476475,0.8684146325895251,0.05245652142463681,34.33473928958741,1.1036754830119047,0.11295950415775402,,6.946473771869579e-10,1.1036754823172574,,-6.946473771869579e-10,,,0.1129595048524014
137,136,local_loglinear,local_loglinear,135,134,4,3,false,invalid_finite_envelope_diagnostics,false,false,false,8.335511605354798e-10,,,,,,,8.335511605354798e-10,,0.324369759293757,0.03427010308532147,0.8702989686253068,0.05240226978616895,34.25489408203578,1.1289065030039527,0.09660860736264754,,9.410013257149948e-10,1.1289065020629514,,-9.410013257149948e-10,,,0.09660860830364887
137,136,local_loglinear,local_loglinear,135,134,5,4,true,invalid_finite_envelope_diagnostics,false,false,false,1.1040727250882984e-9,,,,,,,1.1040727250882984e-9,,0.3245410448220503,0.03399023661653238,0.871652424616554,0.05232652498548997,34.1435888955962,1.1565799060814137,0.0815681765758467,,1.2769483286896746e-9,1.1565799048044654,,-1.2769483286896746e-9,,,0.08156817785279502
137,136,local_loglinear,local_loglinear,135,134,6,5,false,invalid_finite_envelope_diagnostics,false,false,false,1.4624105341036207e-9,,,,,,,1.4624105341036207e-9,,0.324559968625856,0.033722820911364935,0.8725114431434734,0.05223031315969049,34.002498010563656,1.1867031241602304,0.06778274111310534,,1.7354471496255977e-9,1.1867031224247833,,-1.7354471496255977e-9,,,0.06778274284855249
137,136,local_loglinear,local_loglinear,135,134,7,6,false,invalid_finite_envelope_diagnostics,false,false,false,1.9368720920869256e-9,,,,,,,1.9368720920869256e-9,,0.3244380062361387,0.033467874195534514,0.8729103961218129,0.052114691014214135,33.83337194026042,1.2192973637647053,0.05520605846102411,,2.361623035831018e-9,1.2192973614030822,,-2.361623035831018e-9,,,0.055206060822647146
137,136,local_loglinear,local_loglinear,135,134,8,7,false,invalid_finite_envelope_diagnostics,false,false,false,2.5647783555457197e-9,,,,,,,2.5647783555457197e-9,,0.32418571470160773,0.03322524296488182,0.8728814152101779,0.05198072638137428,33.638001147068074,1.2543971802953489,0.04380138741725981,,3.2172507372790926e-9,1.2543971770780982,,-3.2172507372790926e-9,,,0.043801390634510544
137,136,local_loglinear,local_loglinear,135,134,9,8,false,invalid_finite_envelope_diagnostics,false,false,false,3.3952862877288445e-9,,,,,,,3.3952862877288445e-9,,0.32381274989604675,0.032994639213282995,0.8724543320482914,0.051829482359329,33.41818566526138,1.2920501286576327,0.03354161880334727,,4.38688008488955e-9,1.2920501242707527,,-4.38688008488955e-9,,,0.03354162319022736
137,136,local_loglinear,local_loglinear,135,134,10,9,true,invalid_finite_envelope_diagnostics,false,false,false,4.49307708790062e-9,,,,,,,4.49307708790062e-9,,0.32332790437712905,0.03277567238064886,0.8716566959894406,0.05166200465424657,33.17571021481507,1.3323165039970235,0.024409324592043147,,5.986200757940881e-9,1.3323164980108226,,-5.986200757940881e-9,,,0.024409330578243904
137,136,local_loglinear,local_loglinear,135,134,11,10,false,invalid_finite_envelope_diagnostics,false,false,false,5.943168988346636e-9,,,,,,,5.943168988346636e-9,,0.3227391544985884,0.03256787611406613,0.8705138351535668,0.05147931172727035,32.912324284024784,1.3752691981532277,0.016396754775168665,,8.173457249092607e-9,1.3752691899797704,,-8.173457249092607e-9,,,0.016396762948625913
137,136,local_loglinear,local_loglinear,135,134,12,11,false,invalid_finite_envelope_diagnostics,false,false,false,7.8571886601422e-9,,,,,,,7.8571886601422e-9,,0.3220537184031928,0.0323707307565896,0.8690489629398098,0.0512823873382134,32.62972658874398,1.4209936417329025,0.009505855490670623,,1.1165015127957931e-8,1.4209936305678874,,-1.1165015127957931e-8,,,0.00950586665568575
137,136,local_loglinear,local_loglinear,135,134,13,12,false,invalid_finite_envelope_diagnostics,false,false,false,1.0381531400087424e-8,,,,,,,1.0381531400087424e-8,,0.3212781122019738,0.03218368152111183,0.8672832920425858,0.05107217513431936,32.329553358356534,1.4695878755898977,0.003748290044879754,,1.5256572675624294e-8,1.469587860333325,,-1.5256572675624294e-8,,,0.00374830530145243
137,136,local_loglinear,local_loglinear,135,134,14,13,false,invalid_finite_envelope_diagnostics,false,false,false,1.3707963082765493e-8,,,,,,,1.3707963082765493e-8,,0.3204182075343962,0.032006153251571336,0.8652361628484748,0.050849574924760825,32.01336986214194,1.5211627264591707,-0.0008544861535055848,,2.0852042497181216e-8,1.5211627056071282,,-2.0852042497181216e-8,,,-0.0008544653014630876
137,136,local_loglinear,local_loglinear,135,134,15,14,true,invalid_finite_envelope_diagnostics,false,false,false,1.808737338697553e-8,,,,,,,1.808737338697553e-8,,0.3194792893567193,0.03183756231326186,0.8629251811303724,0.050615440345840944,31.682664668213864,1.575842080787513,-0.004271075548553771,,2.8502844114112206e-8,1.575842052284669,,-2.8502844114112206e-8,,,-0.004271047045709657
137,136,local_loglinear,local_loglinear,135,134,16,15,false,invalid_finite_envelope_diagnostics,false,false,false,2.3847588797902645e-8,,,,,,,2.3847588797902645e-8,,0.31846610824515764,0.031677325781555236,0.8603663473908072,0.05037057766212457,31.33884617848687,1.6337632827393302,-0.006459928328458542,,3.8961314959879105e-8,1.6337632437780154,,-3.8961314959879105e-8,,,-0.006459889367143582
137,136,local_loglinear,local_loglinear,135,134,17,16,false,invalid_finite_envelope_diagnostics,false,false,false,3.141640636494816e-8,,,,,,,3.141640636494816e-8,,0.31738292836176096,0.03152486846387839,0.8575741796936477,0.05011574546436008,30.983241005651923,1.6950776514472352,-0.007369053462887409,,5.32532483180083e-8,1.695077598193987,,-5.32532483180083e-8,,,-0.007369000209639091
137,136,local_loglinear,local_loglinear,135,134,18,17,false,invalid_finite_envelope_diagnostics,false,false,false,4.135132888682003e-8,,,,,,,4.135132888682003e-8,,0.31623357574583894,0.03137962842871096,0.854561841951384,0.04985165506778769,30.61709382359296,1.7599510879952205,-0.0069356093251262685,,7.27763162644071e-8,1.7599510152189042,,-7.27763162644071e-8,,,-0.006935536548810004
137,136,local_loglinear,local_loglinear,135,134,19,18,false,invalid_finite_envelope_diagnostics,false,false,false,5.437788562080316e-8,,,,,,,5.437788562080316e-8,,0.31502147777734635,0.031241060787933126,0.8513412509682395,0.04957897146656474,30.241568402755508,1.8285648303392619,-0.00508542528254452,,9.943348919441172e-8,1.8285647309057727,,-9.943348919441172e-8,,,-0.005085325849055326
137,136,local_loglinear,local_loglinear,135,134,20,19,false,invalid_finite_envelope_diagnostics,false,false,false,7.14389309628061e-8,,,,,,,7.14389309628061e-8,,0.31374970076946107,0.031108640433497155,0.8479231810078918,0.04929831468755241,29.85774953332722,1.9011163224138339,-0.001732402646204223,,1.358137177091857e-7,1.901116186600116,,-1.358137177091857e-7,,,-0.0017322668324865139
137,136,local_loglinear,local_loglinear,135,134,21,20,false,invalid_finite_envelope_diagnostics,false,false,false,9.375795207051264e-8,,,,,,,9.375795207051264e-8,,0.312420984005581,0.030981863842742544,0.8443173604885152,0.04901026144082165,29.466645624257474,1.9778202127722293,0.0032222022744892165,,1.854363727131898e-7,1.9778200273358566,,-1.854363727131898e-7,,,0.00322238771086193
137,136,local_loglinear,local_loglinear,135,134,22,21,false,invalid_finite_envelope_diagnostics,false,false,false,1.22920216616598e-7,,,,,,,1.22920216616598e-7,,0.3110377722857389,0.0308602502479374,0.8405325661134048,0.048715346976692483,29.06919179254663,2.05890947614783,0.009890636339324299,,2.530815988020576e-7,2.058909223066231,,-2.530815988020576e-7,,,0.009890889420923102
