sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,27,26,-0.013340018617705061,-0.06155373167872288,-0.005300257410322882,-0.0562534742684,0.04821371306101785,0.15270057074443338,-0.08764496825598743,-0.016841889427428123,1.5166556480862825,0.9535120982782146,0.27602123020194574,0.22139501288843608
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,28,27,-0.009382445908117579,-0.06126022565676835,-0.004478348523216535,-0.05678187713355182,0.051877779748650786,0.15782244369780873,-0.0887533466687018,-0.017191317280456166,1.5400064433780483,0.9555666401740109,0.2757557102320854,0.2192905706827903
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,29,28,-0.005306189187729119,-0.06085584263563776,-0.0036504144522478865,-0.057205428183389875,0.05554965344790865,0.16274112411536887,-0.08969647603429821,-0.017494994633162012,1.5637696082624606,0.9577810659562376,0.27547951960166733,0.21702839544973776
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,30,29,-0.0011262458561122877,-0.06034934345097324,-0.0028193782984430333,-0.057529965152530206,0.059223097594860954,0.1674557989953288,-0.090478969053753,-0.017753732346714905,1.5879712502239527,0.9601533894322114,0.2751940972582887,0.21462205569203963
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,31,30,0.0031435516926491477,-0.05974899721955346,-0.001987765551863897,-0.05776123166768955,0.06289254891220261,0.17196676058139215,-0.09110566214785815,-0.017968549521331412,1.6126385526480975,0.9626823596201829,0.2749008054461674,0.21208429780926638
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,32,31,0.007490470557388568,-0.05906257829710818,-0.0011577390519858202,-0.05790483924512236,0.06655304885449674,0.17627526034733715,-0.09158157014114535,-0.01814064135169507,1.6377998348395846,0.9653674163203961,0.27460093130702007,0.2094270727851053
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,33,32,0.011902813040654077,-0.05829736735161831,-0.00033113092904882307,-0.05796623642256948,0.0702001803922724,0.18038337421602582,-0.09191184543845368,-0.018271348385299768,1.6634846138733852,0.9682086564491564,0.2742956884986521,0.20666156592451898
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,34,33,0.01636984981929833,-0.05746015899471159,0.0004905272613946549,-0.05795068625610624,0.07383000881400992,0.18429388046390333,-0.09210174158152935,-0.018362130068364076,1.6897236854890267,0.9712068059793226,0.2739862194180845,0.20379823096819438
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,35,34,0.020881751653546186,-0.05655727523620856,0.0013059759906082714,-0.05786325122681683,0.07743902688975478,0.1880101500045461,-0.09215658079162702,-0.018414542323164335,1.716549227275581,0.974363195919815,0.2736735978204384,0.200846827426655
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,36,35,0.02542952719226679,-0.055594578377887234,0.0021142026462807866,-0.057708781024168015,0.08102410557015403,0.19153604596564916,-0.09208172530224207,-0.018430215093253065,1.7439948955578193,0.9776797487390102,0.27335883103354547,0.19781645666699607
