sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,39,38,0.03926196964282967,-0.052213300439774644,0.004568800205967917,-0.05678210064574258,0.09147527008260434,0.20185655424732282,-0.09060648586114158,-0.01977479830357694,1.8328843299224495,0.9892321036167273,0.27321084711822163,0.18743210708079275
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,40,39,0.04385746793332502,-0.05106202235599856,0.005344227053260385,-0.05640624940925896,0.09491949028932359,0.20467064141695818,-0.09004554791478313,-0.01970560321285149,1.863469667908892,0.9932416291039365,0.2728947381799121,0.18415356841132752
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,41,40,0.048454040820994214,-0.049873647892584944,0.006110559782227542,-0.055984207674812506,0.09832768871357918,0.20731588599011888,-0.08938199929567976,-0.019606197980859965,1.8948941053977597,0.9974321476463129,0.2725791735319772,0.18083324294684566
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,42,41,0.05304645533107153,-0.048651674661996956,0.006867840828678091,-0.05551951549067507,0.10169812999306851,0.20979747339055718,-0.0886210364574306,-0.019478306940058095,1.9272051832149928,1.0018093213269468,0.2722647371758697,0.17747708280566
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,43,42,0.05762993233962282,-0.04739927716192243,0.00761623252916107,-0.05501550969108353,0.10502920950154526,0.2121206324076487,-0.08776777902971283,-0.019323643876390614,1.9604532429166983,1.0063794518792304,0.27195196394941384,0.1740906326984774
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,44,43,0.06220010345417054,-0.04611932681734455,0.008356004777727685,-0.05447533159507226,0.1083194302715151,0.21429059806549858,-0.08682726255341505,-0.019143905240568457,1.9946916785369142,1.011149502809795,0.2716413413007186,0.17067906108987846
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,45,44,0.06675297460548915,-0.04481440865988077,0.009087524904412638,-0.05390193356429343,0.11156738326536994,0.21631257818656982,-0.08580443260655123,-0.018940762314648665,2.0299771919956204,1.016127130049897,0.2713333106708471,0.16724718782769762
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,46,45,0.07128488574601725,-0.04348684117155544,0.009811247332068722,-0.05329808850362419,0.11477172691757272,0.2181917259006536,-0.084704141003515,-0.018715857979565913,2.0663701022834005,1.0213207122846641,0.2710282690329887,0.16379951345053004
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,47,46,0.07579248020437085,-0.04213869149607714,0.010527705462997954,-0.05266639695907511,0.11793117170044802,0.21993311458794654,-0.08353114236164086,-0.018470800525857707,2.1039346526539395,1.0267393909766644,0.27072656993203686,0.1603402433638957
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,48,47,0.08027267348274904,-0.04077179091732042,0.011237504295419637,-0.052009295212740086,0.1210444644000695,0.22154171657557675,-0.08229009231360028,-0.018207159861907025,2.1427393564027866,1.0323931150733423,0.2704285245209055,0.15687331196921736
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,49,48,0.08472262212096937,-0.039387751650965405,0.011941312855278222,-0.05132906450624365,0.1241103737719348,0.22302238593993237,-0.08098554659931671,-0.01792646556868091,2.1828573913591236,1.0382926872881757,0.27013440246661663,0.15340240637167687
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,50,49,0.08913969858524867,-0.03798797987893432,0.012639858579072284,-0.05062783845800663,0.127127678464183,0.22437984274275907,-0.07962196072044982,-0.017630203558126282,2.2243670097103476,1.0444498210780886,0.2698444325653388,0.14993098664048457
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,51,50,0.09352146621445327,-0.03657368937120152,0.013333921779074012,-0.049907611150275547,0.1300951555856548,0.22561866027626282,-0.07820369041629088,-0.017319814274317207,2.2673519983533246,1.0508772018085497,0.26955880325811593,0.14646230564722712
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,52,51,0.09786565606826302,-0.03514591385070722,0.014024330994514406,-0.049170244845221645,0.13301156991897023,0.22674325407623055,-0.07673499282579638,-0.01699669133146398,2.3119021821810177,1.0575885560607063,0.2692776629304672,0.14299942749854924
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,53,52,0.10217014684887601,-0.03370551961269576,0.014711957922907736,-0.048417477535603506,0.13587566646157176,0.22775787386162347,-0.07522002742885427,-0.016662179971197486,2.3581139784827556,1.0645987245983544,0.2690011201830052,0.1395452440623302
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,54,53,0.10643294419091529,-0.032253215603694624,0.015397714436190731,-0.04765093003988537,0.1386861597946099,0.2286665952215085,-0.07366285853170673,-0.01631757689519191,2.40609100398484,1.0719237501147594,0.2687292436892516,0.1361024912364328
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,55,54,0.11065216487334743,-0.030789563421662735,0.01608254900007564,-0.04687211242173838,0.1414417282950102,0.22947331401773616,-0.07206745687007642,-0.01596412885264957,2.4559447352893105,1.0795809701447228,0.2684620621963803,0.13267376247474091
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,56,55,0.11482601865683775,-0.02931498819508777,0.01676744301823251,-0.046082431213320285,0.14414100685192552,0.23018174221229104,-0.07043770211349631,-0.01560303324686925,2.5077952561105015,1.0875891179476236,0.26819956415425195,0.12926152298616844
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,57,56,0.11895279338733472,-0.027829787644937848,0.017453407960665454,-0.04528319560560331,0.14678258103227254,0.2307954043410982,-0.06877738526488986,-0.015235438043935822,2.561772069190577,1.0959684362058548,0.2679416972271373,0.12586812186783453
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,58,57,0.12303084340900455,-0.026334139213900525,0.0181414833853182,-0.044475622599218737,0.14936498262290507,0.23131763453623544,-0.0670902108898806,-0.014862441023449777,2.618014975945096,1.104740805601058,0.2676883679116994,0.12249580222781359
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,59,58,0.1270585747207249,-0.024828109899821402,0.01883273362400248,-0.043660843523823885,0.15188668462054628,0.2317515755342643,-0.06537979982938356,-0.014485091084334467,2.676675081163226,1.1139298800991762,0.26743944066525116,0.11914671247606462
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,60,59,0.1310344336148919,-0.02331166425361199,0.01952824516158915,-0.04283990941520115,0.15434609786850384,0.23210017804169586,-0.06364969152158076,-0.014104388651611278,2.7379158877227767,1.1235612389777367,0.2671947370459296,0.11582291545982004
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,61,60,0.13495689776993125,-0.021784670902485627,0.020229124696536947,-0.04201379559902258,0.15674156867241687,0.23236620039060793,-0.06190334608254555,-0.013721285635645522,2.801914494366341,1.1336625575988688,0.2669540349450462,0.1125263960370664
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,62,61,0.13882446676452742,-0.02024691003612598,0.020936496594919623,-0.04118340663104561,0.15907137680065336,0.23255220933913015,-0.06014414639239856,-0.013336686146078237,2.868862934101882,1.144263793305904,0.26671706761153136,0.10925906856453542
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,63,62,0.14263565229855746,-0.018698081807847426,0.021651499650900335,-0.040349581458747764,0.1613337341064049,0.23266058192440853,-0.058375400071228274,-0.012951447746775355,2.9389696698914385,1.1553973878844075,0.26648352238115564,0.10602278410468045
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,64,63,0.14638897256884767,-0.017137812569888677,0.022375284729663145,-0.039513097299551825,0.16352678513873636,0.23269350743457837,-0.056600340751689134,-0.012566381544152865,3.0124612250121943,1.1670984960707607,0.26625303983653537,0.10281933530374948
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,65,64,0.1500829437165907,-0.015565663479163943,0.023109011089511775,-0.038674674568675724,0.16564860719575467,0.23265299051343893,-0.05482212957581269,-0.012182253741871563,3.0895840261164857,1.1794052327874536,0.26602521231792664,0.09965046226723967
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,66,65,0.15371607628272543,-0.01398113694175931,0.02385384344584118,-0.03783498038760049,0.16769721322448475,0.23254085466232755,-0.053043855696461306,-0.01179978574138147,3.1706064137748657,1.1923589514226496,0.2657995831590654,0.09651785577236877
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,67,66,0.15728686951472157,-0.012383685294584605,0.024610947644775352,-0.03699463293935996,0.16967055480930615,0.23235874698390413,-0.05126853680449593,-0.011419655370102009,3.2558209054650358,1.2060045465077422,0.2655756454521498,0.09342316115975564
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,68,67,0.16079380771684632,-0.010772718727098373,0.025381486584384116,-0.03615420531148249,0.17156652644394468,0.23210814321152348,-0.04949911906949128,-0.011042497698087489,3.345546700696215,1.2203907918787777,0.26535284106314955,0.09036798095671439
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,69,68,0.16423535720507196,-0.00914761485994051,0.02616661460699369,-0.035314229466934195,0.17338297206501244,0.23179035458960523,-0.047738476533913075,-0.010668905990679736,3.440132476763328,1.235570709848357,0.2651305597457795,0.08735387694804828
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,70,69,0.16760996581112905,-0.0075077268951155565,0.02696747270421793,-0.034475199599333484,0.17511769270624464,0.23140653468932712,-0.04598940984761808,-0.010299432135464434,3.5399594805565013,1.2516019869075319,0.26490813882159464,0.08438237086236025
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,71,70,0.17091606059770983,-0.005852394978276396,0.02778518136309686,-0.03363757634137325,0.17676845557598622,0.23095768833005556,-0.04425464479416116,-0.009934587959908188,3.6454450085331627,1.2685474254849312,0.2646848624740078,0.08145494562367973
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,72,71,0.1741520477470812,-0.004180957529397605,0.028620833063081205,-0.032801790592478806,0.1783330052764788,0.23044468148059002,-0.04253683006486063,-0.009574846139250574,3.757046276289522,1.2864754463574373,0.2644599615632381,0.07857304540429222
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,73,72,0.1773163152411186,-0.002492762197579386,0.029475484687300907,-0.031968246884880286,0.17980907743869798,0.2298682522389821,-0.04083853420980106,-0.009220640590483064,3.8752647139895813,1.3054606493201057,0.26423261436071654,0.0757380743489101
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,74,73,0.1804072353485365,-0.0007871787150701513,0.030350148459498783,-0.031137327174568935,0.18119441406360662,0.22922902352954197,-0.03916224220283904,-0.008872367263096308,4.0006507778037586,1.3255844316794736,0.264001947485568,0.07295139531328167
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,75,74,0.18342316600382483,0.000936385322000125,0.03124578058107221,-0.030309395259072083,0.18248678068182472,0.22852751792656772,-0.03751035172608268,-0.008530385518660338,4.1338093600702415,1.3469356666450776,0.2637670366466824,0.07021432893635635
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,76,75,0.18636245786485364,0.0026784708190745704,0.0321632708854392,-0.02948480006636463,0.1836839870457791,0.22776417354425757,-0.035885168242593544,-0.008195018255884942,4.275405774368507,1.3696114669499615,0.26352690946170393,0.06752815036785804
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,77,76,0.18922345922146028,0.004439549944166649,0.0331034298402998,-0.028663879896133147,0.1847839092772936,0.22693936228938752,-0.0342889000570765,-0.007866552955017429,4.4261724985758715,1.3937180230813395,0.2632805480098118,0.06489408695006794
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,78,77,0.19200452345103472,0.0062200086079240375,0.034066974989335766,-0.027846966381411726,0.18578451484311065,0.2260534099137331,-0.032723652705807224,-0.007545242364815247,4.586916703925553,1.419371536287683,0.2630268926532046,0.062313314966917104
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,79,78,0.19470401772843887,0.00802012753398895,0.03505451605315564,-0.027034388519166685,0.18668389019444995,0.22510661834842915,-0.031191422948837998,-0.007231305205141211,4.758528686951268,1.4466992525118443,0.26276484684494966,0.059786956091396413
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,80,79,0.19732033283831502,0.009840063009792375,0.036066539774616185,-0.026226476764823804,0.18748026982852264,0.22409928922691497,-0.029694092484541607,-0.006924926913850719,4.941991319123934,1.475840614831239,0.2624932829247611,0.057316073652204404
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,81,80,0.19985189414304355,0.011679824928425165,0.037103392110851924,-0.025423567182426755,0.1881720692146184,0.2230317511228235,-0.028233421453146626,-0.006626260455058503,5.1383906452665435,1.506948532903058,0.2622110490388445,0.05490166878244059
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,82,81,0.20229717398982439,0.013539255906398488,0.038165261396852716,-0.024626005490454225,0.18875791808342593,0.22190438700669576,-0.0268110418301778,-0.006335427093092064,5.348927765949362,1.540190803582376,0.26191697731760083,0.05254467639432568
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,83,82,0.20465470662747062,0.015418009883857123,0.039252160674990794,-0.023834150791133667,0.18923669674361357,0.2207176643942343,-0.025428450688655253,-0.006052516961965487,5.5749321445986775,1.575751688458757,0.2616098939816898,0.0502459607486709
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,84,83,0.206923101389339,0.01731552919766363,0.04036390893819941,-0.02304837974053578,0.18960757219167537,0.21947216653732385,-0.024087004058332067,-0.005777590287316423,5.817876606222281,1.6138336623330685,0.2612886294774625,0.04800631210590583
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,85,84,0.20910105922334968,0.019231023186691672,0.041500113215761324,-0.02226909002906965,0.18987003603665797,0.2181686250423161,-0.022787910802314543,-0.005510678203343582,6.079394137259238,1.6546593631467763,0.2609520309508258,0.04582644274599627
