sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,18,17,-0.033481096068269045,-0.053018658224179636,-0.010364448560532822,-0.042654209663646823,0.01953756215591061,0.09416263531045223,-0.0706448369567236,-0.003980236197818021,1.2970549588599123,0.9497006378428753,0.27732798335114445,0.228476000817347
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,19,18,-0.03142247641513526,-0.05411713814529933,-0.00984166387978176,-0.04427547426551758,0.022694661730164056,0.10058295918446056,-0.07340228761514131,-0.004486009839155205,1.3158057104638767,0.9502108057203696,0.2771893953175386,0.22864012867084094
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,20,19,-0.029079615634379323,-0.055033951188306486,-0.00926904889945641,-0.045764902288850086,0.025954335553927177,0.10691053282733076,-0.07597700976413557,-0.004979187509268023,1.334723697602225,0.9509255018024155,0.2770419555972817,0.22850996674670163
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,21,20,-0.026478374067487924,-0.055780094751257316,-0.008654525553893696,-0.047125569197363625,0.02930172068376941,0.11312896450525659,-0.07836956683026577,-0.005457676991221413,1.3538263318798043,0.9518309608600809,0.2768878012755099,0.22810489578608775
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,22,21,-0.02364331847310324,-0.056366509522526365,-0.008005256307636547,-0.04836125321488983,0.03272319104942314,0.11922427905449574,-0.08058123434694804,-0.005919853658124577,1.3731323312919497,0.9529150685635831,0.2767289082901096,0.22744372530995383
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,23,22,-0.020597634517706215,-0.05680394532044432,-0.007327683999035365,-0.049476261321408956,0.03620631080273813,0.12518471345596305,-0.08261392314218323,-0.006364479511041685,1.3926615353802694,0.9541671993265449,0.27656707417153054,0.22654457790441188
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,24,23,-0.017363080365960216,-0.05710285575753347,-0.006627575069274721,-0.050475280688258746,0.039739775391573244,0.13100051372248317,-0.08447010388241041,-0.006790634448499549,1.4124347659601049,0.9555780724858862,0.2764039086497878,0.22542480621703645
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,25,24,-0.013959970591610504,-0.057273314248182494,-0.005910063181981944,-0.05136325106620055,0.04331334365657199,0.1366637357556919,-0.08615273525696168,-0.007197656842158266,1.4324737117219657,0.957139630114142,0.27624083014319606,0.2241009359170324
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,26,25,-0.010407182971326721,-0.05732495089750667,-0.0051796933312382686,-0.05214525756626841,0.04691776792617997,0.14216805452264186,-0.08766519492303611,-0.007585091673425817,1.452800839573139,0.9588449302714821,0.27607906697639756,0.22258862996258147
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,27,26,-0.006722188573096357,-0.05726690816520612,-0.004440465459631189,-0.05282644270557493,0.05054471959210975,0.14750858453830012,-0.0890112156951859,-0.007952649251004494,1.4734393350457118,0.9606880542337486,0.2759196631208442,0.2209026730489826
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,28,27,-0.0029210931701530766,-0.05710780942645438,-0.00369587618318498,-0.05341193324326941,0.054186716256301344,0.15268171150111917,-0.09019482626226469,-0.008300168982553174,1.4944130530017765,0.9626640287535755,0.2757634865429844,0.21905696916206327
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,29,28,0.0009813012799269852,-0.056855747204837055,-0.002948961091609102,-0.05390678611322796,0.05783704848476404,0.15768493992728433,-0.09122029690518087,-0.008627594537339467,1.5157465182080883,0.9647687513427788,0.2756112408465497,0.21706455601054395
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,30,29,0.004971435219232032,-0.05651827582282102,-0.002202333092163661,-0.05431594273065737,0.061489711042053086,0.16251675145540584,-0.09209209031009793,-0.008934950103254834,1.537464917205068,0.9669989320947526,0.27546347746311767,0.21493762454908097
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,31,30,0.009036920466856568,-0.05610241563857665,-0.001458219535370665,-0.05464419610320599,0.06513933610543325,0.16717647746089995,-0.0928148176623501,-0.009222323693116641,1.5595941194784437,0.969352040620571,0.2753206092700454,0.21268754819480354
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,32,31,0.013166463693126787,-0.05561466599751672,-0.0007184976751440411,-0.054896168322372686,0.06878112969064352,0.17166418498125527,-0.09339319976216712,-0.009489855528444651,1.582160723913425,0.9718262580781629,0.275182924699465,0.2103249188251418
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,33,32,0.017349790222657195,-0.055061022419847463,1.5272518099356835e-5,-0.055076294937946815,0.07241081264250464,0.1759805741154978,-0.09383203275476748,-0.009737728718225739,1.6051921163053777,0.9744204367624748,0.275050601556503,0.20785958569592786
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,34,33,0.02157757013815884,-0.05444699593004837,0.0007418184809244141,-0.055188814410972786,0.07602456606820723,0.1801268858100389,-0.09413615830271961,-0.00996616143911212,1.6287165323266857,0.9771340677592161,0.2749237203089897,0.20530069563674097
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,35,34,0.025841341426828594,-0.05377763841234264,0.0014601263977991306,-0.055237764810141775,0.07961897983917125,0.18410482099598507,-0.09431043808045889,-0.010175403076354965,1.652763150641741,0.979967249994725,0.27480227692474796,0.20265673706235235
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,36,35,0.030133439855190115,-0.05305756605924123,0.0021694160457404804,-0.05522698210498172,0.08319100591443132,0.18791646761868283,-0.09435973195406014,-0.01036572975019142,1.6773621810915198,0.9829206687895203,0.27468619460978977,0.19993558182994284
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,37,36,0.03444692675111697,-0.05229098798514332,0.002869116322280798,-0.055160104307424115,0.08673791473626033,0.19156423751734955,-0.09428887968313993,-0.010537443097949338,1.7025449875233514,0.9859955736132316,0.2745753347303292,0.1971445297122535
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,38,37,0.03877552518376571,-0.051481730852193756,0.003558844344691472,-0.055040575196885246,0.09025725603595947,0.19505080925489532,-0.0941026855991789,-0.010690867619756975,1.728344201817503,0.9891937656996243,0.27446950650175206,0.19429034903026302
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,39,38,0.04311355593294832,-0.05063326675384842,0.004238385221672222,-0.05487165197552065,0.09374682268679675,0.19837907885211561,-0.09380590605056849,-0.010826350114750383,1.754793869055602,0.9925175851409405,0.27436847567840383,0.19137931828370974
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,40,39,0.047455880299900305,-0.04974873739956209,0.0049076748278636135,-0.05465641222742572,0.09720461769946243,0.2015521153150852,-0.09340323936612051,-0.010944258249502273,1.7819295903389374,0.9959699063203724,0.2742719721179464,0.1884172642945245
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,41,40,0.05179784772680817,-0.04883097735385347,0.005566784198237253,-0.05439776155209073,0.10062882508066164,0.20457312154957488,-0.0928993175706649,-0.011044978898248355,1.8097886766917126,0.999554137083382,0.2741796964216977,0.1854095980566147
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,42,41,0.056135239973134715,-0.047882541027213746,0.006215903870629681,-0.054098444897843434,0.10401778100034847,0.207445401224249,-0.09229870083196617,-0.011128919391934397,1.8384103486063563,1.0032742155563041,0.27409132536636055,0.18236135278818033
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,43,42,0.06046423175397634,-0.04690571967968729,0.006855332638983729,-0.053761052318671024,0.10736995143366364,0.21017232735008096,-0.09160587194210713,-0.011196503974310214,1.8678358967565278,1.007134621928853,0.2740065167929149,0.1792772124724467
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,44,43,0.06478134366451443,-0.0459025645110518,0.007485465174721881,-0.053388029685773684,0.11068390817556623,0.21275731636322828,-0.09082523371678186,-0.011248174470880255,1.898108905035258,1.011140384892071,0.27392491333505287,0.1761615449787054
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,45,44,0.06908340269452656,-0.04487490594249965,0.008106781601820197,-0.052981687544319846,0.11395830863702619,0.2152038048202547,-0.08996110681429942,-0.011284389368929119,1.9292754773531382,1.015297094596054,0.2738461454371778,0.17301843060803113
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,46,45,0.07336750891279331,-0.04382436917144016,0.008719839079381607,-0.052544208250821775,0.11719187808423347,0.21751522819678895,-0.08901772827414939,-0.011305621838406131,1.9613844679003634,1.0196109230631356,0.2737698338798994,0.16985168689949817
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,47,46,0.07763100276792896,-0.042752389928542654,0.009325263877411274,-0.05207765380595394,0.12038339269647158,0.21969500251367435,-0.0879992512294956,-0.011312358587707187,1.994487741808603,1.0240886468449084,0.2736955916234567,0.1666648929235702
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,48,47,0.08187143336808946,-0.04166023043361549,0.009923743755693347,-0.05158397418930884,0.12353166380170494,0.22174650852625524,-0.0869097454633721,-0.011305099261178243,2.0286404700839458,1.0287376715379666,0.2736230249117612,0.16346141277528875
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,49,48,0.08608653166036423,-0.040548992068582076,0.010516021998495793,-0.05106501406707788,0.1266355237289463,0.22367307713392104,-0.0857531983314716,-0.011284355073503154,2.0639014377009812,1.0335660639420816,0.273551734002697,0.1602444158728824
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,50,49,0.09027418957759742,-0.039419625257428106,0.011102892610355321,-0.05052251786778343,0.12969381483502554,0.22547797650158005,-0.08453351534242858,-0.011250646324125937,2.100333363177437,1.038582590726731,0.2734813139453018,0.1570168935999852
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,51,50,0.09443243070135712,-0.03827294405760121,0.011685194329145492,-0.049958138386746696,0.13270537475895838,0.22716440119849962,-0.08325452321341882,-0.011204503226122407,2.1380032999989944,1.0437967547711478,0.2734113537723867,0.15378168051214214
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,52,51,0.09855939735533777,-0.03710963124628324,0.012263808123648832,-0.04937343936993206,0.13566902860162103,0.22873546147879564,-0.08191997051416311,-0.011146462363011513,2.176983001423036,1.049218848356874,0.27334143696608526,0.15054146571060262
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,53,52,0.10265332776933495,-0.03593024954713338,0.012839652739122775,-0.048769902286256155,0.13858357731646834,0.23019417474417675,-0.0805335307202377,-0.011077066707470712,2.2173493817940977,1.05486000242071,0.27327114034144406,0.14729880973537182
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,54,53,0.10671253936504392,-0.034735249429439764,0.013413681546673372,-0.048148930976113134,0.14144778879448366,0.2315434576810618,-0.0790988045289589,-0.010996864357619197,2.259185000455957,1.0607322452620702,0.2732000331065373,0.14405615752481735
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,55,54,0.110735415711389,-0.03352497428184102,0.013986880642715655,-0.04751185492455667,0.14426038999323004,0.2327861187858914,-0.07761932207274003,-0.010906406719921304,2.3025785769464626,1.0668485715217686,0.2731276760344687,0.14081584898899066
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,56,55,0.11472039077163314,-0.032299667902143156,0.014560266015704221,-0.04685993391784737,0.1470200586737763,0.23392485238512373,-0.07609854580896824,-0.010806247902379143,2.347625584140282,1.0732230134145286,0.27305361989250165,0.1375801308662813
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,57,56,0.11866593815430233,-0.03105947830233949,0.015134882404287342,-0.04619436070662683,0.14972541645664184,0.23496223254984014,-0.0745398729516701,-0.010696943141528205,2.3944288741093467,1.079870725743274,0.27297740423594125,0.13435116540165598
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,58,57,0.12257055867164951,-0.029804463711245503,0.01571180103027374,-0.045516264741519236,0.15237502238289508,0.23590070862962342,-0.07294663816342292,-0.010579048083305414,2.443099390316555,1.086808074234816,0.27289855567881555,0.13113103975214527
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,59,58,0.1264327695306037,-0.028534596797353977,0.01629211831887712,-0.04482671511623109,0.1549673663279577,0.2367426006228735,-0.07132211634081653,-0.010453117954099273,2.4937569453439896,1.0940527367718962,0.27281658604471515,0.12792177413183162
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,60,59,0.13025109658176398,-0.02724976758755367,0.016876955021521884,-0.04412672260907555,0.15750086416931774,0.23749009529908677,-0.06966952483745512,-0.010319706292313895,2.5465310663433613,1.1016238165612944,0.27273099085306207,0.12472532800532773
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,61,60,0.134024063697454,-0.02594978860263918,0.017467454311998153,-0.043417242914637326,0.15997385230009323,0.23814524325889047,-0.06799202625940279,-0.010179364699394448,2.601561957188863,1.1095419623873142,0.2726412470165077,0.12154360762725695
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,62,61,0.1377501874101924,-0.024634396489391797,0.018064781459498226,-0.04269917794889001,0.16238458389958427,0.23870995586820049,-0.06629273039406952,-0.010032641574546702,2.6590015276946812,1.1178295084117733,0.2725468113291064,0.11837847039569911
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,63,62,0.14142797017039888,-0.023303255109773734,0.018670122744041215,-0.04197337785381494,0.16473122528017264,0.23918600311737673,-0.06457469634931189,-0.009880081487892201,2.7190145489072886,1.1265106254551138,0.27244711858592807,0.11523172979639007
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,64,63,0.14505589287419618,-0.02195595966258815,0.019284683743473606,-0.041240643406061754,0.16701185253678438,0.23957501224200958,-0.06284093474666921,-0.009722224958555951,2.7817799465696242,1.135611485807421,0.2723415793438822,0.11210516051229351
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,65,64,0.14863241004494707,-0.02059203959583587,0.019909688013151322,-0.04050172760898719,0.16922444964078298,0.23987846681644828,-0.06109440930863455,-0.009559607867030712,2.847492220202368,1.145160447928997,0.27222957810265214,0.10900050184556227
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,66,65,0.15215594665086793,-0.0192109607717224,0.02054637608038545,-0.03975733685210785,0.17136690742259034,0.24009770624322274,-0.05933803807119038,-0.00939276074944198,2.9163630072613893,1.1551882631470294,0.2721104718201662,0.10591946010833583
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,67,66,0.1556248932767274,-0.017812129832733666,0.021196003080789737,-0.0390081329135234,0.1734370231094611,0.24023392649269387,-0.05757469468435295,-0.009222208698879816,2.9886228428822665,1.1657282993851301,0.2719835879992841,0.10286371175352718
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,68,67,0.15903760396517916,-0.016394897169017354,0.021859837026647056,-0.03825473419566441,0.1754325011341965,0.24028818112500944,-0.05580720906216596,-0.009048470928646957,3.064523095520399,1.1768167933901128,0.2718482233908041,0.09983490491103096
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,69,68,0.16239239414510973,-0.01495856153647943,0.02253915579174265,-0.037497717328222074,0.1773509556815892,0.24026138393774643,-0.05403836770267933,-0.008872060553477912,3.144338128468411,1.1884931260489278,0.27170364279402054,0.09683466081552562
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,70,69,0.16568753936484182,-0.013502374701739482,0.023235244014170847,-0.036737618715910324,0.17918991406658133,0.24015431218225128,-0.05227091366150587,-0.008693484454164057,3.2283677020660733,1.200800129385187,0.27154907812684115,0.09386457470347502
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,71,70,0.16892127488558278,-0.012025546997350355,0.023949389193732316,-0.03597493619108266,0.18094682188293315,0.23996761113761877,-0.05050754603770609,-0.008513243216979528,3.3169396489629475,1.2137844258330648,0.271383727864186,0.09092621621783792
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,72,71,0.17209179571511468,-0.01052725429880025,0.024682876635108306,-0.03521013093390855,0.1826190500139149,0.23970180028518168,-0.04875091902958828,-0.00833183124167848,3.410412860730017,1.2274968021420052,0.2712067567671826,0.08802112955771418
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,73,72,0.1751972597659406,-0.009006644348710773,0.02543698450950769,-0.03444362885821845,0.18420390411465137,0.23935728069840861,-0.047003640077335575,-0.008149736506421637,3.5091805907104248,1.2419926285630445,0.27101729681393394,0.08515083210174453
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,74,73,0.17823578965383874,-0.007462846197879164,0.026212976752124657,-0.03367582295000381,0.18569863585171786,0.23893434463504298,-0.04526826788592099,-0.007967440897404098,3.613674165484593,1.257332317599073,0.2708144480697135,0.08231681380575774
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,75,74,0.18120547723560834,-0.005894979352620211,0.027012095935322375,-0.032907075287942573,0.18710045658822852,0.23843318648127063,-0.04354730958299535,-0.007785420310046724,3.7243671045394033,1.2735818380345976,0.2705972807974998,0.07952053536539282
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,76,75,0.18410438739588378,-0.004302166638086644,0.02783555330767783,-0.03213771994576447,0.1884065540339704,0.23785391682548876,-0.041843217555120396,-0.007604145236397925,3.8417797475323545,1.290813276724557,0.2703648378044083,0.07676342690345586
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,77,76,0.18693056618360207,-0.0026835459436120217,0.02868451930573104,-0.031368065249343054,0.1896141121272141,0.23719657813520745,-0.040158385142808915,-0.00742408086518444,3.966484378729654,1.309105470996618,0.2701161388156527,0.07404688484206177
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,78,77,0.18968204825637427,-0.0010382855569046289,0.029560111417045218,-0.030598396973949844,0.1907203338132789,0.23646116360063435,-0.03849514208165716,-0.007245687705698282,4.0991109798502166,1.3285447039171931,0.2698501853457891,0.07137226944870355
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,79,78,0.1923568645677418,0.0006343983685313566,0.030463380506328696,-0.029828982137797336,0.1917224661992104,0.23564763830035634,-0.036855749509147766,-0.007069422591998207,4.2403536788260485,1.3492254755563888,0.2695659663442467,0.06874090253781126
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,80,79,0.19495305433975285,0.0023352233888995232,0.03139529582942529,-0.029060072440525764,0.19261783095085333,0.23475596411719557,-0.0352423938513878,-0.006895739314954461,4.3909779222641045,1.371251360502954,0.26926246628092615,0.06615406369839452
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,81,80,0.19746867735214202,0.004064820155081121,0.032356728535332266,-0.028291908380251144,0.19340385719706088,0.2337861272810674,-0.03365718038895724,-0.006725089695049324,4.551828514838339,1.3947359601845175,0.26893867436863633,0.06361298689233581
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,82,81,0.1999018267675421,0.005823708964382077,0.033348432946123004,-0.027524723981740922,0.19407811780315998,0.23273816935374916,-0.03210212646331679,-0.006557925087272434,4.723838635608964,1.4198039566558074,0.2685935950365747,0.061118857322956265
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,83,82,0.20225064485483854,0.007612275093515041,0.03437102663636149,-0.02675875154284645,0.1946383697613235,0.2316122216774714,-0.03057915399193119,-0.006394697924216727,4.908039911834079,1.4465922846198886,0.2682262607073727,0.05867280765450811
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,84,83,0.2045133380613355,0.009430741606490722,0.035424968789610246,-0.025994227183119525,0.19508259645484477,0.23040854242764178,-0.02909008196206124,-0.006235864010735808,5.105573743769323,1.4752514311175176,0.2678357455072532,0.05627591504339943
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,85,84,0.20668819504743022,0.01127914076271731,0.03651053706194456,-0.025231396299227254,0.1954090542847129,0.22912755761488315,-0.027636618358379876,-0.0060818849717903765,5.317703972633428,1.5059468775238107,0.26742118148871125,0.053929197543489654
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,86,85,0.20877360633678196,0.013157285319100633,0.03762780448429337,-0.02447051916519273,0.19561632101768134,0.2277699040608763,-0.02622035189728776,-0.005933231145907211,5.54583107678005,1.538860707299511,0.26698177692947356,0.05163361050078927
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,87,86,0.21076808149867357,0.015064736876386124,0.038776614258418364,-0.023711877382032235,0.19570334462228745,0.22633647463581508,-0.024842744222274307,-0.005790385791253333,5.7915081780289945,1.5741933827044503,0.26651683485364314,0.04939004429843702
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,88,87,0.21267026969772096,0.01700077560956785,0.039956555367993404,-0.022955779758425554,0.19566949408815312,0.22482846541909582,-0.02350512173515474,-0.005653849595787956,6.056458963558133,1.6121657248394117,0.2660257743553416,0.04719932120677207
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,89,88,0.21447897906935176,0.018964370112498338,0.04116693849449663,-0.022202568381998293,0.1955146089568534,0.2232474232493536,-0.0222086678436483,-0.005524146448851898,6.3425978616922665,1.6530211130933683,0.265508152681592,0.04506219287909118
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,90,89,0.21619319493726258,0.020954148009079084,0.04240677258969153,-0.021452624580612444,0.1952390469281835,0.22159529316399654,-0.020954415626713695,-0.005401830609099324,6.6520527660439575,1.6970279265705432,0.2649636879204026,0.04297933819035297
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,91,90,0.21781209471417098,0.022968367950396702,0.043674742779174235,-0.020706374828777536,0.19484372676377426,0.21987446378175635,-0.019743241158744533,-0.005287495859237555,6.987190704635265,1.7444822535894458,0.2643922810143999,0.04095136171049183
