sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,37,36,diagnostic_only_hkt_gate_failed,7.367813449374811e-6,-5.132661378866144,8.423600955667947e-7,-6.0745022148112024,0.3265677020452308,0.02992716391826439,0.692161255629588,0.29664053812696634
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,38,37,diagnostic_only_hkt_gate_failed,9.745907009764642e-6,-5.011177736740764,1.1142468815937586e-6,-5.9530185726858225,0.32276788449246285,0.029852916103175565,0.6834682595750036,0.2929149683892873
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,39,38,diagnostic_only_hkt_gate_failed,1.2854509190693408e-5,-4.890944500883649,1.469652518313361e-6,-5.8327853368287075,0.31896489242244924,0.029778643622218513,0.6747679138672049,0.28918624880023075
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,40,39,diagnostic_only_hkt_gate_failed,1.6905745676714354e-5,-4.77196566866395,1.932829277195314e-6,-5.713806504609008,0.3151607288867965,0.02970419112800049,0.6660652547705239,0.28545653775879604
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,41,40,diagnostic_only_hkt_gate_failed,2.216946907759002e-5,-4.65424470740125,2.5346293332723366e-6,-5.596085543346307,0.3113570676817781,0.029629411144481307,0.657364531920359,0.2817276565372968
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,42,41,diagnostic_only_hkt_gate_failed,2.8987806336020325e-5,-4.537784648812248,3.314167966285004e-6,-5.479625484757306,0.3075552794957366,0.02955416317808168,0.6486692714078613,0.2780011163176549
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,43,42,diagnostic_only_hkt_gate_failed,3.7793039469748266e-5,-4.42258817895207,4.32086786103388e-6,-5.364429014897128,0.3037564495795104,0.029478312622839814,0.6399823195655647,0.27427813695667064
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,44,43,diagnostic_only_hkt_gate_failed,4.912949274248267e-5,-4.3086577198928175,5.6169614616419904e-6,-5.250498555837876,0.29996140643328695,0.029401729984720747,0.6313059117133211,0.2705596764485662
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,45,44,diagnostic_only_hkt_gate_failed,6.36802108018356e-5,-4.19599550761457,7.280541075765101e-6,-5.137836343559628,0.29617073670233124,0.029324289822436508,0.6226417093864208,0.26684644687989467
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,46,45,diagnostic_only_hkt_gate_failed,8.229933723511759e-5,-4.084603662191013,9.409260706015852e-6,-5.026444498136071,0.29238481152680723,0.029245870218231596,0.6139908630533429,0.2631389413085756
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.00010605123858492362,-3.9744842549413226,1.2124809087959944e-5,-4.916325090886381,0.28860379861808855,0.029166351768180592,0.6053540426497851,0.25943744684990794
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,48,47,diagnostic_only_hkt_gate_failed,0.00013625756770140033,-3.8656393678058993,1.5578290430302623e-5,-4.807480203750957,0.28482768819609905,0.029085617057468288,0.5967314993234715,0.2557420711386307
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,49,48,diagnostic_only_hkt_gate_failed,0.00017455361630189082,-3.7580711492921557,1.995666718761277e-5,-4.699911985237214,0.2810563056902202,0.029003549909900093,0.5881230968207468,0.2520527557803201
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.00022295547174993222,-3.651781864773707,2.5490438076489172e-5,-4.593622700718765,0.2772893307711845,0.028920034884742398,0.5795283570683647,0.24836929588644208
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.00028393965959573283,-3.546773942660341,3.246274358542018e-5,-4.488614778605399,0.2735263116314124,0.02883495657681616,0.570946495127391,0.24469135505459622
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.0003605371181059063,-3.443050017050681,4.122011005705337e-5,-4.384890852995739,0.26976667725541215,0.028748199120387088,0.5623764489817249,0.241018478135025
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.00045644350898490284,-3.3406129645793223,5.2185061482791944e-5,-4.28245380052438,0.26600975617391037,0.028659645705522027,0.5538169244262394,0.23735011046838836
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.0005761480034709318,-3.2394659387397593,6.58708435819006e-5,-4.181306774684818,0.26225478537802666,0.028569178033679362,0.5452664171368102,0.2336856073443473
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.0007250827953924204,-3.13961239959587,8.289851758833893e-5,-4.081453235540928,0.2585009251516096,0.028476675974568457,0.5367232480797626,0.23002424917704115
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.0009097956581671117,-3.041056140091867,0.00010401668864524963,-3.9828969760369253,0.25474727017170967,0.028382017044829476,0.528185590629387,0.2263652531268802
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.0011381478698604208,-2.943801310091631,0.00013012413452272184,-3.8856421460366892,0.2509928571799862,0.028285075959840266,0.5196514895136738,0.22270778122014595
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.001419539772646764,-2.8478524349105503,0.00016229559376928303,-3.7896932708556084,0.24723668183893618,0.028185724356411833,0.5111189007925567,0.21905095748252434
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.0017651660604875497,-2.7532144314880886,0.00020181095268226743,-3.6950552674331467,0.2434777062965677,0.02808383043324229,0.5025857103477591,0.21539387586332537
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.002188302612466727,-2.6598926211699436,0.00025018803888458277,-3.6017334571150017,0.239714869581338,0.02797925851095139,0.4940497591642352,0.21173561107038658
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.0027046262600598906,-2.5678927395806275,0.0003092191802290858,-3.509733575525685,0.23594709646265336,0.027871868837538727,0.48550886445860064,0.2080752276251146
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.0033325682950518633,-2.477220941730983,0.00038101162126206686,-3.4190617776760406,0.23217331143492967,0.02776151723622549,0.4769608531303096,0.20441179419870417
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.004093701715989008,-2.387883805009962,0.0004680317970041791,-3.32972464095502,0.22839244497022326,0.02764805478270591,0.46840357710420694,0.2007443901875173
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.005013161232926825,-2.2998883274147977,0.0005731533519783024,-3.2417291633598557,0.22460344713114538,0.027531327747215405,0.4598349452291699,0.19707211938393
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.006120093787878418,-2.213241922422091,0.0006997086480891365,-3.1550827583671492,0.220805297001257,0.027411177249722765,0.4512529460869131,0.19339411975153423
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.0074481358507386235,-2.1279524106131684,0.0008515433337356047,-3.069793246558227,0.21699701162922583,0.027287439166929547,0.44265566907869125,0.18970957246229628
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.009035912028863493,-2.0440280059018656,0.0010330733497076353,-2.9858688418469237,0.21317766081930592,0.027159943934247387,0.43404133939846967,0.18601771688505847
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.010927547475217148,-1.9614772980224737,0.0012493435126693768,-2.903318133967532,0.20934637702438735,0.027028516562082057,0.4254083410787123,0.1823178604623053
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.013173184358369424,-1.8803092301935407,0.001506086563032707,-2.8221500661385988,0.20550236805149702,0.02689297658809224,0.41675524674794445,0.1786093914634048
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.01582949019592935,-1.8005330717870425,0.0018097812825795885,-2.7423739077321003,0.20164492998021907,0.02675313812882391,0.40808084765325536,0.1748917918513952
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.01896014325226397,-1.7221583856987575,0.0021677079898504235,-2.6639992216438153,0.19777346064750037,0.02660880994840654,0.3993841849645522,0.17116465069909384
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.022636277482384063,-1.6451949909900403,0.002587999410456777,-2.587035826935098,0.19388747127114336,0.026459795677891276,0.3906645763842548,0.16742767559325208
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.026936866998379234,-1.5696529180577365,0.0030796846330236748,-2.5114937540027946,0.18998660532156672,0.026305894117456756,0.3819216594762565,0.16368071120410996
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.03194902734803534,-1.4955423589081163,0.003652723554291514,-2.4373831948531746,0.1860706499370428,0.026146899546085643,0.3731554175789,0.15992375039095716
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.037768208914763846,-1.4228736102711939,0.004318028990477047,-2.3647144462162517,0.18213955321198047,0.025982602299616436,0.364366218795516,0.15615695091236403
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.0444982559570737,-1.3516570102114736,0.005087473427240058,-2.293497846156532,0.17819343928906922,0.02581278931490062,0.35555484993972675,0.15238064997416864
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.052251303955015274,-1.2819028670656818,0.005973877283330385,-2.22374370301074,0.1742326262274353,0.025637244971846232,0.346722556263041,0.14859538125558902
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.06114748758465559,-1.2136213824631175,0.00699097552338958,-2.1554622184081755,0.1702576386859037,0.025455751887369447,0.33787106919657994,0.14480188679853429
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.0713144331828289,-1.1468225652770718,0.008153359631584712,-2.08866340122213,0.16626922870866417,0.0252680920525397,0.32900265219762376,0.1410011366561245
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.0828865113810737,-1.0815161390444035,0.009476392165450926,-2.0233569749894613,0.16226838918536246,0.025074048069774542,0.3201201292697052,0.13719434111558795
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.09600382973857455,-1.0177114419483988,0.010976091583891288,-1.9595522778934567,0.15825636932882262,0.02487340453258833,0.3112269178578799,0.1333829647962343
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.11081095065494669,-0.9554173192644706,0.012668985666496307,-1.897258155209529,0.15423468997740006,0.024665949722713774,0.3023270605942679,0.12956874025468626
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.12745532687677744,-0.8946420088816838,0.014571932645434925,-1.8364828448267416,0.15020515683201352,0.024451477392349822,0.2934252520258819,0.12575367943966367
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.1460854554311737,-0.8353930211664604,0.016701910145182082,-1.7772338571115185,0.1461698699530048,0.024229788822500264,0.28452685597117716,0.12194008113050453
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.16684876176849409,-0.7776770120185126,0.019075773277136374,-1.7195178479635707,0.1421312359675859,0.024000695026679304,0.2756379288621153,0.11813054094090658
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.18988923639021965,-0.7214996519497461,0.02170998443593111,-1.6633404878948042,0.13809197249959015,0.023764019211391898,0.26676522433912925,0.11432795328819827
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.21534485932486733,-0.6668654911801871,0.024620318840470303,-1.608706327125245,0.13405511243584514,0.023519599450437134,0.25791619696595197,0.11053551298540801
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.24334486002248792,-0.6137778225761994,0.02782155125841641,-1.5556186585212572,0.13002400329129785,0.023267291475253502,0.2490989942374367,0.10675671181604432
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.2740068725761327,-0.5622385441706356,0.03132713076343904,-1.5040793801156938,0.12600230204497134,0.023006971585384697,0.2403224377390354,0.10299533045958661
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.3074340577615191,-0.5122480227224826,0.03514885169879746,-1.4540888586675407,0.12199396632323038,0.022738539749583536,0.23159599533850928,0.09925542657364685
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.3437122720759245,-0.4638049613172195,0.039296530014331935,-1.4056457972622776,0.1180032380880418,0.02246192277034016,0.22292973574130379,0.09554131531770164
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.3829073720478944,-0.4169062721769915,0.04377769506893036,-1.3587471081220495,0.11403462476111977,0.022177077295613,0.21433427741951575,0.09185754746550677
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.42506274419747275,-0.3715469583085905,0.0485973072315572,-1.3133877942536487,0.11009287161048834,0.021883992972488164,0.20582071682200034,0.08820887863800017
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.4701971508942392,-0.3277200067607584,0.0537575115987925,-1.2695608427058163,0.10618292784511406,0.021582695160625182,0.19740054293047404,0.0846002326844889
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.5183029773426476,-0.2854162963895471,0.05925743757314509,-1.227257132334605,0.1023099062955166,0.021273247418925723,0.18908553737871198,0.08103665887659087
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.5693449545198399,-0.24462452367288687,0.06509305285688252,-1.1864653596179449,0.09847903525248061,0.020955753399186823,0.18088765765768547,0.07752328185329378
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.6232594168163251,-0.20533115102640065,0.0712570785782929,-1.1471719869714587,0.09469560038861546,0.02063035768784838,0.17281889963512317,0.07406524270076709
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.6799541329954523,-0.16752038208614053,0.0777389699653277,-1.1093612180311985,0.09096487698289371,0.020297245318491402,0.16489114055027204,0.07066763166440232
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.7393087197943946,-0.13117417147561106,0.0845249636324892,-1.073015007420669,0.08729204503466023,0.019956638865467877,0.15711594772811546,0.06733540616919235
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.8011756162652065,-0.09627227690544111,0.09159818897697673,-1.038113112850499,0.08368208681214712,0.019608791887257736,0.14950435482474184,0.06407329492488938
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.8653815488104724,-0.06279236882671313,0.09893883567581174,-1.004633204771771,0.08013964883825458,0.019253976361873475,0.14206656911155588,0.0608856724763811
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.9317293610606492,-0.030710218618927133,0.10652436289521347,-0.972551054563985,0.07666885472815617,0.018892460312181832,0.13481158697060674,0.05777639441597433
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.1143297263638335,-0.941840835945058,0.07327303591853516,0.018524469245783187,0.12774665556975456,0.054748566672751964
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.06995433004061966,0.018150120794533965,0.12087648824086661,0.0518042092460857
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.06671306556747603,0.017769314968060553,0.1142020847319694,0.04894375059941546
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,1,0,diagnostic_only_hkt_gate_failed,8.067294687625183e-9,-8.093272078563174,1.7259316541543099e-9,-8.76297640607813,0.0,0.0,0.0,0.0
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,2,1,diagnostic_only_hkt_gate_failed,1.0716726362641708e-8,-7.969937858278051,2.2927558710066385e-9,-8.639642185793006,0.32841637470869073,0.034768048914073375,0.8809449773838521,0.29364832579461736
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,3,2,diagnostic_only_hkt_gate_failed,1.423535171159143e-8,-7.846631798308636,3.0455369585969564e-9,-8.516336125823592,0.3283302409601129,0.03448801604974626,0.8815266747310999,0.2938422249103666
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,4,3,diagnostic_only_hkt_gate_failed,1.890640344154805e-8,-7.723391078983949,4.044870235871549e-9,-8.393095406498905,0.3281304055278882,0.034218051916325314,0.8817370608346887,0.29391235361156287
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,5,4,diagnostic_only_hkt_gate_failed,2.5103744805124952e-8,-7.600261488602954,5.370740685032729e-9,-8.26996581611791,0.3277906018845377,0.03395902344500268,0.8814947353186051,0.293831578439535
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,6,5,diagnostic_only_hkt_gate_failed,3.3320095113063186e-8,-7.4772937675587805,7.128561568884142e-9,-8.146998095073736,0.3272958027465646,0.03371143494370142,0.8807531034085896,0.2935843678028632
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,7,6,diagnostic_only_hkt_gate_failed,4.420371551126869e-8,-7.354541224808748,9.457023052493599e-9,-8.024245552323704,0.32663833525308844,0.03347550553787406,0.8794884891456433,0.2931628297152144
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,8,7,diagnostic_only_hkt_gate_failed,5.860596805132615e-8,-7.232058155999256,1.2538267076979195e-8,-7.901762483514211,0.3258154291664901,0.033251231333434855,0.8776925934991658,0.29256419783305526
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,9,8,diagnostic_only_hkt_gate_failed,7.764280538407856e-8,-7.109898781104207,1.6611042576054957e-8,-7.779603108619163,0.32482762363178275,0.03303843606322753,0.8753675627056655,0.29178918756855515
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,10,9,diagnostic_only_hkt_gate_failed,1.0277405064981731e-7,-6.988116526218252,2.1987666759498866e-8,-7.657820853733207,0.3236777076951458,0.03283681216872436,0.8725226865792642,0.2908408955264214
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,11,10,diagnostic_only_hkt_gate_failed,1.359053223553536e-7,-6.866763534994517,2.907583110617717e-8,-7.536467862509473,0.32237000970629004,0.032645954275050945,0.8691721662937172,0.289724055431239
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,12,11,diagnostic_only_hkt_gate_failed,1.795186883651832e-7,-6.745890333540266,3.8406553715833236e-8,-7.415594661055221,0.32090991915528644,0.032465386600429934,0.8653335976645695,0.28844453255485647
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,13,12,diagnostic_only_hkt_gate_failed,2.3683964329564165e-7,-6.625545601680778,5.0669902755578553e-8,-7.295249929195734,0.31930355247390174,0.032294584626046195,0.8610269035435668,0.28700896784785557
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,14,13,diagnostic_only_hkt_gate_failed,3.1204985574671576e-7,-6.505776013847141,6.676051198844787e-8,-7.175480341362097,0.3175575313512485,0.032132992880469044,0.8562736154123384,0.2854245384707794
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,15,14,diagnostic_only_hkt_gate_failed,4.1055738742046307e-7,-6.386626128926771,8.783539194159086e-8,-7.056330456441726,0.3156788245840553,0.03198003900293784,0.8510963567433526,0.2836987855811175
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,16,15,diagnostic_only_hkt_gate_failed,5.393388255877369e-7,-6.268138314865592,1.1538712634660314e-7,-6.937842642380547,0.31367463383477057,0.03183514477293918,0.8455184671854942,0.28183948906183137
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,17,16,diagnostic_only_hkt_gate_failed,7.073710832024142e-7,-6.150352697790013,1.5133625223896053e-7,-6.820057025304968,0.3115523111683392,0.03169773481508449,0.8395637290597642,0.2798545763532547
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,18,17,diagnostic_only_hkt_gate_failed,9.261746059329449e-7,-6.033307130764263,1.9814747465536438e-7,-6.703011458279218,0.30931929213159604,0.031567243402640346,0.8332561461868672,0.2777520487289557
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,19,18,diagnostic_only_hkt_gate_failed,1.2104945029288547e-6,-5.917037178426367,2.589753889850428e-7,-6.586741505941321,0.30698304096721774,0.03144311959411473,0.8266197641193092,0.275539921373103
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,20,19,diagnostic_only_hkt_gate_failed,1.5791518144573344e-6,-5.801576116342725,3.378466027115536e-7,-6.47128044385768,0.3045510001379554,0.03132483098431482,0.8196785074609219,0.2732261691536406
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,21,20,diagnostic_only_hkt_gate_failed,2.056103892369909e-6,-5.686954944762842,4.3988659513264524e-7,-6.356659272277796,0.3020305416781463,0.031211866508331656,0.8124560255094441,0.27081867516981467
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,22,21,diagnostic_only_hkt_gate_failed,2.67176087001531e-6,-5.573202415013942,5.71601365320614e-7,-6.242906742528897,0.2994289247396838,0.031103738227106065,0.8049755595377333,0.26832518651257775
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,23,22,diagnostic_only_hkt_gate_failed,3.4646145901085393e-6,-5.460345070056125,7.412259279043982e-7,-6.130049397571079,0.2967532495109437,0.030999982571982113,0.7972598008168847,0.26575326693896156
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,24,23,diagnostic_only_hkt_gate_failed,4.483247373676366e-6,-5.348407297257646,9.591540727403433e-7,-6.018111624772601,0.29401041791950466,0.03090016082129703,0.7893307712946228,0.26311025709820757
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,25,24,diagnostic_only_hkt_gate_failed,5.788800817608576e-6,-5.237411393480647,1.2384665439370653e-6,-5.907115720995601,0.29120709501729336,0.030803859300989295,0.7812097071489124,0.2604032357163041
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,26,25,diagnostic_only_hkt_gate_failed,7.457999639212758e-6,-5.1273776419840855,1.5955779666427372e-6,-5.79708196949904,0.2883496727900455,0.030710688876576193,0.7729169517404078,0.25763898391346923
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,27,26,diagnostic_only_hkt_gate_failed,9.586842694548378e-6,-5.018324398679627,2.05102651020052e-6,-5.688028726194581,0.28544424219901465,0.030620284548890465,0.7644718729503726,0.25482395765012417
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,28,27,diagnostic_only_hkt_gate_failed,1.2295092837612323e-5,-4.910268187648279,2.630434456764326e-6,-5.579972515163234,0.2824965663204225,0.03053230450391648,0.7558927854495182,0.25196426181650605
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,29,28,diagnostic_only_hkt_gate_failed,1.5731719594443114e-5,-4.8032238031516465,3.365672616866049e-6,-5.472928130666601,0.27951206243174564,0.03044642907110442,0.7471969000819236,0.2490656333606412
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,30,29,diagnostic_only_hkt_gate_failed,2.0081473763139243e-5,-4.697204417836173,4.2962669112654176e-6,-5.366908745351128,0.27649578563761024,0.03036235958771523,0.7384002781496851,0.24613342604989502
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,31,30,diagnostic_only_hkt_gate_failed,2.557280141341289e-5,-4.592221693884301,5.471091506365228e-6,-5.261926021399256,0.27345242261816927,0.030279817175554186,0.7295178163278454,0.24317260544261513
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,32,31,diagnostic_only_hkt_gate_failed,3.248733622513272e-5,-4.4882858968468495,6.950399622331954e-6,-5.1579902243618045,0.2703862865838843,0.030198541345819476,0.7205632357141947,0.24018774523806488
