sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.30352512789159436,-0.5178053492248808,0.040216779329157175,0.01702429382902334,0.06957745650040151,0.023192485500133836
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.03821610528812749,0.016635021854028077,0.06474325030229822,0.021581083434099403
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.036285388978824745,0.01624108158681134,0.060132922176040216,0.020044307392013405
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,1,0,diagnostic_only_hkt_gate_failed,8.067294687625183e-9,-8.093272078563174,1.7259316541543099e-9,-8.76297640607813,0.0,0.0,0.0,0.0
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,2,1,diagnostic_only_hkt_gate_failed,1.0716726362641708e-8,-7.969937858278051,2.2927558710066385e-9,-8.639642185793006,0.32841637470869073,0.034768048914073375,0.8809449773838521,0.29364832579461736
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,3,2,diagnostic_only_hkt_gate_failed,1.423535171159143e-8,-7.846631798308636,3.0455369585969564e-9,-8.516336125823592,0.3283302409601129,0.03448801604974626,0.8815266747310999,0.2938422249103666
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,4,3,diagnostic_only_hkt_gate_failed,1.890640344154805e-8,-7.723391078983949,4.044870235871549e-9,-8.393095406498905,0.3281304055278882,0.034218051916325314,0.8817370608346887,0.29391235361156287
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,5,4,diagnostic_only_hkt_gate_failed,2.5103744805124952e-8,-7.600261488602954,5.370740685032729e-9,-8.26996581611791,0.3277906018845377,0.03395902344500268,0.8814947353186051,0.293831578439535
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,6,5,diagnostic_only_hkt_gate_failed,3.3320095113063186e-8,-7.4772937675587805,7.128561568884142e-9,-8.146998095073736,0.3272958027465646,0.03371143494370142,0.8807531034085896,0.2935843678028632
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,7,6,diagnostic_only_hkt_gate_failed,4.420371551126869e-8,-7.354541224808748,9.457023052493599e-9,-8.024245552323704,0.32663833525308844,0.03347550553787406,0.8794884891456433,0.2931628297152144
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,8,7,diagnostic_only_hkt_gate_failed,5.860596805132615e-8,-7.232058155999256,1.2538267076979195e-8,-7.901762483514211,0.3258154291664901,0.033251231333434855,0.8776925934991658,0.29256419783305526
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,9,8,diagnostic_only_hkt_gate_failed,7.764280538407856e-8,-7.109898781104207,1.6611042576054957e-8,-7.779603108619163,0.32482762363178275,0.03303843606322753,0.8753675627056655,0.29178918756855515
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,10,9,diagnostic_only_hkt_gate_failed,1.0277405064981731e-7,-6.988116526218252,2.1987666759498866e-8,-7.657820853733207,0.3236777076951458,0.03283681216872436,0.8725226865792642,0.2908408955264214
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,11,10,diagnostic_only_hkt_gate_failed,1.359053223553536e-7,-6.866763534994517,2.907583110617717e-8,-7.536467862509473,0.32237000970629004,0.032645954275050945,0.8691721662937172,0.289724055431239
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,12,11,diagnostic_only_hkt_gate_failed,1.795186883651832e-7,-6.745890333540266,3.8406553715833236e-8,-7.415594661055221,0.32090991915528644,0.032465386600429934,0.8653335976645695,0.28844453255485647
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,13,12,diagnostic_only_hkt_gate_failed,2.3683964329564165e-7,-6.625545601680778,5.0669902755578553e-8,-7.295249929195734,0.31930355247390174,0.032294584626046195,0.8610269035435668,0.28700896784785557
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,14,13,diagnostic_only_hkt_gate_failed,3.1204985574671576e-7,-6.505776013847141,6.676051198844787e-8,-7.175480341362097,0.3175575313512485,0.032132992880469044,0.8562736154123384,0.2854245384707794
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,15,14,diagnostic_only_hkt_gate_failed,4.1055738742046307e-7,-6.386626128926771,8.783539194159086e-8,-7.056330456441726,0.3156788245840553,0.03198003900293784,0.8510963567433526,0.2836987855811175
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,16,15,diagnostic_only_hkt_gate_failed,5.393388255877369e-7,-6.268138314865592,1.1538712634660314e-7,-6.937842642380547,0.31367463383477057,0.03183514477293918,0.8455184671854942,0.28183948906183137
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,17,16,diagnostic_only_hkt_gate_failed,7.073710832024142e-7,-6.150352697790013,1.5133625223896053e-7,-6.820057025304968,0.3115523111683392,0.03169773481508449,0.8395637290597642,0.2798545763532547
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,18,17,diagnostic_only_hkt_gate_failed,9.261746059329449e-7,-6.033307130764263,1.9814747465536438e-7,-6.703011458279218,0.30931929213159604,0.031567243402640346,0.8332561461868672,0.2777520487289557
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,19,18,diagnostic_only_hkt_gate_failed,1.2104945029288547e-6,-5.917037178426367,2.589753889850428e-7,-6.586741505941321,0.30698304096721774,0.03144311959411473,0.8266197641193092,0.275539921373103
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,20,19,diagnostic_only_hkt_gate_failed,1.5791518144573344e-6,-5.801576116342725,3.378466027115536e-7,-6.47128044385768,0.3045510001379554,0.03132483098431482,0.8196785074609219,0.2732261691536406
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,21,20,diagnostic_only_hkt_gate_failed,2.056103892369909e-6,-5.686954944762842,4.3988659513264524e-7,-6.356659272277796,0.3020305416781463,0.031211866508331656,0.8124560255094441,0.27081867516981467
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,22,21,diagnostic_only_hkt_gate_failed,2.67176087001531e-6,-5.573202415013942,5.71601365320614e-7,-6.242906742528897,0.2994289247396838,0.031103738227106065,0.8049755595377333,0.26832518651257775
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,23,22,diagnostic_only_hkt_gate_failed,3.4646145901085393e-6,-5.460345070056125,7.412259279043982e-7,-6.130049397571079,0.2967532495109437,0.030999982571982113,0.7972598008168847,0.26575326693896156
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,24,23,diagnostic_only_hkt_gate_failed,4.483247373676366e-6,-5.348407297257646,9.591540727403433e-7,-6.018111624772601,0.29401041791950466,0.03090016082129703,0.7893307712946228,0.26311025709820757
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,25,24,diagnostic_only_hkt_gate_failed,5.788800817608576e-6,-5.237411393480647,1.2384665439370653e-6,-5.907115720995601,0.29120709501729336,0.030803859300989295,0.7812097071489124,0.2604032357163041
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,26,25,diagnostic_only_hkt_gate_failed,7.457999639212758e-6,-5.1273776419840855,1.5955779666427372e-6,-5.79708196949904,0.2883496727900455,0.030710688876576193,0.7729169517404078,0.25763898391346923
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,27,26,diagnostic_only_hkt_gate_failed,9.586842694548378e-6,-5.018324398679627,2.05102651020052e-6,-5.688028726194581,0.28544424219901465,0.030620284548890465,0.7644718729503726,0.25482395765012417
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,28,27,diagnostic_only_hkt_gate_failed,1.2295092837612323e-5,-4.910268187648279,2.630434456764326e-6,-5.579972515163234,0.2824965663204225,0.03053230450391648,0.7558927854495182,0.25196426181650605
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,29,28,diagnostic_only_hkt_gate_failed,1.5731719594443114e-5,-4.8032238031516465,3.365672616866049e-6,-5.472928130666601,0.27951206243174564,0.03044642907110442,0.7471969000819236,0.2490656333606412
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,30,29,diagnostic_only_hkt_gate_failed,2.0081473763139243e-5,-4.697204417836173,4.2962669112654176e-6,-5.366908745351128,0.27649578563761024,0.03036235958771523,0.7384002781496851,0.24613342604989502
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,31,30,diagnostic_only_hkt_gate_failed,2.557280141341289e-5,-4.592221693884301,5.471091506365228e-6,-5.261926021399256,0.27345242261816927,0.030279817175554186,0.7295178163278454,0.24317260544261513
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,32,31,diagnostic_only_hkt_gate_failed,3.248733622513272e-5,-4.4882858968468495,6.950399622331954e-6,-5.1579902243618045,0.2703862865838843,0.030198541345819476,0.7205632357141947,0.24018774523806488
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,33,32,diagnostic_only_hkt_gate_failed,4.1171244034205925e-5,-4.385406010121088,8.808250605813175e-6,-5.055110337636042,0.2673013185474784,0.030118288633671254,0.7115490897414215,0.23718302991380716
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,34,33,diagnostic_only_hkt_gate_failed,5.204873173553047e-5,-4.283589848419944,1.1135400049131306e-5,-4.953294175934898,0.2642010936635118,0.030038831328833875,0.7024867870040338,0.2341622623346779
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,35,34,diagnostic_only_hkt_gate_failed,6.563807416135238e-5,-4.182844169748246,1.4042728609701414e-5,-4.852548497263201,0.26108882911637293,0.029959956041020884,0.6933866192260562,0.23112887307535204
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,36,35,diagnostic_only_hkt_gate_failed,8.257055733920722e-5,-4.083174783969846,1.766529476498562e-5,-4.7528791114848,0.25796739764532334,0.0298814624986035,0.6842578054401594,0.22808593514671976
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,37,36,diagnostic_only_hkt_gate_failed,0.0001036127836920695,-3.984586658254728,2.216710682745982e-5,-4.654290985769682,0.2548393402071755,0.029803162157654894,0.6751085341485619,0.2250361780495206
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,38,37,diagnostic_only_hkt_gate_failed,0.00012969283443092498,-3.8870840181570605,2.7746720174321682e-5,-4.556788345672015,0.2517068821967342,0.02972487698911869,0.6659460156228467,0.22198200520761557
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,39,38,diagnostic_only_hkt_gate_failed,0.00016193083556706673,-3.7906704431460185,3.46437765955876e-5,-4.460374770660973,0.24857195293477755,0.029646438389218564,0.6567765436366769,0.21892551454555897
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,40,39,diagnostic_only_hkt_gate_failed,0.00020167452422789533,-3.695348958931637,4.314661341618857e-5,-4.365053286446591,0.24543619824877622,0.02956768597910078,0.6476055368090262,0.2158685122696754
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,41,40,diagnostic_only_hkt_gate_failed,0.00025054046427171975,-3.6011221221291776,5.3601081239338184e-5,-4.270826449644132,0.2423010056967098,0.029488466566529297,0.6384376173905416,0.21281253913018053
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,42,41,diagnostic_only_hkt_gate_failed,0.00031046160577267437,-3.5079921005826296,6.642071890897706e-5,-4.177696428097584,0.2391675200057421,0.029408633247193405,0.629276660275646,0.20975888675854865
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,43,42,diagnostic_only_hkt_gate_failed,0.0003837419261624231,-3.4159607488697907,8.209844353471139e-5,-4.085665076384745,0.23603665969377835,0.029328044255543157,0.6201258463147056,0.20670861543823518
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,44,43,diagnostic_only_hkt_gate_failed,0.0004731189277089056,-3.325029677115034,0.00010121992131574461,-3.994734004629989,0.23290913880661732,0.02924656233603603,0.6109877294117438,0.20366257647058128
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,45,44,diagnostic_only_hkt_gate_failed,0.0005818347876120274,-3.2352003160620066,0.00012447878952136855,-3.904904643576961,0.22978548000516916,0.02916405375555392,0.6018642787488457,0.20062142624961524
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,46,45,diagnostic_only_hkt_gate_failed,0.0007137169717267084,-3.146473975879162,0.00015269390313705087,-3.8161783033941172,0.22666603462462864,0.02908038753001046,0.5927569412838546,0.19758564709461818
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.000873269112548276,-3.0588519005275123,0.00018682877746542306,-3.728556228042467,0.2235509973029785,0.028995434773097697,0.5836666875896425,0.19455556252988082
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,48,47,diagnostic_only_hkt_gate_failed,0.00106577292476868,-2.9723353169088775,0.00022801339212518318,-3.6420396444238325,0.22044042260771257,0.028909068037147254,0.5745940637116959,0.19153135457056528
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,49,48,diagnostic_only_hkt_gate_failed,0.0012974018690609325,-2.8869254807527436,0.0002775685084872494,-3.5566298082676986,0.21733423594198206,0.02882116057503818,0.5655392261008317,0.1885130753669439
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.0015753471924486867,-2.8026237167012344,0.00033703263497998024,-3.4723280442161895,0.2142322514063686,0.028731585798051143,0.5565019968249525,0.1855006656083175
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.0019079568355486792,-2.719431454734162,0.000408191745156509,-3.389135782249117,0.2111341834322832,0.028640216801642672,0.5474818998919216,0.18249396663064055
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.0023048875230647905,-2.6373502630310184,0.0004931118162108316,-3.3070545905459734,0.20803965798417287,0.028546925650360964,0.5384781970014357,0.1794927323338119
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.0027772701287426082,-2.5563818769235476,0.0005941742074560489,-3.2260862044385026,0.20494822456659098,0.02845158311046942,0.5294899243683647,0.17649664145612157
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.003337888125583243,-2.4765282234554773,0.0007141138382867002,-3.146232550970432,0.20185936939971044,0.028354058057642368,0.5205159340262042,0.17350531134206806
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.0040013685719510915,-2.397791443274281,0.0008560600480929757,-3.0674957707892365,0.1987725236452959,0.028254217048441235,0.511554919790564,0.17051830659685466
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.004784384684546217,-2.3201739085223423,0.0010235799350897677,-2.989878236037297,0.19568707518820805,0.028151924000793326,0.5026054535622442,0.16753515118741472
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.005705868553582888,-2.2436782374302853,0.0012207238649876797,-2.9133825649452403,0.1926023783190144,0.028047039755878734,0.4936660156894068,0.1645553385631356
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.006787231992801526,-2.1683073060359366,0.0014520727200450663,-2.838011633550891,0.18951776211872606,0.02793942182360527,0.4847350208853625,0.16157834029512083
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.00805259290548978,-2.09406425587694,0.001722786328225051,-2.763768583391895,0.18643254187130773,0.02782892394261741,0.4758108537860709,0.1586036179286903
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.009529003828961283,-2.0209524985430183,0.0020386523584157495,-2.690656826057973,0.18334602789431614,0.027715395970728245,0.4668918957707638,0.15563063192358792
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.011246678567909516,-1.948975716895599,0.002406134806780939,-2.618680044410554,0.18025753476221176,0.027598683529651096,0.45797655369768203,0.15265885123256068
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.013239211988001758,-1.878137863797167,0.0028324210198001293,-2.547842191312122,0.17716638810836147,0.027478627782285683,0.44906328097822734,0.14968776032607578
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.015543787279836132,-1.808443155783563,0.003325466036695344,-2.478147483298518,0.17407193826361608,0.02735506534487272,0.4401506187562301,0.14671687291874336
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.018201364043923026,-1.7398960639626924,0.0038940328286731388,-2.4096003914776474,0.17097356752523124,0.02722782818220271,0.43123721802908566,0.14374573934302853
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.021256839760023377,-1.672501301280301,0.004547726843967605,-2.3422056287952557,0.16787069962047677,0.027096743461929616,0.4223218684756414,0.14077395615854713
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.024759176415179704,-1.6062638057057015,0.005297023098870958,-2.275968133220656,0.16476281021523187,0.026961633554811983,0.4134035299812596,0.13780117666041986
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.02876148329989769,-1.5411887200850836,0.006153283891298751,-2.2108930476000386,0.1616494352479427,0.02682231612566618,0.4044813573668296,0.13482711912227652
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.033321046542019075,-1.4772813668004736,0.007128765119320232,-2.1469856943154286,0.1585301840860759,0.026678604201479942,0.3955547396537878,0.13185157988459592
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.038499295393345706,-1.4145472187923327,0.008236609068457506,-2.0842515463072875,0.15540474831115095,0.026530306412150036,0.3866233256970027,0.12887444189900088
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.04436169525215119,-1.3529918659361533,0.009490821524727735,-2.022696193451108,0.1522729130211237,0.026377227261835633,0.3776870572778642,0.12589568575928806
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.05097755748404401,-1.2926209769603938,0.010906231087373718,-1.9623253044753486,0.14913456743004017,0.026219167458515297,0.36874619991457463,0.12291539997152487
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.05841975666883413,-1.2334402562909643,0.012498428676145805,-1.903144583805919,0.14598971688903517,0.026055924430638488,0.3598013773751901,0.11993379245839669
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.06676434666108376,-1.175455396536348,0.014283685390599926,-1.8451597240513027,0.1428384927988121,0.025887292982077453,0.35085359945020395,0.11695119981673464
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.07609006842370912,-1.1186720253615863,0.01627884721512589,-1.788376352876541,0.13968116560722998,0.025713065874526757,0.34190429919810966,0.11396809973270322
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.08647774420027309,-1.0630956476180118,0.018501205407069093,-1.7327999751329666,0.1365181552830254,0.02553303482692888,0.3329553613682897,0.11098512045609656
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.09800955509288804,-1.008731582248041,0.02096834194043709,-1.6784359097629957,0.13335004282614665,0.025346991524757723,0.3240091539041667,0.10800305130138889
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.11076820177974249,-0.9555848946038932,0.023697949948285314,-1.625289222118848,0.13017757987741593,0.025154728674146438,0.3150685536098085,0.1050228512032695
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.12483595176683278,-0.9036603232639324,0.026707629890024925,-1.5733646507788872,0.12700170049761525,0.024956041497735094,0.3061369769996405,0.10204565899988016
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.1402935796936758,-0.8529622032938697,0.03001466283850541,-1.5226665308088247,0.12382352766224433,0.024750729127324584,0.2972183956047593,0.09907279853491976
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.15721921224989904,-0.8034943840962986,0.03363576335937529,-1.4731987116112535,0.12064438439149898,0.024538596348125302,0.288317364130121,0.09610578804337366
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.17568709263048232,-0.7552601440554637,0.03758681517639615,-1.4249644715704184,0.1174657989713667,0.024319455503193626,0.27943903040451923,0.09314634346817308
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.19576628440133764,-0.708262101906086,0.04188259387409432,-1.377966429421041,0.11428951023219064,0.024093128517165684,0.27058914514507487,0.09019638171502495
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.21751933878344198,-0.6625021255894554,0.04653648177411179,-1.3322064531044102,0.11111747075665335,0.023859449140695863,0.26177406484787247,0.08725802161595748
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.24100095344184613,-0.6179812392769427,0.05156018099409454,-1.2876855667918976,0.1079518482804051,0.023618265379529414,0.2530007487026271,0.0843335829008757
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.2662566536321915,-0.5746995305968124,0.056963431289786905,-1.2444038581117673,0.10479502188541998,0.02336944197044087,0.2442767397449373,0.08142557991497909
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.29332153063429955,-0.5326560573996791,0.06275374015322603,-1.2023603849146338,0.10164957995564543,0.023112863117114232,0.23561015051559356,0.07853671683853118
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.3222190722469114,-0.49184875713079684,0.06893613260666573,-1.1615530846457518,0.09851831043606565,0.022848435226888807,0.22700962562753055,0.07566987520917684
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.35296012188667425,-0.4522743592662494,0.07551292851032627,-1.1219786867812043,0.09540419015360606,0.02257608978728282,0.21848430109896974,0.07282810036632324
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.38554200102870156,-0.41392830290126253,0.08248355481573635,-1.0836326304162174,0.0923103691370791,0.022295786117302523,0.21004374905932974,0.07001458301977657
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.41994782781163814,-0.37680466079476477,0.08984439978686522,-1.0465089883097196,0.0892401520226982,0.022007514196905435,0.20169791347737823,0.06723263782579274
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.4561460604006876,-0.34089607165764735,0.0975887153063807,-1.0106003991726022,0.08619697541401672,0.021711297310040983,0.19345703431192726,0.06448567810397575
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.49409028757711215,-0.3061936830325086,0.10570657207398716,-0.9758980105474634,0.08318437989597802,0.02140719447659988,0.18533155625813444,0.06177718541937814
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.5337192838473762,-0.27268710538976637,0.1141848713965753,-0.9423914329047213,0.08020598110639678,0.021095302570325294,0.17733203560821442,0.05911067853607147
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.5749573357892153,-0.24036438056038603,0.12300741500729248,-0.9100687080753408,0.07726543370246977,0.020775757938977735,0.16946902729047617,0.05648967576349205
