sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,62,61,0.14014206148959513,-0.012319929986061476,0.02522871708859516,-0.037548647074656626,0.1524619914756566,0.23068822301977462,-0.04870303445450892,-0.029523197089609092,3.0888166000913113,1.2189072881693106,0.2664578574169847,0.092338083193803
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,63,62,0.14358910185836485,-0.010615152638458088,0.026084023409647678,-0.03669917604810576,0.15420425449682293,0.23034245075012635,-0.04689514908668191,-0.02924304716662152,3.178972130622979,1.2343445521457008,0.2660389639748989,0.08914464606978552
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,64,63,0.14697535334680129,-0.00888602027073026,0.026956520682021222,-0.035842540952751474,0.15586137361753158,0.22991326189995262,-0.045091882625435654,-0.028960005656985376,3.2742128057129696,1.250701253560555,0.26562103548781046,0.08598746011137542
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,65,64,0.15029912023480857,-0.0071321508613410136,0.027847335339979094,-0.034979486201320104,0.15743127109614954,0.2294029052335709,-0.04329671306630879,-0.028674921071112566,3.374940688457808,1.268046988771284,0.2652037702533721,0.08286862465772747
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,66,65,0.15355877411806454,-0.0053531603859655425,0.02875755956487963,-0.034110719950845164,0.15891193450403004,0.22881345693224867,-0.041513062424419156,-0.028388460003799437,3.4815950034758583,1.2864576516589636,0.2647867874072589,0.07979022053175837
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,67,66,0.15675276247707748,-0.0035486791135630868,0.029688241401760407,-0.03323692051532349,0.16030144159064053,0.2281468158148261,-0.039744298824965066,-0.028101075399220507,3.594655881587083,1.3060160612367182,0.2643696110973729,0.0767543178717775
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,68,67,0.1598796166636674,-0.0017183709386473262,0.03064037287572732,-0.03235874381437464,0.16159798760231472,0.2274046994830123,-0.03799373810203202,-0.02781297377866554,3.714648519830894,1.326812652559036,0.26395165337196325,0.07376298438584727
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,69,68,0.1629379622462658,0.0001380459677002375,0.0316148770778334,-0.03147683111013316,0.16279991627856552,0.22658863908749394,-0.036264645413590736,-0.027524077395337642,3.8421477703804925,1.348946243701207,0.263532194485424,0.07081829381089183
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,70,69,0.16592652978283526,0.002020775625890257,0.03261259316035723,-0.03059181753446697,0.16390575415694494,0.2256999749708076,-0.03456023630319402,-0.02723398451066859,3.9777832264457937,1.3725248820881386,0.2631103618623942,0.06792233453500371
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,71,70,0.16884416605529087,0.003929917963348634,0.03363425928496683,-0.02970434132161819,0.1649142480919422,0.22473985368956206,-0.03288367697993,-0.02694192861768983,4.122244859914052,1.3976667794596995,0.26268510829936764,0.0650772180887336
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,72,71,0.17168984293133946,0.005865438758499997,0.03468049297778065,-0.028815054219280645,0.16582440417283947,0.223709229153002,-0.031238082853362728,-0.02664674212679976,4.276289311793624,1.42450134213561,0.2622551916253914,0.062285087032763455
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,73,72,0.17446266831211746,0.007827136836914309,0.035751768779936965,-0.02792463194302265,0.1666355314752031,0.22260886765944604,-0.029626515712387967,-0.026346820471854934,4.4407468560205485,1.4531703059769734,0.2618191555123176,0.059548121507533115
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,74,73,0.17716189164010784,0.009814606978063084,0.03684839294024724,-0.027033785962184153,0.16734728466204477,0.2214393621990862,-0.02805197741853739,-0.026040100118504047,4.616529219732159,1.4838289845400576,0.26137531657753904,0.056868543619572894
