date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions,classification
2005-08-01,2002M01-2007M12,Mainland China,302.100000,0.1568617270,1925.900000,Economic-function and custody-role grouping
2005-08-01,2002M01-2007M12,Japan,670.000000,0.3478892985,1925.900000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,All other foreign,233.400000,0.1209577114,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Canada & other advanced,34.200000,0.0177238806,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Commodity exporters,66.100000,0.0342558043,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Core EU-27 (identifiable),118.800000,0.0615671642,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Financial/offshore centres,269.200000,0.1395107794,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Other East Asian exporters,133.000000,0.0689262023,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,United Kingdom,95.800000,0.0496475954,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Mainland China,306.300000,0.1587375622,1929.600000,Economic-function and custody-role grouping
2005-09-01,2002M01-2007M12,Japan,672.800000,0.3486733002,1929.600000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,All other foreign,248.000000,0.1262150746,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Canada & other advanced,38.200000,0.0194411929,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Commodity exporters,75.400000,0.0383734541,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Core EU-27 (identifiable),122.300000,0.0622423533,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Financial/offshore centres,278.800000,0.1418901725,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Other East Asian exporters,132.600000,0.0674843503,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,United Kingdom,100.300000,0.0510458548,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Mainland China,301.700000,0.1535447097,1964.900000,Economic-function and custody-role grouping
2005-10-01,2002M01-2007M12,Japan,667.600000,0.3397628378,1964.900000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,All other foreign,263.900000,0.1297443461,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Canada & other advanced,39.300000,0.0193215339,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Commodity exporters,79.300000,0.0389872173,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Core EU-27 (identifiable),126.900000,0.0623893805,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Financial/offshore centres,280.200000,0.1377581121,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Other East Asian exporters,137.100000,0.0674041298,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,United Kingdom,135.500000,0.0666175025,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Mainland China,303.900000,0.1494100295,2034.000000,Economic-function and custody-role grouping
2005-11-01,2002M01-2007M12,Japan,667.900000,0.3283677483,2034.000000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,All other foreign,256.700000,0.1262107282,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Canada & other advanced,40.400000,0.0198633168,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Commodity exporters,78.200000,0.0384483013,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Core EU-27 (identifiable),126.200000,0.0620482816,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Financial/offshore centres,269.300000,0.1324057230,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Other East Asian exporters,137.100000,0.0674074438,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,United Kingdom,146.000000,0.0717832735,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Mainland China,310.000000,0.1524165397,2033.900000,Economic-function and custody-role grouping
2005-12-01,2002M01-2007M12,Japan,670.000000,0.3294163922,2033.900000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,All other foreign,269.200000,0.1299666876,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Canada & other advanced,51.900000,0.0250567277,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Commodity exporters,96.200000,0.0464442621,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Core EU-27 (identifiable),126.600000,0.0611210351,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Financial/offshore centres,248.500000,0.1199729638,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Other East Asian exporters,141.700000,0.0684111428,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,United Kingdom,162.400000,0.0784048665,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Mainland China,318.400000,0.1537198861,2071.300000,Economic-function and custody-role grouping
2006-02-01,2002M01-2007M12,Japan,656.400000,0.3169024284,2071.300000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,All other foreign,272.800000,0.1310215648,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Canada & other advanced,45.300000,0.0217568801,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Commodity exporters,98.100000,0.0471158926,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Core EU-27 (identifiable),125.200000,0.0601315979,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Financial/offshore centres,262.000000,0.1258344940,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Other East Asian exporters,141.300000,0.0678641756,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,United Kingdom,179.200000,0.0860669516,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Mainland China,319.200000,0.1533067576,2082.100000,Economic-function and custody-role grouping
2006-03-01,2002M01-2007M12,Japan,639.000000,0.3069016858,2082.100000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,All other foreign,261.200000,0.1268268997,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Canada & other advanced,48.300000,0.0234522942,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Commodity exporters,99.700000,0.0484098082,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Core EU-27 (identifiable),121.300000,0.0588977907,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Financial/offshore centres,262.500000,0.1274581209,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Other East Asian exporters,139.800000,0.0678805535,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,United Kingdom,166.200000,0.0806991988,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Mainland China,321.100000,0.1559116290,2059.500000,Economic-function and custody-role grouping
2006-04-01,2002M01-2007M12,Japan,639.400000,0.3104637048,2059.500000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,All other foreign,252.000000,0.1216568504,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Canada & other advanced,52.000000,0.0251037945,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Commodity exporters,103.000000,0.0497248238,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Core EU-27 (identifiable),123.800000,0.0597663416,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Financial/offshore centres,270.100000,0.1303949020,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Other East Asian exporters,135.700000,0.0655112484,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,United Kingdom,174.200000,0.0840977117,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Mainland China,324.500000,0.1566573332,2071.400000,Economic-function and custody-role grouping
2006-05-01,2002M01-2007M12,Japan,636.100000,0.3070869943,2071.400000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,All other foreign,245.300000,0.1170715411,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Canada & other advanced,50.000000,0.0238629313,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Commodity exporters,101.900000,0.0486326540,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Core EU-27 (identifiable),123.200000,0.0587982628,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Financial/offshore centres,275.200000,0.1313415740,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Other East Asian exporters,135.400000,0.0646208180,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,United Kingdom,200.900000,0.0958812581,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Mainland China,328.000000,0.1565408295,2095.300000,Economic-function and custody-role grouping
2006-06-01,2002M01-2007M12,Japan,635.400000,0.3032501312,2095.300000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,All other foreign,256.600000,0.1287570877,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Canada & other advanced,38.600000,0.0193687591,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Commodity exporters,112.400000,0.0564002208,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Core EU-27 (identifiable),105.500000,0.0529379297,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Financial/offshore centres,314.300000,0.1577098700,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Other East Asian exporters,128.100000,0.0642781876,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,United Kingdom,44.300000,0.0222289126,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Mainland China,378.200000,0.1897736966,1992.900000,Economic-function and custody-role grouping
2006-07-01,2002M01-2007M12,Japan,614.900000,0.3085453359,1992.900000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,All other foreign,265.000000,0.1300294406,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Canada & other advanced,48.900000,0.0239941119,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Commodity exporters,116.600000,0.0572129539,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Core EU-27 (identifiable),109.400000,0.0536800785,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Financial/offshore centres,308.100000,0.1511776251,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Other East Asian exporters,125.300000,0.0614818449,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,United Kingdom,54.700000,0.0268400393,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Mainland China,386.500000,0.1896467125,2038.000000,Economic-function and custody-role grouping
2006-08-01,2002M01-2007M12,Japan,623.500000,0.3059371933,2038.000000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,All other foreign,262.300000,0.1295116773,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Canada & other advanced,54.200000,0.0267614674,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Commodity exporters,113.700000,0.0561398311,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Core EU-27 (identifiable),103.200000,0.0509554140,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Financial/offshore centres,295.500000,0.1459043105,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Other East Asian exporters,127.000000,0.0627067595,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,United Kingdom,61.600000,0.0304152471,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Mainland China,389.700000,0.1924159384,2025.300000,Economic-function and custody-role grouping
2006-09-01,2002M01-2007M12,Japan,618.100000,0.3051893547,2025.300000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,All other foreign,266.600000,0.1297702492,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Canada & other advanced,69.800000,0.0339758567,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Commodity exporters,107.200000,0.0521806854,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Core EU-27 (identifiable),112.700000,0.0548578660,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Financial/offshore centres,299.600000,0.1458333333,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Other East Asian exporters,126.500000,0.0615751558,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,United Kingdom,61.700000,0.0300330997,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Mainland China,392.200000,0.1909073209,2054.400000,Economic-function and custody-role grouping
2006-10-01,2002M01-2007M12,Japan,618.100000,0.3008664330,2054.400000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,All other foreign,275.300000,0.1312827849,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Canada & other advanced,74.600000,0.0355746304,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Commodity exporters,106.400000,0.0507391512,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Core EU-27 (identifiable),117.800000,0.0561754888,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Financial/offshore centres,313.100000,0.1493085360,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Other East Asian exporters,124.000000,0.0591320935,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,United Kingdom,76.100000,0.0362899380,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Mainland China,393.800000,0.1877920839,2097.000000,Economic-function and custody-role grouping
2006-11-01,2002M01-2007M12,Japan,615.900000,0.2937052933,2097.000000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,All other foreign,274.300000,0.1304265132,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Canada & other advanced,70.800000,0.0336645904,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Commodity exporters,110.200000,0.0523988398,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Core EU-27 (identifiable),111.500000,0.0530169749,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Financial/offshore centres,297.800000,0.1416004945,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Other East Asian exporters,126.100000,0.0599591080,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,United Kingdom,92.600000,0.0440302411,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Mainland China,396.900000,0.1887214113,2103.100000,Economic-function and custody-role grouping
2006-12-01,2002M01-2007M12,Japan,622.900000,0.2961818268,2103.100000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,All other foreign,339.400000,0.1583539402,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Canada & other advanced,42.600000,0.0198758923,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Commodity exporters,110.500000,0.0515560118,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Core EU-27 (identifiable),88.900000,0.0414780945,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Financial/offshore centres,293.500000,0.1369383661,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Other East Asian exporters,114.400000,0.0533756357,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,United Kingdom,121.600000,0.0567349414,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Mainland China,416.000000,0.1940932207,2143.300000,Economic-function and custody-role grouping
2007-02-01,2002M01-2007M12,Japan,616.400000,0.2875938973,2143.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,All other foreign,352.300000,0.1605523402,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Canada & other advanced,38.800000,0.0176821765,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Commodity exporters,112.500000,0.0512691975,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Core EU-27 (identifiable),88.300000,0.0402406234,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Financial/offshore centres,307.500000,0.1401358064,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Other East Asian exporters,116.000000,0.0528642392,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,United Kingdom,147.500000,0.0672196145,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Mainland China,420.000000,0.1914050039,2194.300000,Economic-function and custody-role grouping
2007-03-01,2002M01-2007M12,Japan,611.400000,0.2786309985,2194.300000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,All other foreign,354.500000,0.1636506324,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Canada & other advanced,31.900000,0.0147262487,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Commodity exporters,112.000000,0.0517034438,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Core EU-27 (identifiable),89.700000,0.0414089188,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Financial/offshore centres,300.900000,0.1389068415,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Other East Asian exporters,113.300000,0.0523035731,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,United Kingdom,135.100000,0.0623672791,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Mainland China,414.200000,0.1912104146,2166.200000,Economic-function and custody-role grouping
2007-04-01,2002M01-2007M12,Japan,614.600000,0.2837226480,2166.200000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,All other foreign,358.400000,0.1640574934,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Canada & other advanced,33.600000,0.0153803900,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Commodity exporters,121.100000,0.0554334890,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Core EU-27 (identifiable),91.700000,0.0419756477,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Financial/offshore centres,278.600000,0.1275290671,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Other East Asian exporters,109.500000,0.0501235924,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,United Kingdom,169.200000,0.0774512497,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Mainland China,407.500000,0.1865330038,2184.600000,Economic-function and custody-role grouping
2007-05-01,2002M01-2007M12,Japan,615.000000,0.2815160670,2184.600000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,All other foreign,354.700000,0.1618747718,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Canada & other advanced,30.500000,0.0139193136,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Commodity exporters,122.100000,0.0557228916,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Core EU-27 (identifiable),90.000000,0.0410733844,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Financial/offshore centres,276.400000,0.1261409273,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Other East Asian exporters,107.500000,0.0490598759,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,United Kingdom,191.900000,0.0875775831,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Mainland China,405.200000,0.1849215042,2191.200000,Economic-function and custody-role grouping
2007-06-01,2002M01-2007M12,Japan,612.900000,0.2797097481,2191.200000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,All other foreign,399.500000,0.1815496478,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Canada & other advanced,23.300000,0.0105885026,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Commodity exporters,134.700000,0.0612133606,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Core EU-27 (identifiable),81.800000,0.0371733697,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Financial/offshore centres,304.600000,0.1384230857,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Other East Asian exporters,89.000000,0.0404453533,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,United Kingdom,67.000000,0.0304476255,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Mainland China,480.000000,0.2181322427,2200.500000,Economic-function and custody-role grouping
2007-07-01,2002M01-2007M12,Japan,620.600000,0.2820268121,2200.500000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,All other foreign,389.800000,0.1757597619,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Canada & other advanced,25.200000,0.0113626116,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Commodity exporters,134.700000,0.0607358644,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Core EU-27 (identifiable),81.400000,0.0367030390,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Financial/offshore centres,338.100000,0.1524483723,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Other East Asian exporters,82.100000,0.0370186671,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,United Kingdom,99.500000,0.0448642799,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Mainland China,471.200000,0.2124628010,2217.800000,Economic-function and custody-role grouping
2007-08-01,2002M01-2007M12,Japan,595.800000,0.2686446028,2217.800000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,All other foreign,388.700000,0.1738838687,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Canada & other advanced,40.200000,0.0179833587,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Commodity exporters,137.100000,0.0613313054,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Core EU-27 (identifiable),80.200000,0.0358772479,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Financial/offshore centres,330.400000,0.1478035251,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Other East Asian exporters,79.300000,0.0354746354,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,United Kingdom,119.900000,0.0536369330,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Mainland China,467.700000,0.2092242999,2235.400000,Economic-function and custody-role grouping
2007-09-01,2002M01-2007M12,Japan,591.900000,0.2647848260,2235.400000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,All other foreign,399.100000,0.1735896655,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Canada & other advanced,41.400000,0.0180070462,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Commodity exporters,141.600000,0.0615893176,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Core EU-27 (identifiable),79.900000,0.0347527293,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Financial/offshore centres,343.600000,0.1494497847,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Other East Asian exporters,77.700000,0.0337958332,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,United Kingdom,154.900000,0.0673741899,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Mainland China,459.100000,0.1996868340,2299.100000,Economic-function and custody-role grouping
2007-10-01,2002M01-2007M12,Japan,601.800000,0.2617545996,2299.100000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,All other foreign,416.100000,0.1782012848,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Canada & other advanced,51.600000,0.0220985011,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Commodity exporters,138.700000,0.0594004283,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Core EU-27 (identifiable),79.300000,0.0339614561,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Financial/offshore centres,351.800000,0.1506638116,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Other East Asian exporters,74.900000,0.0320770878,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,United Kingdom,174.100000,0.0745610278,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Mainland China,458.900000,0.1965310493,2335.000000,Economic-function and custody-role grouping
2007-11-01,2002M01-2007M12,Japan,589.600000,0.2525053533,2335.000000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,All other foreign,429.700000,0.1827655140,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Canada & other advanced,44.900000,0.0190974437,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Commodity exporters,137.900000,0.0586533963,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Core EU-27 (identifiable),82.500000,0.0350899579,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Financial/offshore centres,363.300000,0.1545234146,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Other East Asian exporters,77.400000,0.0329207605,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,United Kingdom,157.900000,0.0671600527,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Mainland China,477.600000,0.2031389562,2351.100000,Economic-function and custody-role grouping
2007-12-01,2002M01-2007M12,Japan,579.900000,0.2466505040,2351.100000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,All other foreign,471.700000,0.1944192565,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Canada & other advanced,50.300000,0.0207320089,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Commodity exporters,146.100000,0.0602176243,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Core EU-27 (identifiable),70.300000,0.0289753524,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Financial/offshore centres,357.300000,0.1472673316,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Other East Asian exporters,79.700000,0.0328497238,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,United Kingdom,180.600000,0.0744373918,2426.200000,Economic-function and custody-role grouping
2008-02-01,2008M01-2023M09,Mainland China,486.900000,0.2006841975,2426.200000,Economic-function and custody-role grouping
