survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2015-12-31,2015,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,102971.0,102.971,0.015243409587636985,6755116.0,6755.116,Economic-function and location-role grouping,Final historical survey
2015-12-31,2015,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,690436.0,690.436,0.10220934770032077,6755116.0,6755.116,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,587989.0,587.989,0.08227857134861019,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,665863.0,665.863,0.09317564844563356,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,11722.0,11.722,0.00164028478993384,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1019607.0,1019.607,0.1426758107669402,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,2904596.0,2904.596,0.40644639478780686,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,284185.0,284.185,0.03976662114207032,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,878262.0,878.262,0.1228970994861691,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,98597.0,98.597,0.013796891267113703,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,695499.0,695.499,0.09732267796572222,7146320.0,7146.32,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,807286.75,807.28675,0.08853636016476171,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,803598.0,803.598,0.0881318093672195,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,13546.0,13.546,0.0014856103296528305,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1355985.25,1355.98525,0.1487129554301547,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,3566900.0,3566.9,0.3911873235522428,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,419330.0,419.33,0.04598855599684935,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1091108.0,1091.108,0.11966346637877164,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,157987.0,157.987,0.01732667349408399,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,902397.0,902.397,0.0989672452862635,9118138.0,9118.138,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,688194.75,688.19475,0.08712052688952154,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,732315.0,732.315,0.09270583457531457,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,15977.0,15.977,0.00202257378178762,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1117132.25,1117.13225,0.14142094258242555,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,3158131.0,3158.131,0.3997967678569643,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,348851.0,348.851,0.04416203832699462,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,926888.0,926.888,0.11733738295384387,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,151460.0,151.46,0.019173751329383044,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,760392.0,760.392,0.09626018170376491,7899341.0,7899.341,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,772129.75,772.12975,0.08146535234069079,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,894668.0,894.668,0.09439403655660353,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,31915.0,31.915,0.003367266602476004,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1361256.0,1361.256,0.14362249306658548,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,3846905.25,3846.90525,0.40587672164231875,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,426418.0,426.418,0.04499022685554168,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1013549.0,1013.549,0.10693685407090557,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,204252.0,204.252,0.02155008422650568,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,926921.0,926.921,0.09779696463837255,9478014.0,9478.014,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,728746.75,728.74675,0.06865244009052836,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,1036300.0,1036.3,0.09762585379051714,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,36646.0,36.646,0.003452279299437702,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1499226.25,1499.22625,0.141236362714856,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,4549841.0,4549.841,0.4286230939265659,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,581516.0,581.516,0.054782395052442694,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,919161.0,919.161,0.08659063726328815,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,251035.0,251.035,0.023649045842229537,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,1012544.0,1012.544,0.0953878920201345,10615016.0,10615.016,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,806803.75,806.80375,0.06689197278500963,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,1295915.0,1295.915,0.10744411005983272,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,55461.0,55.461,0.004598262839791485,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1747289.25,1747.28925,0.14486747856407448,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,5144556.0,5144.556,0.4265343337124524,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,623845.0,623.845,0.051722891424419305,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1088574.0,1088.574,0.0902535001634153,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,268177.0,268.177,0.022234513145936084,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,1030673.0,1030.673,0.08545293730506859,12061294.0,12061.294,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,751596.75,751.59675,0.0731144730900415,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada & other advanced,1113593.0,1113.593,0.10832905468492059,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Commodity exporters,66326.0,66.326,0.006452117498073392,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1429898.25,1429.89825,0.1390988680048476,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Financial/offshore centres,4461030.0,4461.03,0.4339639013724685,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Other East Asian exporters,411500.0,411.5,0.04003024983350723,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,975090.0,975.09,0.09485564109393577,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,226089.0,226.089,0.02199367959807489,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,844603.0,844.603,0.08216201482413053,10279726.0,10279.726,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,876368.5,876.3685,0.07626114306370227,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada & other advanced,1230439.0,1230.439,0.10707217866703192,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Commodity exporters,75390.0,75.39,0.006560399621360779,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1707109.25,1707.10925,0.14855178242898906,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Financial/offshore centres,4805816.25,4805.81625,0.4181996963367752,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Other East Asian exporters,542922.0,542.922,0.04724479749606628,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1060736.0,1060.736,0.0923047095472045,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,201622.0,201.622,0.017545044335561786,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,991275.0,991.275,0.08626024850330823,11491678.0,11491.678,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,827650.5,827.6505,0.06842851062478793,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada & other advanced,1298424.0,1298.424,0.10735113490474499,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Commodity exporters,84818.0,84.818,0.007012584918601829,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),1685281.25,1685.28125,0.13933572917720813,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Financial/offshore centres,5141853.25,5141.85325,0.42511828331974105,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Other East Asian exporters,632896.0,632.896,0.05232659275912451,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1195672.0,1195.672,0.09885580224474151,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,224903.0,224.903,0.01859453637138705,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,1003614.0,1003.614,0.082976825679663,12095112.0,12095.112,Economic-function and location-role grouping,Final historical survey
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,974223.75,974.22375,0.06389864238043991,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada & other advanced,1756028.0,1756.028,0.11517662670617415,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Commodity exporters,95119.0,95.119,0.0062387875111698556,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Core EU-27 (identifiable),2183765.0,2183.765,0.14323159210388922,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Financial/offshore centres,6100026.25,6100.02625,0.4000963801796517,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Other East Asian exporters,1028223.0,1028.223,0.06744041475517618,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1541913.0,1541.913,0.10113297624775751,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,300130.0,300.13,0.019685313089155783,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,1266964.0,1266.964,0.0830992670265857,15246392.0,15246.392,Economic-function and location-role grouping,Preliminary; released 2026-08-31
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,27279.0,27.279,0.06859138603430198,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,55727.0,55.727,0.14012215145472878,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,18789.0,18.789,0.04724379750718501,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),39031.0,39.031,0.098141075123899,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,132167.0,132.167,0.332325881373789,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,1183.0,1.183,0.002974581534461646,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,89588.0,89.588,0.22526357608567196,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,135.0,0.135,0.00033944928753366205,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Japan,33804.0,33.804,0.08499810159842898,397703.0,397.703,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,90658.0,90.658,0.05304249226812267,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,207187.0,207.187,0.1212216775745718,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,42555.0,42.555,0.024898224739901168,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),264769.0,264.769,0.1549119507968251,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,629472.0,629.472,0.3682936276224901,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,7165.0,7.165,0.0041921226709291945,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,321486.0,321.486,0.18809612686480712,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,1398.0,1.398,0.0008179466146488505,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Japan,144468.0,144.468,0.08452583084770396,1709158.0,1709.158,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,58127.0,58.127,0.04165609623606674,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,207366.0,207.366,0.14860663808708888,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,39368.0,39.368,0.02821265843104711,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),205231.0,205.231,0.14707661304770955,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,563132.0,563.132,0.4035625575998888,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,5231.0,5.231,0.0037487405063200427,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,194323.0,194.323,0.13925951087930216,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,4034.0,4.034,0.0028909231891598264,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,118590.0,118.59,0.08498626202341691,1395402.0,1395.402,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,38424.75,38.42475,0.024562192451223677,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,243575.0,243.575,0.15570006379499687,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,45119.25,45.11925,0.02884150714721303,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),210958.0,210.958,0.13485035023325445,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,690388.0,690.388,0.441315634376682,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,5616.0,5.616,0.003589906838849235,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,193785.0,193.785,0.12387288047834742,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,1896.0,1.896,0.0012119770951670495,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,134624.0,134.624,0.08605548758426629,1564386.0,1564.386,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,46766.75,46.76675,0.02422521327387375,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,294718.0,294.718,0.15266415574418843,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,68682.25,68.68225,0.03557745950658353,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),265027.0,265.027,0.1372841943974071,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,828872.0,828.872,0.4293563477629359,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,8807.0,8.807,0.00456203292516598,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,252695.0,252.695,0.1308962087004448,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,2523.0,2.523,0.0013069159838984636,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,162408.0,162.408,0.08412747170550205,1930499.0,1930.499,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,49034.0,49.034,0.02287156260713611,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,326420.0,326.42,0.15225630106092444,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,82473.0,82.473,0.0384689477280731,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),284926.0,284.926,0.13290171814253096,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
