survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,100147.0,100.147,0.014013786116490725,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,130254.0,130.254,0.018226723684357824,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,118394.0,118.394,0.016567128256221385,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,422378.0,422.378,0.05910426625172117,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,878262.0,878.262,0.1228970994861691,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,98597.0,98.597,0.013796891267113703,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2016-12-31,2016,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,695499.0,695.499,0.09732267796572222,7146320.0,7146.32,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,5736974.0,5736.974,0.6291826247858938,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,241627.0,241.627,0.02649959893127303,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,142929.0,142.929,0.015675239835150553,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,177703.0,177.703,0.019488957065576327,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,155087.0,155.087,0.017008626103268015,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,512326.0,512.326,0.05618756811971918,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1091108.0,1091.108,0.11966346637877164,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,157987.0,157.987,0.01732667349408399,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2017-12-31,2017,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,902397.0,902.397,0.0989672452862635,9118138.0,9118.138,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,5029869.0,5029.869,0.6367453943309954,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,190858.0,190.858,0.024161255983252274,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,54068.0,54.068,0.006844621595649561,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,157993.0,157.993,0.020000782343742345,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,160196.0,160.196,0.020279666367105813,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,467617.0,467.617,0.05919696339226272,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,926888.0,926.888,0.11733738295384387,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,151460.0,151.46,0.019173751329383044,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2018-12-31,2018,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,760392.0,760.392,0.09626018170376491,7899341.0,7899.341,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,6079218.0,6079.218,0.6414020911975863,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,211615.0,211.615,0.022326934735483615,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,64120.0,64.12,0.006765130332156082,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,214803.0,214.803,0.022663292120058062,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,170834.0,170.834,0.01802424009924442,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,592702.0,592.702,0.06253440857968769,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1013549.0,1013.549,0.10693685407090557,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,204252.0,204.252,0.02155008422650568,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2019-12-31,2019,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,926921.0,926.921,0.09779696463837255,9478014.0,9478.014,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,6950933.0,6950.933,0.6548207746460297,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,277327.0,277.327,0.026125914459290498,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,58274.0,58.274,0.005489770340430951,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,304189.0,304.189,0.028656480593152192,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,158094.0,158.094,0.014893430212446218,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,683459.0,683.459,0.0643860546229982,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,919161.0,919.161,0.08659063726328815,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,251035.0,251.035,0.023649045842229537,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2020-12-31,2020,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,1012544.0,1012.544,0.0953878920201345,10615016.0,10615.016,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,7962097.0,7962.097,0.6601362175567563,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,253251.0,253.251,0.020997000819315076,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,65318.0,65.318,0.005415505168848384,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,370594.0,370.594,0.03072589060510423,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,139791.0,139.791,0.011590049956497204,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,882819.0,882.819,0.07319438527905878,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,1088574.0,1088.574,0.0902535001634153,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,268177.0,268.177,0.022234513145936084,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2021-12-31,2021,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,1030673.0,1030.673,0.08545293730506859,12061294.0,12061.294,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,All other foreign,6898790.0,6898.79,0.6711064088673181,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,South Korea,180201.0,180.201,0.017529747388208596,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Singapore,71544.0,71.544,0.006959718576156602,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Taiwan,231299.0,231.299,0.02250050244529864,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Hong Kong,120826.0,120.826,0.011753815228149077,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Canada,731284.0,731.284,0.07113847197872784,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,United Kingdom,975090.0,975.09,0.09485564109393577,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Mainland China,226089.0,226.089,0.02199367959807489,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2022-12-31,2022,2008Q1-2023Q3,U.S. portfolio equity assets abroad,Japan,844603.0,844.603,0.08216201482413053,10279726.0,10279.726,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,7684801.0,7684.801,0.6687274913202406,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,South Korea,227283.0,227.283,0.01977805156044226,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Singapore,73579.0,73.579,0.006402807318478642,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Taiwan,315639.0,315.639,0.027466745935624023,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Hong Kong,97268.0,97.268,0.00846421210200982,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada,839475.0,839.475,0.07305068937713013,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1060736.0,1060.736,0.0923047095472045,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,201622.0,201.622,0.017545044335561786,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2023-12-31,2023,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,991275.0,991.275,0.08626024850330823,11491678.0,11491.678,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,7916463.0,7916.463,0.6545175439466786,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,South Korea,172209.0,172.209,0.014237900401418358,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Singapore,119743.0,119.743,0.009900115021671565,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Taiwan,460687.0,460.687,0.03808869235770616,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Hong Kong,85879.0,85.879,0.007100306305555501,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada,915942.0,915.942,0.07572827767117823,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1195672.0,1195.672,0.09885580224474151,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,224903.0,224.903,0.01859453637138705,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2024-12-31,2024,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,1003614.0,1003.614,0.082976825679663,12095112.0,12095.112,Stable panel of separately reported economies,Final historical survey
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,All other foreign,9571365.0,9571.365,0.627779018144096,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,South Korea,359964.0,359.964,0.023609782563638663,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Singapore,146146.0,146.146,0.009585612123838873,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Taiwan,668259.0,668.259,0.04383063219153751,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Hong Kong,113707.0,113.707,0.007457961201574772,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Canada,1277944.0,1277.944,0.0838194374118152,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,United Kingdom,1541913.0,1541.913,0.10113297624775751,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Mainland China,300130.0,300.13,0.019685313089155783,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
2025-12-31,2025,Post-AHP 2023Q4-present,U.S. portfolio equity assets abroad,Japan,1266964.0,1266.964,0.0830992670265857,15246392.0,15246.392,Stable panel of separately reported economies,Preliminary; released 2026-08-31
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,212507.0,212.507,0.5343359240438217,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,South Korea,152.0,0.152,0.0003821947533712343,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Singapore,8134.0,8.134,0.020452448183694866,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,1031.0,1.031,0.002592386781090412,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,5894.0,5.894,0.014820104449802994,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Canada,46458.0,46.458,0.11681581481658423,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,89588.0,89.588,0.22526357608567196,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,135.0,0.135,0.00033944928753366205,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
1994-12-31,1994,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Japan,33804.0,33.804,0.08499810159842898,397703.0,397.703,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,1005249.0,1005.249,0.5881545181896582,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,South Korea,580.0,0.58,0.0003393483808986647,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Singapore,37341.0,37.341,0.02184759981230524,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,6585.0,6.585,0.0038527742900305298,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,18312.0,18.312,0.010714047501752325,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Canada,173739.0,173.739,0.10165180749819502,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,321486.0,321.486,0.18809612686480712,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,1398.0,1.398,0.0008179466146488505,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2000-03-31,2000,1990Q1-2001Q4,U.S. portfolio equity liabilities to foreigners,Japan,144468.0,144.468,0.08452583084770396,1709158.0,1709.158,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,857978.0,857.978,0.6148608071365814,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,483.0,0.483,0.00034613681218745567,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,44786.0,44.786,0.03209541049819335,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,4748.0,4.748,0.003402603694132587,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,15329.0,15.329,0.0109853647909348,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,155131.0,155.131,0.11117298097609148,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,194323.0,194.323,0.13925951087930216,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,4034.0,4.034,0.0028909231891598264,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2002-06-30,2002,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,118590.0,118.59,0.08498626202341691,1395402.0,1395.402,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,963702.0,963.702,0.6160257123241962,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,549.0,0.549,0.0003509364057208387,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,69046.0,69.046,0.044136165882333385,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,5067.0,5.067,0.0032389704331283967,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,17087.0,17.087,0.01092249611029503,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,178630.0,178.63,0.1141853736865454,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,193785.0,193.785,0.12387288047834742,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,1896.0,1.896,0.0012119770951670495,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2003-06-30,2003,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,134624.0,134.624,0.08605548758426629,1564386.0,1564.386,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,1199392.0,1199.392,0.6212859991121467,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,941.0,0.941,0.0004874387399320072,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,73536.0,73.536,0.03809170582320944,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,7866.0,7.866,0.004074594185233973,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,22499.0,22.499,0.011654499691530531,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,208639.0,208.639,0.10807516605810208,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,252695.0,252.695,0.1308962087004448,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,2523.0,2.523,0.0013069159838984636,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2004-06-30,2004,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,162408.0,162.408,0.08412747170550205,1930499.0,1930.499,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,1362919.0,1362.919,0.6357239310877216,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,1132.0,1.132,0.0005280133962409365,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,88715.0,88.715,0.04138048449427092,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,6688.0,6.688,0.0031195703127733063,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,23347.0,23.347,0.010890043076004543,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,220504.0,220.504,0.10285253173561082,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,260364.0,260.364,0.12144494690713355,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,2542.0,2.542,0.0011856979268943997,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,177674.0,177.674,0.08287478106334994,2143885.0,2143.885,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,1526242.0,1526.242,0.6282079936053133,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,1323.0,1.323,0.0005445526826937206,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,100662.0,100.662,0.04143292679162155,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
