T_report,model_T,terminal_rule,gate_source_terminal_rule,cutoff_t,cutoff_model_t,t,model_t,evaluation_date,bound_status,lower_bound_certified,hkt_gate_passed,prefix_stable,finite_prefix_product,omitted_tail_bound,bubble_share_lower,log_bubble_share_lower,log10_bubble_share_lower,bubble_share_lower_scientific,lower_bound_float64_underflow,bubble_share_upper,relative_interval_width_bound,leakage,dividend_leakage,switch_leakage,dividend_envelope,switch_envelope,Q_US,NFA,B_agg_lower,B_agg_upper,V_agg_lower,V_agg_upper,NFA_bubble_lower,NFA_bubble_upper,NFA_fund_lower,NFA_fund_upper
105,104,local_loglinear,local_loglinear,103,102,1,0,true,diagnostic_only_hkt_gate_failed,false,false,true,1.778510464584317e-5,0.6822889795047653,8.98963556477186e-6,-11.619438248147603,-5.046257913986091,8.98963556e-6,false,1.778510464584317e-5,0.49454131736734175,0.0,0.0,0.0,0.052553717004884586,41.67953084295242,1.0795678910018611,0.13061444847833847,9.704921907536082e-6,1.9200227913760312e-5,1.0795486907739473,1.0795581860799537,-1.9200227913760312e-5,-9.704921907536082e-6,0.13062415340024602,0.13063364870625224
105,104,local_loglinear,local_loglinear,103,102,2,1,false,diagnostic_only_hkt_gate_failed,false,false,true,2.3506791051014987e-5,0.6822889795047653,1.1881711637567199e-5,-11.340510177171607,-4.925120991913297,1.18817116e-5,false,2.3506791051014987e-5,0.49454131736734175,0.32171227097666283,0.034516507897378354,0.8615872892378535,0.05252236074349589,41.55657842029859,1.1056057611803007,0.10950752409551501,1.313648883917732e-5,2.5989243612863705e-5,1.1055797719366878,1.1055926246914616,-2.5989243612863705e-5,-1.313648883917732e-5,0.10952066058435418,0.10953351333912788
105,104,local_loglinear,local_loglinear,103,102,3,2,false,diagnostic_only_hkt_gate_failed,false,false,true,3.096866272094646e-5,0.6822889795047653,1.5653379461824715e-5,-11.064823724237112,-4.805391886668366,1.56533795e-5,false,3.096866272094646e-5,0.49454131736734175,0.3174347214699583,0.03418103139152066,0.8497610702353129,0.05246466020739234,41.33108270609806,1.1341760466164899,0.09034379815032723,1.7753688034200114e-5,3.512391545384252e-5,1.1341409227010362,1.1341582929284557,-3.512391545384252e-5,-1.7753688034200114e-5,0.09036155183836142,0.09037892206578106
105,104,local_loglinear,local_loglinear,103,102,4,3,false,diagnostic_only_hkt_gate_failed,false,false,true,4.065832971098417e-5,0.6822889795047653,2.0551105773758333e-5,-10.792595809527668,-4.687164805490025,2.05511058e-5,false,4.065832971098417e-5,0.49454131736734175,0.3128861932899636,0.033865469273928625,0.8370621720481048,0.052382254745353046,41.01073333120941,1.1652597779972995,0.07297919039341094,2.3947376951528656e-5,4.737751625276242e-5,1.1652124004810467,1.165235830620348,-4.737751625276242e-5,-2.3947376951528656e-5,0.07300313777036246,0.0730265679096637
105,104,local_loglinear,local_loglinear,103,102,5,4,true,diagnostic_only_hkt_gate_failed,false,false,true,5.3185471816239656e-5,0.6822889795047653,2.6883058519432877e-5,-10.524014264577165,-4.570521322576971,2.68830585e-5,false,5.3185471816239656e-5,0.49454131736734175,0.30810764225445325,0.03356913999174632,0.8236155067881211,0.0522767705201621,40.60356049089608,1.1988586908027743,0.05729083918703637,3.222898834138167e-5,6.376186511134492e-5,1.198794928937663,1.1988264618144329,-6.376186511134492e-5,-3.222898834138167e-5,0.05732306817537775,0.057354601052147715
105,104,local_loglinear,local_loglinear,103,102,6,5,false,diagnostic_only_hkt_gate_failed,false,false,true,6.930785549974179e-5,0.6822889795047653,3.503225733699413e-5,-10.259241282722742,-4.455531877600525,3.50322573e-5,false,6.930785549974179e-5,0.49454131736734175,0.3031351068804338,0.033291180203491595,0.8095317800308265,0.05214979560114516,40.1177183858383,1.234993741765674,0.04317569027467405,4.3264618571112366e-5,8.559476779738076e-5,1.2349081469978767,1.234950477147103,-8.559476779738076e-5,-4.3264618571112366e-5,0.04321895489324516,0.04326128504247143
105,104,local_loglinear,local_loglinear,103,102,7,6,false,diagnostic_only_hkt_gate_failed,false,false,true,8.996161559559417e-5,0.6822889795047653,4.5471879706454646e-5,-9.998416451495231,-4.34225709265507,4.54718797e-5,false,8.996161559559417e-5,0.49454131736734175,0.2980002764034357,0.03303060593178705,0.7949090114149463,0.05200286167208328,39.56130932868109,1.2737038959133866,0.030549105155783796,5.791771033661615e-5,0.00011458446026677077,1.2735893114531198,1.27364597820305,-0.00011458446026677077,-5.791771033661615e-5,0.030607022866120413,0.030663689616050566
105,104,local_loglinear,local_loglinear,103,102,8,7,false,diagnostic_only_hkt_gate_failed,false,false,true,0.00011629617333716819,0.6822889795047653,5.8782910570224325e-5,-9.741659381863494,-4.230748914124359,5.87829106e-5,false,0.00011629617333716819,0.49454131736734175,0.29273104498207475,0.03278636105227467,0.7798340517894005,0.05183743121041922,38.942245450703034,1.315045168023881,0.019343573538944003,7.730218250775342e-5,0.00015293472080671073,1.3148922333030744,1.3149678658413733,-0.00015293472080671073,-7.730218250775342e-5,0.019420875721451757,0.019496508259750713
105,104,local_loglinear,local_loglinear,103,102,9,8,false,diagnostic_only_hkt_gate_failed,false,false,true,0.00014971411460074863,0.6822889795047653,7.567429913760925e-5,-9.489071964577949,-4.121051592599052,7.56742991e-5,false,0.00014971411460074863,0.49454131736734175,0.2873520280559404,0.0325573552025544,0.7643840185601579,0.05165488910537682,38.26814396014377,1.3590898879863988,0.009507591505966584,0.00010284817473838259,0.00020347493924271435,1.358886413047156,1.3589870398116606,-0.00020347493924271435,-0.00010284817473838259,0.009610439680704966,0.009711066445209297
105,104,local_loglinear,local_loglinear,103,102,10,9,true,diagnostic_only_hkt_gate_failed,false,false,true,0.00019191628083220556,0.6822889795047653,9.700575048520592e-5,-9.240740297865441,-4.013202520063972,9.70057505e-5,false,0.00019191628083220556,0.49454131736734175,0.2818850202868314,0.03234249238877751,0.7486275836941617,0.051456537822429184,37.54625150607456,1.4059262131508452,0.0010046876339331323,0.00013638292743352133,0.0002698201299524169,1.4056563930208927,1.4057898302234118,-0.0002698201299524169,-0.00013638292743352133,0.0011410705613666536,0.0012745077638855492
