experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,105,0,local_loglinear,34,1.87488130416038,0.029299269158894907,0.8301459595020223,3.9186296487134804,0.02359101634878242,0.3762000545341584
terminal_rule_selected_full_path,105,0,local_loglinear,35,1.9071006497660452,0.02920264315671964,0.8274082227737231,4.123559414694329,0.028005048984474125,0.3630203148835612
terminal_rule_selected_full_path,105,0,local_loglinear,36,1.9402548398160173,0.029105558460022562,0.824657489700639,4.342366851391251,0.03243579827804406,0.35010000863794327
terminal_rule_selected_full_path,105,0,local_loglinear,37,1.9744003248982593,0.02900780137488376,0.8218877056217063,4.576193808851109,0.036876527916897425,0.3374410671464887
terminal_rule_selected_full_path,105,0,local_loglinear,38,2.009596808133409,0.028909166133080207,0.8190930404372723,4.826295583391664,0.04132110452719479,0.32504493522543654
terminal_rule_selected_full_path,105,0,local_loglinear,39,2.045907530626016,0.02880945397879316,0.8162678627324725,5.094053861394773,0.045763944042325914,0.3129126239974501
terminal_rule_selected_full_path,105,0,local_loglinear,40,2.0833996263660017,0.02870847199184206,0.8134067064355247,5.380991468287214,0.05019995275855771,0.3010447566247114
terminal_rule_selected_full_path,105,0,local_loglinear,41,2.1221444656689,0.02860603231017267,0.8105042487882252,5.6887889651959656,0.0546244817048405,0.2894416169703607
terminal_rule_selected_full_path,105,0,local_loglinear,42,2.1622180633989934,0.02850195117055282,0.8075552831656629,6.019303563924641,0.05903327784942713,0.27810318253084443
terminal_rule_selected_full_path,105,0,local_loglinear,43,2.20370147900999,0.028396048337541207,0.8045547028970006,6.374590486049568,0.0634224478219634,0.26702916518046593
terminal_rule_selected_full_path,105,0,local_loglinear,44,2.2466813090039506,0.028288146203447894,0.8014974757643568,6.756927423954106,0.06778841422549657,0.25621904069475043
terminal_rule_selected_full_path,105,0,local_loglinear,45,2.2912501663938487,0.02817806935173284,0.7983786316324302,7.1688422416784015,0.07212788618378498,0.2456720770298767
terminal_rule_selected_full_path,105,0,local_loglinear,46,2.337507254143111,0.02806564384828103,0.7951932423679623,7.613144740399318,0.07643782376314119,0.23538735838617983
terminal_rule_selected_full_path,105,0,local_loglinear,47,2.3855589386381295,0.027950696942272504,0.7919364133643872,8.092962795472076,0.0807154146127491,0.22536381266594474
terminal_rule_selected_full_path,105,0,local_loglinear,48,2.4355194368290083,0.027833056447870454,0.7886032660229959,8.611783932561249,0.08495804299520272,0.21560022424878875
terminal_rule_selected_full_path,105,0,local_loglinear,49,2.48751152234875,0.027712550480019554,0.7851889302672205,9.173502858798788,0.0891632691929689,0.2060952547820984
terminal_rule_selected_full_path,105,0,local_loglinear,50,2.5416673213013232,0.0275890071176294,0.7816885349994994,9.782476146488689,0.09332880755297182,0.19684745909084242
terminal_rule_selected_full_path,105,0,local_loglinear,51,2.5981291658129213,0.02746225424305188,0.7780972035531364,10.443585092526192,0.09745250961118355,0.18785529476500493
terminal_rule_selected_full_path,105,0,local_loglinear,52,2.6570505756255685,0.0273321191962102,0.7744100438926221,11.16230837853019,0.10153234272761406,0.17911713495796647
terminal_rule_selected_full_path,105,0,local_loglinear,53,2.718597290700987,0.02719842875749918,0.7706221481291433,11.944805819025747,0.10556637749263399,0.1706312747180736
terminal_rule_selected_full_path,105,0,local_loglinear,54,2.7829484283360832,0.027061009081333187,0.7667285906377734,12.798015361708082,0.10955277373496207,0.16239593884147008
