t,evidence_window,Y_US,e_US,q_US,q_W,n_W,n_US_star,bond,asset_position,liability_position,foreign_liability_exposure_Y,NFA,NFA_over_Y,rebased_NFA_change_current_Y,VA_asset,VA_liability,VA,CA_asset,CA_liability,CA_bond,CA,RES,cum_VA_asset_current_Y,cum_VA_liability_current_Y,cum_VA_current_Y,cum_CA_asset_current_Y,cum_CA_liability_current_Y,cum_CA_bond_current_Y,cum_CA_current_Y,cum_RES_current_Y
73,false,116.90119815089173,117.73913573919208,3.6706897857761445,2.8701206463033957,11.09466610812629,2.755152923905494,-0.9377351746361262,31.84303026077581,10.113311696031177,0.08651161712626153,20.791983390108506,0.17785945498412245,0.17664319767341108,0.3301071556435036,-0.26593012044267783,0.0641770352008258,2.4044028451819095,-0.30047571357447284,-0.04724018029199273,2.0566869513154438,-5.551115123125783e-17,0.02501064233837949,-0.03445817949848549,-0.009447537160106005,0.24094895101659267,-0.048209171722557786,-0.006649044460517785,0.18609073483351712,1.7658680741217483e-18
74,false,128.133300119961,129.079614018602,3.7757037028801674,2.9041166855582112,12.013366525155455,2.8400269408156147,-0.9885672356673,34.888218175430424,10.72310023671695,0.0836870682849639,23.176550703046175,0.18087843426609487,0.1797687934721028,0.3771747045309329,-0.2893294007599181,0.0878453037710148,2.6680132101236835,-0.32045913992585606,-0.05083206103117377,2.296722009166654,3.885780586188048e-16,0.02576183363201057,-0.03369562686818496,-0.007933793236174394,0.24064965351157985,-0.046484161967097266,-0.006462904836205388,0.18770258670827725,4.643680851917372e-18
75,false,140.67405513043246,141.74420643233108,3.8866993314332405,2.9400625953169714,13.02199568974968,2.9280525555176022,-1.043338996489369,38.28548244381186,11.380459909931655,0.08089949422002327,25.861683537390835,0.18384117464597133,0.18283045567046366,0.4318313890121488,-0.3152305754034905,0.11660081360865832,2.965432879369287,-0.34212909781121503,-0.054771760822068916,2.568532020736003,-9.43689570931383e-16,0.026534958034458055,-0.032932600409786836,-0.006397642375328782,0.24027648257664372,-0.04477227992131461,-0.006276104609536659,0.18922809804579252,-2.4786334505537923e-18
76,false,154.70270551181434,155.914638441732,4.004164062736902,2.9781084943003377,14.13062582710261,3.0193734193033674,-1.102439373825675,42.08253680547402,12.090066537557584,0.07815032385864958,28.890030894090764,0.18674547932766752,0.18582641371461603,0.4954335325740477,-0.34394290667687494,0.15149062589717277,3.3016208290881126,-0.36566372094905286,-0.05910037733630613,2.8768567308027535,2.1094237467877974e-15,0.027331220019770185,-0.032169478457709774,-0.00483825843793959,0.23982960002459594,-0.04307592341626052,-0.006089004455779798,0.19066467215255567,1.1381470817147374e-17
77,false,170.42663234723267,171.80121896294483,4.128633066755216,3.0184182181520662,15.35058655795367,3.114141794617108,-1.1663040182727107,46.33449012584758,12.857148787820623,0.07544096019937223,32.31103731975425,0.18958913213706358,0.18875486148978438,0.5696016249426087,-0.3758184022600615,0.19378322268254716,3.682351695430949,-0.39126384800297864,-0.06386464444703566,3.2272232029809347,3.2751579226442118e-15,0.02815179318432167,-0.031406615743403234,-0.0032548225590815602,0.23930907464014375,-0.041397436807550446,-0.005901953783727369,0.19200968404886595,2.954879869069033e-17
78,false,188.08630948085127,189.64788197931816,4.26069451856682,3.0611707200145926,16.69463569248668,3.2125192421877284,-1.2354217345483611,51.10512996315077,13.687563125979688,0.07277277736885573,36.18214510262273,0.19236990295833503,0.19161396310670847,0.6562759804097859,-0.4112580865443275,0.24501789386545836,4.114363856893406,-0.4191562516147365,-0.06911771627565044,3.626089889003019,4.440892098500626e-16,0.028997811177239232,-0.030644345444520087,-0.0016465342672808557,0.2387148945708711,-0.03973910708952417,-0.005715290107357623,0.19326049737398934,2.913551483750412e-17
79,false,207.96121825890978,209.73820765601593,4.400995459852234,3.106561615190528,18.177154768530226,3.3146773820316264,-1.31034190858732,56.46845127729347,14.587880109196076,0.07014711796424611,40.57022925951007,0.19508555296594057,0.194401858486401,0.757784458718093,-0.45071947357644293,0.30706498514165004,4.605536855424603,-0.4495975096399446,-0.0749201740389589,4.0810191717457,-4.884981308350689e-15,0.02987035658895723,-0.029882981869030822,-1.2625280073589732e-5,0.23804698206632718,-0.03810315966848971,-0.005529338631362856,0.19441448376647463,2.861159197092521e-18
80,false,230.37692543947603,232.402629705192,4.550248368290075,3.1548048898185987,19.814373101818216,3.420798739328857,-1.391683085727816,62.51048115030623,15.565483881879876,0.06756529045687432,45.553314182698536,0.19773384029585103,0.19711666938513284,0.8769254694551497,-0.49472523980134925,0.38220022965380046,5.165104403557607,-0.48287853288245053,-0.08134117714049593,4.600884693534661,3.164135620181696e-15,0.030770448047259393,-0.0291228235713934,0.001647624475865998,0.23730521054848658,-0.03649175376838665,-0.005344411870833103,0.19546904490926686,1.6317371044303365e-17
81,false,255.71357249600308,258.027082566942,4.709238500217125,3.206134800123606,21.62462471574748,3.531077670149698,-1.4801428689358087,69.33146184077104,16.628686911525943,0.0650285659428025,51.22263206030928,0.20031252764696295,0.19975650734857162,1.0170699940662788,-0.543873242861781,0.4731967512044979,5.803910696398536,-0.5193297867842872,-0.08845978320799275,5.196121126406256,-9.325873406851315e-15,0.031699026103574245,-0.028364156530913363,0.0033348695726608877,0.23648942409684423,-0.03490697711784202,-0.005160809203091433,0.19642163777591076,-2.1769386662088827e-17
82,false,284.4160811555919,287.0633999575367,4.878832118169664,3.2608079766317073,23.628643227839827,3.6457213861975557,-1.5765093710530877,77.04846831432488,17.786862592878666,0.06253817477763585,57.685096350393124,0.20281939092901036,0.2023194827089679,1.18228692400551,-0.5988482373521119,0.5834386866533982,6.534719549548332,-0.5593274440006102,-0.09636650211727904,5.879025603430443,2.7755575615628914e-15,0.03265693731471317,-0.027607257658586258,0.005049679656126912,0.23559945967407295,-0.03335084018210316,-0.004978816439128759,0.19726980305284103,-9.813685855968717e-18
83,false,317.0064506694564,320.04184863728085,5.059985705905289,3.319105767784002,25.8499005153888,3.764951087965016,-1.6816744669165142,85.79855389726961,19.050598688535548,0.06009530294511157,65.06628074181755,0.20525222942438595,0.2048037150910603,1.3774977081086919,-0.6604355089941824,0.7170621991145095,7.372587874836043,-0.6033005866627001,-0.10516509586342648,6.664122192309916,5.551115123125783e-16,0.03364491738000733,-0.026852398510268407,0.00679251886973892,0.23463517149456345,-0.031825269906013885,-0.004798705367228152,0.1980111962213214,-7.05366895787761e-18
