nu_b,path,t,regime,phi_US,phi_W,e_US,e_W,Q_US,Q_W,q_US,q_W,N_US,N_W
0.1,realized_switch_tau_5,8,b,0.8831400267549986,0.7862281024712874,1.8059731976901356,5.194583203886042,0.9081333631786267,2.2426883074340735,0.8106563132575462,1.6216028738577746,1.0946602144745312,1.3317623080148204
0.1,all_u,9,u,0.9224583991371166,0.7687208723651391,3.0413277271702164,7.1527164408086525,1.3590898811985812,3.2290166360525734,1.2490984663022007,2.2084533867150364,1.071440399971664,1.403681139443959
0.1,realized_switch_tau_5,9,b,0.8831400236836227,0.7862281031182766,1.8101503703312385,5.206598288657334,0.9102338600968797,2.2478756477812625,0.7939745773671327,1.565129130794474,1.1202446071497034,1.3830071120302987
0.1,all_u,10,u,0.9163706184383043,0.7697516192601317,3.126513105712949,7.451227134464204,1.4059262084313688,3.3548763707389226,1.2708876112468765,2.203221990624188,1.0880566407402583,1.4621167263374182
0.1,realized_switch_tau_5,10,b,0.8831400173193069,0.7862281045265496,1.8143372047346957,5.218641290383202,0.9123392221820299,2.2530750365303454,0.777636124061609,1.5106221693347692,1.146426958801716,1.4362237617034321
0.1,all_u,11,u,0.9106529504387123,0.7705586693212009,3.2210455127463757,7.760645747689782,1.4556578399485467,3.4869567274953357,1.2927420045262528,2.199138897071843,1.1062553415340992,1.5227137279019545
0.1,realized_switch_tau_5,11,b,0.8831400282780321,0.7862281021876859,1.8185337236574695,5.230711398343357,0.9144494187417278,2.2582861493598254,0.7616338566702141,1.4580132637391237,1.1732212457117654,1.4914881313588355
0.1,all_u,12,u,0.9052756721630916,0.7711637829501303,3.325170696293175,8.081628252186782,1.508403928901082,3.6255443990532314,1.3146783960927613,2.1960848978585727,1.1260234716995965,1.5856009514170406
0.1,realized_switch_tau_5,12,b,0.8831400281774772,0.7862281022113362,1.8227399484814844,5.242809912033791,0.9165645184896184,2.2635095125138447,0.7459609036233751,1.4072366379746786,1.2006417660312632,1.5488790160717572
0.1,all_u,13,u,0.9002102476770637,0.7715859212166511,3.4391983822819228,8.41485773097138,1.5642991838748423,3.770951516349698,1.3367168497300481,2.193958138010101,1.1473558349966617,1.6509126776421716
0.1,realized_switch_tau_5,13,b,0.8831400279932787,0.7862281022554773,1.8269559022048887,5.254936412274885,0.9186845105860435,2.2687449583497825,0.7306104697764115,1.3582283546664125,1.2287031586207346,1.6084782412796828
0.1,all_u,14,u,0.8954295213905938,0.7718416059732496,3.563502357477912,8.761047007745008,1.6234941670869756,3.9235165698204924,1.358880092365339,2.19267148366343,1.1702547059167803,1.7187891833569418
0.1,realized_switch_tau_5,14,b,0.8831400276769685,0.7862281023323722,1.8311816073327054,5.2670909654176405,0.9208094064487079,2.2739925154424685,0.7155759183628443,1.3109268300117858,1.2574204019649324,1.6703707815811262
0.1,all_u,15,u,0.8909078353002294,0.7719452294268362,3.69852132395773,9.120941437050773,1.6861557533001192,4.083605592317728,1.3811929710750173,2.192150353016897,1.1947295248553058,1.7893772957110903
0.1,realized_switch_tau_5,15,b,0.8831400272437888,0.7862281024392044,1.8354170864246766,5.279273635549545,0.9229392173921918,2.2792522114756917,0.7008507490876495,1.2652726243496266,1.2868088246393399,1.7346448813028141
0.1,all_u,16,u,0.8866210777227194,0.7719093241548785,3.8447605031552414,9.495321869348597,1.7524677854479473,4.2516135587291,1.4036820348447654,2.192330902468664,1.2207966508747448,1.8628309808666903
0.1,realized_switch_tau_5,16,b,0.8831400265276119,0.7862281026170493,1.8396623620896124,5.291484493531531,0.9250739551308824,2.2845240768043493,0.6864285956769833,1.2212083694847684,1.316884113477301,1.8013921803194544
0.1,all_u,17,u,0.8825466904315576,0.7717447944301036,4.002793992428269,9.885007794825148,1.8226318909013066,4.4279660466992965,1.4263751976639947,2.1931585245920218,1.2484791725939233,1.9393119688006908
0.1,realized_switch_tau_5,17,b,0.8831400254722128,0.78622810288114,1.8439174569961942,5.303723606174559,0.9272136311844486,2.2898081401821466,0.6723032226793677,1.178678694130318,1.3476623219907344,1.8707078446966403
0.1,all_u,18,u,0.878663635893291,0.7714611182884684,4.173267872918055,10.290860688310156,1.8968684997504626,4.613121120887199,1.449301499975765,2.1945865814384486,1.2778067747436088,2.018990418179188
0.1,realized_switch_tau_5,18,b,0.8831400239624896,0.7862281032613393,1.8481823938667825,5.315991042497968,0.9293582572230833,2.295104431230557,0.6584685230269739,1.1376301557291082,1.3791598789147137,1.9426907023815085
0.1,all_u,19,u,0.8749523457279357,0.7710665199600795,4.356904093718785,10.713787565626356,1.9754180306682467,4.807571497013091,1.4724909255116971,2.196575353418062,1.3088156603592709,2.1020456244034422
0.1,realized_switch_tau_5,19,b,0.8831400218567926,0.786228103794508,1.8524571954801532,5.328286872504972,0.9315078450029195,2.300412979953527,0.6449185153387852,1.0980111729952906,1.4113935969950875,2.017443384101947
0.1,all_u,20,u,0.8713946481290916,0.7705681206179897,4.5545051534027206,11.154744780517147,2.0585422903214114,5.011846956608242,1.4959742914345613,2.19909114755959,1.3415485259997648,2.1886667760029686
0.1,realized_switch_tau_5,20,b,0.8831400189831381,0.7862281045255101,1.8567418846725696,5.340611167302355,0.9336624063751265,2.305733816782829,0.6316473413346038,1.0597719610980627,1.4443806819743494,2.0950724696891525
0.1,all_u,21,u,0.8679736863625025,0.7699720678816042,4.766959626746779,11.61474208064706,2.146526076489438,5.226517058234656,1.5197831855369939,2.202105550840981,1.3760545900473844,2.2790537637196473
0.1,realized_switch_tau_5,21,b,0.8831400151351201,0.7862281055082961,1.8610364843390044,5.352963999230715,0.9358219532958415,2.3110669726274056,0.6186492633021341,1.0228644691023505,1.478138741789678,2.1756886400294895
0.1,all_u,22,u,0.8646738421401039,0.7692836439511627,4.9952485893006,12.094846947732728,2.239678949416832,5.452194209838102,1.5439499117410183,2.2055948203229647,1.4123896730249672,2.373418048121561
0.1,realized_switch_tau_5,22,b,0.8831400100675297,0.7862281068070622,1.8653410174345204,5.365345442004402,0.9379864978369041,2.316412478926382,0.6059186616160033,0.9872423195876016,1.512685795988425,2.2594068348620624
0.1,all_u,23,u,0.8614806322733551,0.7685073675257053,5.240452987922857,12.596189274678835,2.3383373537215575,5.6895369682086665,1.5685075473987575,2.2095393267072505,1.45061632659526,2.471983593541328
0.1,realized_switch_tau_5,23,b,0.8831400034916744,0.7862281084974816,1.8696555069758232,5.3777555708618205,0.9401560521974519,2.3217703677060118,0.5934500323076572,0.9528607503688906,1.5480402853664648,2.346346416646737
0.1,all_u,24,u,0.8583806314042793,0.7676470725936415,5.50376208166309,13.119966374431474,2.4428668826326607,5.939253830191465,1.5934899501664892,2.213923131872234,1.4908040178700448,2.574987871651715
0.1,realized_switch_tau_5,24,b,0.8831399950705237,0.7862281106679847,1.8739799760430063,5.390194462721983,0.9423306287161187,2.327140671638949,0.5812379846849206,0.9196765582464247,1.584221081834999,2.4366313407359486
0.1,all_u,25,u,0.855361380684776,0.7667059822260629,5.7864830073888465,13.66744839642455,2.55366489827936,6.20210735178913,1.6189318400723631,2.218733604939369,1.5330293626121885,2.682682946254261
0.1,realized_switch_tau_5,25,b,0.8831399844130197,0.7862281134212427,1.878314447781477,5.402662196369,0.9445102398852383,2.3325234241142643,0.5692772390009848,0.887648044716133,1.6212474985215228,2.530390332092599
0.1,all_u,26,u,0.8524113066244373,0.7656867694751921,6.090051613685327,14.239984168617756,2.6711634321961535,6.478918754225597,1.6448688812582215,2.223961114156543,1.5773764126877734,2.795336645184411
0.1,realized_switch_tau_5,26,b,0.8831400287112239,0.7862281020683947,1.8826589462499899,5.415156980680415,0.9466947766885543,2.3379179385884123,0.5575625587894198,0.8567346972606821,1.6591393001110384,2.6277570688055736
0.1,all_u,27,u,0.849519642253556,0.7645916104070845,6.416044686519042,14.839007521814729,2.7958324390086386,6.770573019176076,1.671337787680645,2.229598767140191,1.6239369974297775,2.913233829937168
0.1,realized_switch_tau_5,27,b,0.8831400285571476,0.7862281021083981,1.887013491156895,5.427682113574778,0.9488844592873612,2.3433254884893233,0.5460889988221526,0.826898139485049,1.6979166943060497,2.72887037966789
0.1,all_u,28,u,0.846676350467336,0.7634222307801563,6.766193727190866,15.46604414689801,2.9281834507823112,7.078024517410286,1.698376453922201,2.2356421902763586,1.6728111214959613,3.0366777731315278
0.1,realized_switch_tau_5,28,b,0.8831400283568431,0.7862281021605089,1.8913781080265535,5.440236218268832,0.9510792066710607,2.348745546484722,0.5348515425820994,0.7981006669141056,1.737600393587839,2.8338744236970106
0.1,all_u,29,u,0.8438720571878657,0.7621799437978376,7.142400470847126,16.122719033685325,3.0687736308041056,7.402303291156032,1.726024083361036,2.2420893596340896,1.7241074227212791,3.165991654744777
0.1,realized_switch_tau_5,29,b,0.8831400280989905,0.786228102227716,1.8957528201567437,5.452819362131143,0.9532790305797696,2.3541781416417575,0.5238453315171567,0.7703060925014074,1.7782115801322018,2.9429189121796613
0.1,all_u,30,u,0.8410979844428271,0.760865684488032,7.546754345211789,16.81076456718496,3.2182103384907554,7.744521987285759,1.754321347688792,2.248940454245458,1.7779436917406,3.3015201911328336
0.1,realized_switch_tau_5,30,b,0.8831400277700353,0.786228102313601,1.9001376508995256,5.465431612756816,0.9554839427859052,2.359623303121684,0.5130656070557075,0.7434794894515773,1.8197719311898617,3.0561593171320482
0.1,all_u,31,u,0.8383458898539735,0.7594800383653394,7.981552123672662,17.532029341265847,3.3771562280737104,8.105883568748641,1.7833105548190968,2.2561977434555427,1.8344474589735484,3.4436314099228222
0.1,realized_switch_tau_5,31,b,0.8831400273538358,0.7862281024224334,1.9045326236614537,5.478073037979351,0.9576939550951037,2.3650810601843677,0.5025077085492916,0.7175871473313374,1.862303630658605,3.173757092966
0.1,all_u,32,u,0.8356080126162534,0.7580232647652585,8.449320049951941,18.288487768576157,3.546334942284911,8.48768990721927,1.8130358231590367,2.263865506380734,1.8937566532915502,3.592718586950561
0.1,realized_switch_tau_5,32,b,0.8831400268312635,0.786228102559278,1.9089377619037968,5.490743705884045,0.9599090793472524,2.370551442193385,0.49216707125761316,0.6925965297090381,1.9058293809261282,3.295879906684448
0.1,all_u,33,u,0.8328770191469712,0.7564953187458257,8.95283875187935,19.082250582298304,3.7265375309920707,8.891351296670116,1.8435432881839817,2.271949963153619,1.9560203372627083,3.749202363522306
0.1,realized_switch_tau_5,33,b,0.8831400261797523,0.7862281027301129,1.9133530891427706,5.503443684823041,0.9621293274176578,2.3760344786217447,0.4820392243750189,0.6684762332694488,1.9503724149899717,3.4227018769344117
0.1,all_u,34,u,0.8301459570327384,0.7548958675685429,9.495171329606602,19.915576312038137,3.918629620558788,9.318397092475392,1.874881308353452,2.2804592390646024,2.021399527137206,3.9135330622899476
0.1,realized_switch_tau_5,34,b,0.8831400253727965,0.7862281029419677,1.9177786289497987,5.516173043432299,0.964354711218344,2.381530199058331,0.47211978909758473,0.6451959483524361,1.995956508861064,3.5544038222582772
0.1,all_u,35,u,0.8274082202270431,0.7532243015842589,10.079695036109534,20.79088384585354,4.123559388591312,9.770487646463685,1.907100654722069,2.2894033633734963,2.090068103564479,4.086193224965339
0.1,realized_switch_tau_5,35,b,0.8831400243793781,0.7862281032030716,1.9222144049517842,5.528931850650687,0.96658524269953,2.3870386332151643,0.4624044767299895,0.6227264208659503,2.042605994257565,3.6911735188972825
0.1,all_u,36,u,0.8246574880238402,0.75147975422936,10.710137017754118,21.71076623833684,4.342366817692006,10.249427354293797,1.9402548414543066,2.298794224568016,2.1622138183326554,4.267700398616788
0.1,realized_switch_tau_5,36,b,0.883140023403396,0.7862281034601161,1.9266604408350085,5.541720168128941,0.9688209333326805,2.392559808029277,0.45288908661016786,0.6010394147888084,2.09034577159586,3.8332059685147106
0.1,all_u,37,u,0.8218877038693798,0.7496611056201041,11.390614787215595,22.678005809521526,4.57619377626156,10.757179574451573,1.9744003271589246,2.308645618634125,2.2380394187998576,4.458610189965935
0.1,realized_switch_tau_5,37,b,0.883140022011091,0.7862281038268282,1.9311167603233192,5.554538077881108,0.9710617959895635,2.398093758220109,0.44356950512151355,0.5801076793950709,2.1392013231853606,3.980703676263841
0.1,all_u,38,u,0.819093039433497,0.7477669905510682,12.125681972403152,23.69559077280963,4.826295542444766,11.295883187576417,2.0095968073067776,2.31897328057903,2.317763886742514,4.659519628142796
0.1,realized_switch_tau_5,38,b,0.8831400203342021,0.7862281042688956,1.9355833872203259,5.567385644185984,0.9733078423592293,2.403640511742882,0.4344417027404037,0.5599049112495751,2.189198727093618,4.13387693939996
0.1,all_u,39,u,0.816267861875155,0.745795805330637,12.92038016069941,24.766733532240423,5.094053817737081,11.867871141666434,2.0459075292697295,2.329794929231824,2.401623810754792,4.871070866653505
0.1,realized_switch_tau_5,39,b,0.8831400183245806,0.7862281047991244,1.940060345377105,5.580262937176793,0.9755590845446384,2.409200098795461,0.4255017330381236,0.5404057234932484,2.240364670840128,4.292944147209793
0.1,all_u,40,u,0.8134067059717615,0.7437457118416076,13.78029772681043,25.894890833934127,5.380991418198239,12.47569130527769,2.0833996232606498,2.341130335051467,2.4898749062990952,5.0939552630838145
0.1,realized_switch_tau_5,40,b,0.8831400159274737,0.7862281054320823,1.9445476587016972,5.593170027363096,0.9778155346928376,2.414772549726707,0.416745730796824,0.5215856133939389,2.2927264657162545,4.458132092351091
0.1,all_u,41,u,0.8105042477782315,0.7416146408109727,14.711636666031314,27.08378599602638,5.688788920705698,13.122129897955675,2.12214446525013,2.3530014012567144,2.5827936983960154,5.328917881457218
0.1,realized_switch_tau_5,41,b,0.8831400130808079,0.7862281061842892,1.9490453511595023,5.606106985655627,0.9800772049969017,2.4203578950459033,0.408169910338357,0.503420931556152,2.3463120613695065,4.629676294201959
0.1,all_u,42,u,0.8075552829360787,0.7394002923816969,15.721288633290433,28.337433453033828,6.019303506786997,13.810237925933617,2.1622180592621136,2.365432270076141,2.6806793853382547,5.576762466417265
0.1,realized_switch_tau_5,42,b,0.8831400097144109,0.7862281070744247,1.9535534467736928,5.619073883393175,0.982344107698044,2.4259561654329413,0.399770563887493,0.48588885220306516,2.401150060729503,4.807821334651705
0.1,all_u,43,u,0.8045547026319979,0.7371001385142935,16.81692156910927,29.660165907937778,6.374590426540887,14.543360902738204,2.203701475027554,2.3784494302254098,2.783855902508356,5.838356946694177
0.1,realized_switch_tau_5,43,b,0.883140005749169,0.7862281081235514,1.9580719696256714,5.632070792371863,0.9846162550879193,2.431567391749439,0.3915440599688167,0.46896734449350375,2.4572697352837216,4.992821206811868
0.1,all_u,44,u,0.8014974758626169,0.7347114218210145,18.00707855794739,31.056664375442544,6.756927355222549,15.325172512467304,2.246681303106469,2.3920818571427356,2.8926742114474386,6.11463952856038
0.1,realized_switch_tau_5,44,b,0.8831400010962833,0.786228109355314,1.9626009438555534,5.645097784871577,0.9868936595107379,2.437191605048749,0.38348684183646625,0.45263514483743506,2.514701040711321,5.184939677144453
0.1,all_u,45,u,0.7983786315777788,0.7322311549353128,19.301290794080035,32.53199149038823,7.168842171395254,16.15971265633579,2.2912501611985707,2.406361164838095,3.0075148379433245,6.406625453349965
0.1,realized_switch_tau_5,45,b,0.8831399956556961,0.7862281107963555,1.9671403936626852,5.658154933708927,0.9891763333672754,2.4428288365960564,0.37559542593679,0.4368717301773,2.5734746328834612,5.384450661523581
0.1,all_u,46,u,0.7951932430548309,0.729656119044213,20.710206881626036,34.0916284703276,7.613144651586187,17.051430580251143,2.3375072447994834,2.4213217788334758,3.128790689378578,6.715414499062964
0.1,realized_switch_tau_5,46,b,0.8831399893220059,0.7862281124747557,1.9716903433063362,5.671242312054073,0.9914642891023905,2.4484791177987417,0.3678664003968744,0.4216572921838214,2.6336218842392043,5.591638615766369
0.1,all_u,47,u,0.7919364145495642,0.7269828615744972,22.245741063778457,35.74151618474451,8.092962689356813,18.00523385310272,2.385558926195113,2.437001132448249,3.256950184228952,7.042199318285585
0.1,realized_switch_tau_5,47,b,0.883139981960728,0.7862281144263,1.9762508171057076,5.684359994183741,0.9937575392579648,2.4541424804925005,0.3602964235668266,0.40697271241242244,2.6951749005420025,5.806798941191625
0.1,all_u,48,u,0.7886032673063755,0.7242076954035747,23.921243425098915,37.48810085448408,8.611783814837166,19.026543978388567,2.4355194233659785,2.453439874845201,3.392480730821778,7.388274717383649
0.1,realized_switch_tau_5,48,b,0.8831399734373968,0.7862281166867984,1.9808218394416888,5.69750805456848,0.9960560964096915,2.4598189565944497,0.35288222255088325,0.39279953821434505,2.758166538041269,6.030238405776687
0.1,all_u,49,u,0.7851889318339038,0.7213266944323611,25.751695665585714,39.338384936322655,9.173502723652101,20.121359906463187,2.487511506703475,2.4706821237614887,3.535912599266139,7.755047993417422
0.1,realized_switch_tau_5,49,b,0.8831399635977024,0.7862281192973246,1.985403434756733,5.710686568503141,0.9983599732113949,2.4655085783426873,0.34562059180733107,0.37911995958835804,2.822630421021186,6.262275581526173
0.1,all_u,50,u,0.7816885375237612,0.7183356924499837,27.753936630740352,41.299983901601564,9.782475974125422,21.296330359249946,2.5416672992063454,2.4887757252451856,3.687823231744203,8.14405046806646
0.1,realized_switch_tau_5,50,b,0.8831399522703812,0.7862281223034565,1.9899956275558712,5.72389561202158,1.0006691823896,2.471211378263804,0.3385083917589167,0.3659167867912513,2.8886009597713396,6.503241298663606
0.1,all_u,51,u,0.7780972060791479,0.7152302806037577,29.94692260231361,43.38118963159814,10.443584901572898,22.5588365868958,2.598129142757015,2.507772551073585,3.8488420483593875,8.556950368499718
0.1,realized_switch_tau_5,51,b,0.8831399392656923,0.7862281257556722,1.9945984424075434,5.7371352619505265,1.0029837367478278,2.4769273891933365,0.33154254743534306,0.3531734287369389,2.95611336897748,6.753479117298831
0.1,all_u,52,u,0.774410046304044,0.7120058055150656,32.3520282117645,45.59104131092099,11.162308170413636,23.917087136555907,2.6570505523155528,2.5277288255578267,4.019655809137588,8.99556723245826
0.1,realized_switch_tau_5,52,b,0.8831399243737794,0.7862281297097824,1.9992119039445015,5.750405595967968,1.005303649171233,2.4826566442978844,0.3247200471436914,0.34087387214783965,3.025203686544721,7.013345817242312
0.1,all_u,53,u,0.7706221506110629,0.7086573679868484,34.993394934996424,47.939404806397,11.944805586582092,25.38022659186375,2.7185972659250224,2.548705486071114,4.2010146027089945,9.4618880374867
0.1,realized_switch_tau_5,53,b,0.8831400302688455,0.786228101638523,2.0038360387844207,5.763702795067,1.0076286564938282,2.4883976992708643,0.31803786164802844,0.32900246418348145,3.095908792863588,7.283211906664225
0.1,all_u,54,u,0.7667285934471884,0.705179822461518,37.898335417555074,50.43706166409937,12.79801509327211,26.95846058201095,2.7829484002514704,2.570768580878699,4.3937385416731765,9.958085283124623
0.1,realized_switch_tau_5,54,b,0.8831400297778328,0.786228101769297,2.0084708633283483,5.777034116484298,1.0099592784416007,2.494153309157838,0.31149325736402195,0.3175446573916293,3.168266354428479,7.5634621930464
0.1,all_u,55,u,0.7627244325157178,0.7015677774823511,41.09780342812268,53.095809023545684,13.729765204615447,28.663199769753682,2.8502977176824276,2.593989707790615,4.598725255601457,10.48653728792517
0.1,realized_switch_tau_5,55,b,0.8831400292023046,0.7862281019226445,2.01311640812792,5.790396275671639,1.0122952912649061,2.4999222326723394,0.30508332840865265,0.30648587916297976,3.2423150567953605,7.854496213683063
0.1,all_u,56,u,0.7586047087964283,0.6978155971726134,44.626941092155796,55.92857193864871,14.748905733238095,30.50722604335463,2.920855046308504,2.618446499288216,4.816958284546884,11.049851001208118
0.1,realized_switch_tau_5,56,b,0.8831400285293751,0.7862281021020172,2.017772697982045,5.803789344380455,1.0146367074644727,2.5057045007691876,0.29880530342636147,0.29581223297925463,3.3180944253661675,8.15672891521034
0.1,all_u,57,u,0.7543644523104847,0.6939174059108033,48.52571735307338,58.94952983129849,15.865459831324275,32.504884555840476,2.9948478216777437,2.644223146180973,5.049516494109615,11.65088767391182
0.1,realized_switch_tau_5,57,b,0.8831400277444107,0.7862281023113348,2.0224397577474895,5.817213394586739,1.0169835395743758,2.5115001444969725,0.2926564680909285,0.2855103062819409,3.395644909343194,8.470591210962237
0.1,all_u,58,u,0.7499986901496418,0.6898670918695111,52.839674231709964,62.17425900999459,17.090801282669627,34.67230647702835,3.072522788260769,2.671410995062183,5.297584644029187,12.29279177999292
0.1,realized_switch_tau_5,58,b,0.8831400268308232,0.7862281025550407,2.0271176123390915,5.83066849849877,1.0193358001626656,2.517309195001001,0.2866341639319305,0.27556715361801887,3.47500790332233,8.796530595350456
0.1,all_u,59,u,0.7455024517602856,0.6856583163378245,57.620800763153746,65.6198935887783,18.43786190306822,37.02766730326774,3.1541479194908217,2.7001091820202454,5.562465264039275,12.97902364747184
0.1,realized_switch_tau_5,59,b,0.8831400257698304,0.786228102838169,2.0318062867299704,5.844154728565825,1.021693501832074,2.5231316835266013,0.28073578718535125,0.26597028037266346,3.5562257693913146,9.135011781884582
0.1,all_u,60,u,0.740870783886557,0.6812845225633556,62.928558539302166,69.305307359928,19.921374066789934,39.591487647261346,3.240014485402473,2.7304253524526048,5.845592018412589,13.713396313686587
0.1,realized_switch_tau_5,60,b,0.8831400245401957,0.7862281031664122,2.0365058059517476,5.85767215748778,1.0240566572207799,2.5289676414227773,0.2749587876678421,0.2567076270684722,3.639341859744862,9.486517365742229
0.1,all_u,61,u,0.7360987601659856,0.6767389506634821,68.83108740454918,73.25131971784802,21.558155649343657,42.38698359338532,3.330439405666031,2.762476432431038,6.148544753902639,14.500117211297605
0.1,realized_switch_tau_5,61,b,0.8831400231179395,0.7862281035461987,2.0412161950947865,5.87122085822573,1.0264252790032622,2.5348171001462556,0.2693006676741495,0.24776755421149077,3.7244005398287867,9.851548511833736
0.1,all_u,62,u,0.731181500818734,0.6720146531626003,75.40662594395972,77.48092907601617,23.36744466383986,45.440476293108084,3.4257677949176957,2.7963894990459526,6.473066470648606,15.343835370238388
0.1,realized_switch_tau_5,62,b,0.8831400214760103,0.7862281039847827,2.045937479308436,5.884800904013846,1.0287993798912534,2.540680091265964,0.2637589808972356,0.23913882766499298,3.8114472120255716,10.230625669342373
0.1,all_u,63,u,0.726114192719582,0.6671045146846678,82.74518825063672,82.01957789373607,25.371293601689754,48.78187151726543,3.5263758028076793,2.8323027377725927,6.821082473396672,16.249694940068636
0.1,realized_switch_tau_5,63,b,0.8831400195839318,0.7862281044903379,2.0506696838012974,5.898412368372505,1.0311789726347749,2.5465566464680407,0.2583313313706168,0.23081060453264168,3.9005283398940973,10.624289313758682
0.1,all_u,64,u,0.7208921006966147,0.6620012829702108,90.95054732709181,86.89545409145919,27.59503588242234,52.445221344558,3.632673874714253,2.8703664455117166,7.194722009347184,17.22339595506268
0.1,realized_switch_tau_5,64,b,0.8831400179059516,0.7862281049390075,2.055412833849489,5.912055309101485,1.0335640688743533,2.552446791502498,0.2530153721758634,0.2227724189993405,3.9916914729765662,11.033100717466827
0.1,all_u,65,u,0.7155105977407581,0.6566975952000388,100.14258637661038,92.13983413561144,30.067836775462442,56.469385815581525,3.7451102272065384,2.91074420884707,7.59634275856733,18.271263387489988
0.1,realized_switch_tau_5,65,b,0.8831400155265893,0.7862281055751343,2.0601669547468617,5.925729828430898,1.0359546834476931,2.5583505689287254,0.24780880542087694,0.21501417120419813,4.084985271787968,11.45764275024573
0.1,all_u,66,u,0.7099651901338846,0.6511860148809627,110.46009161864814,97.78747441735187,32.82334724688285,60.89881194060882,3.86417478549634,2.9536141626599783,8.028558560715558,19.40032574622857
0.1,realized_switch_tau_5,66,b,0.8831400128080059,0.7862281063021459,2.064932071903126,5.93943598786272,1.038350828301985,2.5642680059166065,0.24270937980051052,0.2075261116605517,4.180459534875019,11.898520709591136
0.1,all_u,67,u,0.7042515394310996,0.6454590765637517,122.06407682352999,103.87705831273635,35.90048173992465,65.78445326961784,3.9904036315406968,2.999170361407945,8.49427085184678,20.61840463473547
0.1,realized_switch_tau_5,67,b,0.8831400097071653,0.786228107131592,2.069708210765809,5.953173862036737,1.0407525163392912,2.570199134611658,0.2377148905614553,0.20029883084153594,4.2781652244154476,12.356363184363772
0.1,all_u,68,u,0.6983654911740838,0.6395093354293178,135.1417495342626,110.45170758721618,39.34434458409232,71.18485839345658,4.124383926293153,3.0476243017255116,8.996704357464575,21.93421691415211
0.1,realized_switch_tau_5,68,b,0.8831400061761929,0.7862281080763245,2.0744953968430617,5.966943525933268,1.0431597605044038,2.5761439872972316,0.23282317832016355,0.19332324691697816,4.378154493734714,12.831822950804145
0.1,all_u,69,u,0.6923030970036503,0.6333294276133116,149.91125302923624,117.55956842373324,43.20733747084291,77.16746117132399,4.2667595133598635,3.0992065662669264,9.539447657447736,23.357491391951744
