experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_selected_full_path,105,0,local_loglinear,70,45.44369622580559,0.020588876007056712,0.10294438003528356,141092.73182615518,-964.3463372461556,0.0011793104831887885
terminal_rule_selected_full_path,105,0,local_loglinear,71,49.43104728366984,0.019755837049045957,0.09877918524522977,181135.1217505392,-1093.2460789963661,0.001021050704222633
terminal_rule_selected_full_path,105,0,local_loglinear,72,53.780814439940364,0.018953794671502853,0.09476897335751427,232753.9815248466,-1239.5615612129332,0.0008835483696518615
terminal_rule_selected_full_path,105,0,local_loglinear,73,58.52681596996136,0.01818175507760792,0.09090877538803958,299347.29100098344,-1405.6773906126036,0.0007641566670855877
terminal_rule_selected_full_path,105,0,local_loglinear,74,63.70606615616628,0.017438750965509415,0.08719375482754708,385322.94091651426,-1594.3059549970785,0.0006605547504913918
terminal_rule_selected_full_path,105,0,local_loglinear,75,69.35907799587869,0.016723840447065083,0.08361920223532543,496401.97862782324,-1808.5317964910646,0.0005707092787969883
terminal_rule_selected_full_path,105,0,local_loglinear,76,75.53019477230023,0.016036106074602426,0.08018053037301212,640013.6779876723,-2051.8616906790994,0.0004928402581921736
terminal_rule_selected_full_path,105,0,local_loglinear,77,82.2679532394302,0.015374653977969293,0.07687326988984647,825810.4304668499,-2328.2810624447884,0.00042539073834032984
terminal_rule_selected_full_path,105,0,local_loglinear,78,89.62548143312647,0.014738613108515899,0.07369306554257948,1.0663390392998166e6,-2642.3174045393243,0.00036699995509074587
terminal_rule_selected_full_path,105,0,local_loglinear,79,97.66093440717707,0.014127134582797438,0.07063567291398719,1.3779162276395534e6,-2999.111388950376,0.00031647955157641734
terminal_rule_selected_full_path,105,0,local_loglinear,80,106.43797150747137,0.013539391116347107,0.06769695558173554,1.7817708631873908e6,-3404.4963676417246,0.0002727925457466766
terminal_rule_selected_full_path,105,0,local_loglinear,81,116.02627914172169,0.012974576536525664,0.06487288268262832,2.3055346269252514e6,-3865.0869395351037,0.0002350347454885185
terminal_rule_selected_full_path,105,0,local_loglinear,82,126.50214337953979,0.012431905362940058,0.062159526814700286,2.985188016363798e6,-4388.3772030831315,0.00020241834267432422
terminal_rule_selected_full_path,105,0,local_loglinear,83,137.9490771311321,0.011910612444018687,0.05955306222009343,3.867601514074165e6,-4982.84920271812,0.00017425744491219355
terminal_rule_selected_full_path,105,0,local_loglinear,84,150.45850710586646,0.011409952638855298,0.05704976319427649,5.01385488185599e6,-5658.0918921381235,0.00014995532866286045
terminal_rule_selected_full_path,105,0,local_loglinear,85,164.1305262482319,0.01092920053424449,0.05464600267122245,6.503574021137416e6,-6424.930650086142,0.00012899321992278695
terminal_rule_selected_full_path,105,0,local_loglinear,86,179.07471789237903,0.010467650187817033,0.05233825093908517,8.440598815889465e6,-7295.566958423704,0.000110920429047929
terminal_rule_selected_full_path,105,0,local_loglinear,87,195.41105847199245,0.01002461488925748,0.050123074446287406,1.0960392280110886e7,-8283.727240370587,9.534568469779807e-5
terminal_rule_selected_full_path,105,0,local_loglinear,88,213.27090627467152,0.009599426932685057,0.047997134663425284,1.4239728294494078e7,-9404.818994576111,8.19295284793353e-5
terminal_rule_selected_full_path,105,0,local_loglinear,89,232.7980844446679,0.009191437394356333,0.04595718697178166,1.850936158275723e7,-10676.091167662293,7.037764683418049e-5
terminal_rule_selected_full_path,105,0,local_loglinear,90,254.15006722071936,0.008800015910871258,0.044000079554356294,2.4070601606401734e7,-12116.794074185193,6.04350301837435e-5
terminal_rule_selected_full_path,105,0,local_loglinear,91,277.49927925330843,0.008424550454012433,0.04212275227006216,3.131699782809119e7,-13748.331959877163,5.1880861461787096e-5
terminal_rule_selected_full_path,105,0,local_loglinear,92,303.0345187850877,0.008064447099208517,0.04032223549604258,4.0762718404247954e7,-15594.398329705,4.452404704860504e-5
terminal_rule_selected_full_path,105,0,local_loglinear,93,330.96251650728914,0.00771912978537983,0.03859564892689915,5.307969549413175e7,-17681.080187641084,3.8199312887463434e-5
terminal_rule_selected_full_path,105,0,local_loglinear,94,361.5096430321717,0.007388040064597051,0.03694020032298525,6.914625433080496e7,-20036.912059232593,3.2763797317328105e-5
terminal_rule_selected_full_path,105,0,local_loglinear,95,394.9237791564025,0.007070636840564207,0.035353184202821034,9.011078764182696e7,-22692.8536875993,2.8094079991189076e-5
terminal_rule_selected_full_path,105,0,local_loglinear,96,431.47636444287593,0.006766396095430123,0.033831980477150615,1.1747514446914144e8,-25682.15611091256,2.4083593253448204e-5
terminal_rule_selected_full_path,105,0,local_loglinear,97,471.4646411302301,0.006474810604843576,0.032374053024217884,1.5320385498924744e8,-29040.068774819374,2.0640368602782305e-5
terminal_rule_selected_full_path,105,0,local_loglinear,98,515.2141120023322,0.006195389641505034,0.030976948207525164,1.9986721829372993e8,-32803.32459786534,1.76850778381834e-5
terminal_rule_selected_full_path,105,0,local_loglinear,99,563.0812326283765,0.00592765866773572,0.029638293338678602,2.6082877964479482e8,-37009.31924647093,1.5149323465356932e-5
terminal_rule_selected_full_path,105,0,local_loglinear,100,615.4563603309571,0.0056711590178019945,0.02835579508900997,3.404910030656233e8,-41694.874467253685,1.297416795587137e-5
terminal_rule_selected_full_path,105,0,local_loglinear,101,672.7669843741986,0.005425447570883847,0.027127237854419235,4.4461724790306175e8,-46894.4403706789,1.1108843223644534e-5
terminal_rule_selected_full_path,105,0,local_loglinear,102,735.4812642002133,0.005190096415697493,0.025950482078487463,5.807538040676861e8,-52637.54710948467,9.509638502865158e-6
terminal_rule_selected_full_path,105,0,local_loglinear,103,804.1119051025979,0.004964692507855583,0.02482346253927791,7.587831499583216e8,-58945.2587198019,8.138935123283768e-6
terminal_rule_selected_full_path,105,0,local_loglinear,104,879.2204035300246,0.004748837321093041,0.023744186605465203,9.916493209899764e8,-65825.30797886848,6.9643705919442845e-6
terminal_rule_selected_full_path,105,0,local_loglinear,105,961.4216972850146,0.004542146493503574,0.022710732467517872,1.2963090391467614e9,-73265.49651312828,5.958115165528036e-6
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,1,0.8815630370345096,0.13062196588932082,0.6531098294466041,0.9427241474886037,0.1025020984314583,0.0
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,2,0.8882731138674413,0.13071163138304223,0.6535581569152112,1.0157167607219018,0.08157237720680799,1.0729727825425408
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,3,0.8963426843284092,0.1306717696796533,0.6533588483982664,1.0960016613234012,0.05778537955822394,1.0394920350883208
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,4,0.9057830653063343,0.13050776909086043,0.6525388454543021,1.1845106369318938,0.030784186170297545,1.0057375433655844
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,5,0.9166220563123478,0.1302240761029476,0.651120380514738,1.2823243558304902,0.00016444079558852742,0.9716860377829959
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,6,0.9289041716682921,0.12982426704552652,0.6491213352276326,1.3907004651204666,-0.03453138626648755,0.9372961718606614
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,7,0.9426909489561701,0.12931113734277028,0.6465556867138513,1.5111073190616677,-0.07382080879087938,0.9025259706576104
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,8,0.9580613861118924,0.12868680201965157,0.6434340100982577,1.6452646387149594,-0.11828931760045758,0.8673528321481004
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,9,0.9751125101428105,0.1279528056393401,0.6397640281967006,1.795192643070444,-0.16859974622244644,0.8317895955288449
