t,N_US,N_W,phi_US,phi_W,q_US,q_W,d_US,d_W,Q_US,Q_W,e_US,e_W,Y_US,Y_W,omega,omega_star,theta_US_star,theta,R_f,R_f_W,Psi,residual_norm,v_US,B_per,V_agg,B_agg,bubble_share,NFA,NFA_fund,NFA_bubble,NFA_b_cf,dNFA,dA,dV,dB
11.0,1.9751988941669374,1.8437346983135,0.6308022467636539,0.6143961170638889,1.014730882825393,0.7215104391945608,0.12801890414934478,0.08865864245243985,2.1522915832522584,1.4328655829311756,4.884321991847913,2.2746756052317236,4.98918852413766,2.335546869633906,0.631690278240717,0.18045913027703003,0.7820335940726705,-0.3660124895577026,1.0440402203028698,1.0574278584248566,0.9936034752313827,1.0480052682773195e-8,1.0098448599067475,0.004886022918645372,2.141928100498982,0.010363482753276365,0.004815092357335914,0.2898694126716981,0.30023289542497444,-0.010363482753276365,-0.10410201706682787,0.39397142973852595,1.3322448656898587,-0.9279099531980564,-0.010363482753276365
12.0,2.121046692951207,1.9859249500682448,0.625515528678866,0.6011192167997332,1.037593478866664,0.721780004826786,0.12980616669740502,0.08677516624063705,2.3656161197752468,1.5477521363714701,5.456517582755046,2.3584852657266318,5.567010620555879,2.416463017084654,0.6385292704935567,0.17950621381403212,0.7551729604925101,-0.32803437167939625,1.0348891872091672,1.0486377622303373,0.9939980431771981,1.4305200471121079e-8,1.0310686617575007,0.006524817109163417,2.350740146818206,0.014875972957040684,0.006288413759394752,0.36264267160227615,0.37751864455931683,-0.014875972957040684,-0.10794977391239557,0.4705924455146717,1.5858231343145353,-1.1003547158428229,-0.014875972957040684
13.0,2.2799065028426613,2.1443544099602794,0.619696043796778,0.5878018960229703,1.0627178663311616,0.7217636139262962,0.1317124114875148,0.08485080414925361,2.6071848655071186,1.675310190099938,6.104251582025091,2.4485568022827677,6.220256074108939,2.5029137967206796,0.6455561374062588,0.1788149085271105,0.725899360645422,-0.29262369158445123,1.025669552825816,1.0398527472367676,0.994345164921479,1.938054581123561e-8,1.0540585502745563,0.008659316056605304,2.585940809597562,0.021244055909556803,0.008148273714923035,0.44494092550542685,0.46618498141498366,-0.021244055909556803,-0.11206451114700156,0.5570054366524284,1.8758054274291525,-1.2975559348671672,-0.021244055909556803
14.0,2.4533179954035647,2.3211341743683613,0.6133472372006799,0.5744681781612013,1.0903019311073625,0.721434576397525,0.13374673543185334,0.08288824135311683,2.8817055447492943,1.8170610101586966,6.839467360626051,2.5454022866585557,6.960742436747151,2.5952824560051284,0.6526496359229014,0.17851068649450694,0.6950349366943823,-0.2599537555286126,1.0163937669834298,1.0310818504941153,0.9946504251067003,2.6084061149222168e-8,1.0788816457550123,0.011420285352350179,2.8515213373444137,0.030184207404880592,0.010474424585079039,0.5380281355637311,0.5682123429686117,-0.030184207404880592,-0.11646534463812563,0.6544934802018567,2.2080557690553846,-1.523378081448647,-0.030184207404880592
15.0,2.64303443159318,2.518677465158614,0.6064737044850478,0.5611394101091511,1.1205667745369026,0.7207715469313462,0.13591885657525132,0.08089066413370319,3.19479766376925,1.974731770444923,7.676296287618567,2.6495809421641088,7.802433409680828,2.6939777173979547,0.6597241308664535,0.17868747768697543,0.6632554802040503,-0.23007086284991227,1.0070731723086475,1.0223344457199677,0.994921188188505,3.4894728803866946e-8,1.1055997124849208,0.014967062051981728,3.1521257445550455,0.04267191921420466,0.013356689125614283,0.6433504800400334,0.686022399254238,-0.04267191921420466,-0.12117277811308558,0.764523258153119,2.589523786608953,-1.782328609241629,-0.04267191921420466
16.0,2.851055141349846,2.739747120779474,0.5990817495605562,0.5478342754318021,1.15375821417984,0.7197586967639494,0.1382390979041443,0.07886169682548327,3.5531866552792843,2.1502870737206186,8.631503216417176,2.761704961469091,8.761872140365115,2.799435811680891,0.6667261348742393,0.17941207926800595,0.6311037854827832,-0.20293032020610782,0.9977176570933325,1.013619698613262,0.9951655691617652,4.641258967117143e-8,1.1342659475911212,0.01949226658871872,3.4931570401719148,0.060029615107369594,0.016894585320525807,0.7625649529293037,0.8225945680366733,-0.060029615107369594,-0.1262088409087634,0.8887737938380671,3.028466847071355,-2.0796634381259187,-0.060029615107369594
17.0,3.0796631491851185,2.987511069179651,0.5911798715576999,0.5345689480638848,1.1901485248401669,0.7183855856687948,0.1407183704099192,0.07680532536704508,3.96494268504394,2.345965107243565,9.725029734622018,2.882446151068519,9.858708783350178,2.9121226926555766,0.6736296051678178,0.18072974284563295,0.5990100541429941,-0.17842663651307875,0.988335463579111,1.0049461393209251,0.9953917303260897,6.137985522884469e-8,1.1649215422827846,0.025226982557382316,3.880899779583836,0.08404290546010396,0.021196499454360355,0.8975721822670688,0.9816150877271728,-0.08404290546010396,-0.13159724392275263,1.0291694261898214,3.5347210577578125,-2.421508726107887,-0.08404290546010396
18.0,3.331468806026894,3.2656071530994653,0.5827791786232944,0.5213573542314716,1.2300384054835185,0.7166467722974283,0.14336815432455835,0.07472581302470223,4.439774959790167,2.56431904149751,10.980657983290193,3.012543491718416,11.116344135493344,3.0325364256156724,0.6804309255444347,0.18266961830125983,0.56731231179507,-0.15641647036001594,0.9789331327306363,0.9963213824440963,0.9956074245596438,8.070206924473187e-8,1.197591992002439,0.03244641348107957,4.32266091402859,0.11711404576157758,0.026378374314519903,1.0505540318549293,1.167668077616507,-0.11711404576157758,-0.13736355471572548,1.1879175865706548,4.120032520861614,-2.815000888529382,-0.11711404576157758
19.0,3.609460436355177,3.5782189226594974,0.5738937238332038,0.5082115116096597,1.2737591616518047,0.7145412061992522,0.1462004777094028,0.07262761330198231,4.989395119244238,2.8082643378257774,12.42682344020824,3.1528117174596164,12.562716460459447,3.161209744900695,0.6871440512464565,0.1852494063898813,0.5362738267928995,-0.1367350398204572,0.9695155597592797,0.9877519946374703,0.9958197040666249,1.0546794618137792e-7,1.2322831326294597,0.04147602902234504,4.826930892881884,0.1624642263623537,0.032561908303418305,1.2240166008598825,1.3864808272222362,-0.1624642263623537,-0.14353536314200688,1.3675519640018894,4.798463158145882,-3.2684469677816392,-0.1624642263623537
20.0,3.9170631854565143,3.9301642976803826,0.5645407601688364,0.495141911176088,1.3216750823300822,0.7120714619610878,0.14922789113496682,0.07051528491387284,5.627966691148357,3.081132749426587,14.097612077235688,3.30415102978457,14.231265272825798,3.2987127727637877,0.6937960127415648,0.18847898767054766,0.5060968464943943,-0.11920741696309184,0.9600861152407906,0.9792434761874498,0.9960347328366828,1.3696618072993673e-7,1.2689768629426192,0.052698219387463,5.403566740388447,0.22439995075990993,0.03987229546202632,1.420839347469487,1.6452392982293969,-0.22439995075990993,-0.15014247993096186,1.5709818274004488,5.586888643482895,-3.7915068653225354,-0.22439995075990993
