case,horizon_kind,vartheta_US,t,evidence_window,phi_US,phi_W,rd_share_US,N_US,N_W,G_N_US,G_N_W,US_real_scale_growth,W_real_scale_growth,relative_real_scale_growth,zeta,e_W_over_e_US,Q_W_over_e_US,q_US,q_W,Y_US,NFA,rebased_NFA_change_current_Y,cum_VA_current_Y,cum_CA_current_Y,residual_norm
counterfactual_vartheta050,replication_T30_buffer10,0.5,26,false,0.6779383374457087,0.6015107687474416,0.32206166255429125,3.9390470489611964,3.8236800797623283,1.0644123325108583,1.0717280616254605,1.1154300004628874,1.0717280616254605,1.0407770780688017,0.6145898781221362,0.6357746045625776,0.45960304824394393,1.991866221875056,3.386726026441466,30.755411964323947,5.237197423053634,0.17152190036411347,0.024045872614330926,0.14747602774978255,1.2689753189006066e-9
counterfactual_vartheta050,replication_T30_buffer10,0.5,27,false,0.6720434037416861,0.5938767578234397,0.32795659625831386,4.1927702572548,4.097945240159566,1.0655913192516628,1.073102183591781,1.1175930164517278,1.073102183591781,1.041460015215915,0.6073026208616646,0.6091006218051627,0.4508760880954382,2.065190048998853,3.4616572799197822,34.358341322734255,5.966293461353031,0.1747558966395298,0.024507351648750456,0.15024854499077936,8.006001789496831e-12
counterfactual_vartheta050,replication_T30_buffer10,0.5,28,false,0.6658709086388855,0.5861049506792876,0.33412909136111446,4.467779589747276,4.397513985454776,1.066825818272223,1.0745011088777283,1.119859801921904,1.0745011088777283,1.0422137238104396,0.6003739949347712,0.5831866845035687,0.4423298480753477,2.1438017629339865,3.5405248222327566,38.45670345725895,6.801453762014868,0.17784891659173852,0.025016724443119125,0.15283219214861934,7.120029659393038e-10
counterfactual_vartheta050,replication_T30_buffer10,0.5,29,false,0.6594253110777453,0.5781831610199235,0.34057468892225473,4.766342616692074,4.725133653676475,1.068114937784451,1.0759270310164137,1.122228982151969,1.0759270310164137,1.0430344714843856,0.59378639417761,0.557994734338412,0.4339551202197087,2.2281598995241465,3.623720936080479,43.1300990973003,7.760216248522048,0.1808075032352192,0.02557977983210819,0.15522772340311106,9.232455069515304e-10
counterfactual_vartheta050,replication_T30_buffer10,0.5,30,false,0.6527110226509555,0.5700998285497952,0.3472889773490445,5.091001747487432,5.083899023155869,1.069457795469809,1.077382030861037,1.1246992054380336,1.077382030861037,1.0439186595113166,0.5875242556055991,0.5334943232248777,0.4257452030697019,2.3187719309472983,3.711673241690079,48.472549422558835,8.86334277378875,0.18363738163923574,0.02620121465492377,0.15743616698431193,4.833703480316049e-12
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,1,true,0.9932766422851227,0.7466805409353546,0.006723357714877309,1.0,1.0,1.0013446715429755,1.0455975026316362,1.0023543616601958,1.0455975026316362,0.9586426508645985,0.8825268255850989,1.8905489305107868,0.9038178660151562,1.0667190368509896,2.3249284524982983,2.725595527795278,0.14218193690303926,0.0,0.0,0.0,9.76833026544544e-12
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,2,true,0.9850947192487884,0.7502535895968687,0.014905280751211558,1.0013446715429755,1.0455975026316362,1.0029810561502424,1.0449543538725636,1.0052226787096046,1.0449543538725636,0.9619775973795268,0.8969721907162518,1.9730369965875345,0.9344461533598127,1.0833643712649312,2.305429263001035,2.7301075960486854,0.12497592409464958,-0.006302320404255177,-0.0048788756597912715,-0.001423444744463917,1.082788541061857e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,3,true,0.9771604546661242,0.7534054885927134,0.022839545333875777,1.004329736234591,1.0926016627732076,1.0045679090667752,1.0443870120533116,1.008007528838665,1.0443870120533116,0.9651666644694068,0.9105977688143129,2.0517028672896833,0.9637229365008811,1.1005061758861976,2.288431337489412,2.742693704907298,0.10901088908602025,-0.012094331845247075,-0.009594201103148951,-0.002500130742098145,1.166171094818782e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,4,true,0.9695114709384454,0.7561709199962325,0.030488529061554637,1.008917423142769,1.1410989859481904,1.0060977058123108,1.043889234400678,1.0106953734941968,1.043889234400678,0.9682017403642077,0.9233037039800809,2.1261740259955695,0.9915254772426786,1.1180545030267444,2.2736719495843145,2.763223333132342,0.09427326948367787,-0.017337964269812732,-0.014125142147724812,-0.0032128221220879194,8.815591790501017e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,5,true,0.9621723310206097,0.7585831856660605,0.03782766897939027,1.0150695047780085,1.1911809468168466,1.007565533795878,1.043455026580109,1.0132772224964022,1.043455026580109,0.971078960458302,0.9350165020713501,2.1961641907536795,1.0177579896620796,1.1359354434818032,2.2609137311541816,2.79158910751615,0.08074330895395654,-0.0220084781759836,-0.018453556469455814,-0.0035549217065277794,1.0495800986482977e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,6,true,0.9551573234477998,0.7606735474004699,0.0448426765522002,1.0227490474215717,1.2429437465224922,1.00896853531044,1.0430787614679153,1.0157476826759408,1.0430787614679153,0.9737976845070532,0.9456855064538012,2.261467329843455,1.0423505322196578,1.1540886321782011,2.249944674955881,2.8277135622596736,0.06839980608238572,-0.0260925051976244,-0.022564118533994117,-0.0035283866636303283,6.065594500066397e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,7,true,0.948472656978005,0.7624709204784703,0.05152734302199502,1.031921608367091,1.2964882236969717,1.010305468604399,1.0427552343138753,1.0181042059066456,1.0427552343138753,0.9763597174139818,0.955279842646352,2.321950637557558,1.0652572212834677,1.1724653384772796,2.2405767621589794,2.8715533031024774,0.057223198635339534,-0.02958633509463634,-0.02644444138243483,-0.0031418937122015,1.0710066792261908e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,8,true,0.9421182212324031,0.7640017838547546,0.057881778767596925,1.0425560441043191,1.3519198814863156,1.0115763557535193,1.0424796789061441,1.0203464834166274,1.0424796789061441,0.97876870318207,0.9637856693009915,2.3775468165566127,1.08645399411928,1.1910269302797607,2.2326439586177185,2.923101517383525,0.04719757228376387,-0.03249437765141189,-0.030085137358620697,-0.0024092402927911884,1.3724334165374701e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,9,true,0.9360890218275343,0.765290217157954,0.06391097817246572,1.0546250437638525,1.4093490039586867,1.0127821956344931,1.0422477609115683,1.0224759496985656,1.0422477609115683,0.9810296438577043,0.9712036439104476,2.4282460091893605,1.1059361179933471,1.2097435720405154,2.2260000116312813,2.982389462009543,0.038311988608873304,-0.03482776130256914,-0.03347979088710836,-0.0013479704154607548,7.070703904083725e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,10,true,0.9303763440051582,0.7663580148367745,0.06962365599484177,1.0681054673942778,1.4688908437188903,1.0139247311989683,1.0420555573293806,1.0244953782352846,1.0420555573293806,0.9831485193178184,0.9775466036464283,2.474087695301877,1.1237155863922015,1.228593117563827,2.2205162443812037,3.049487343606217,0.030561348198180682,-0.03660306672165427,-0.0366248518468985,2.1785125244230577e-5,1.1468421467154244e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,11,true,0.9249687048049748,0.7672248379669192,0.07503129519502516,1.0829785489198915,1.5306658668075124,1.015006259039005,1.0418995291659545,1.026408548878156,1.0418995291659545,0.9851319826392483,0.9828374317120376,2.5151528037235926,1.139818528891312,1.2475601333940038,2.2160794874857856,3.124504892284643,0.023946974557429224,-0.03784118329837418,-0.03951945394657185,0.0016782706481976671,1.549074260289153e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,12,true,0.9198526202785366,0.767908385953293,0.08014737972146335,1.0992300055586692,1.5948000459371448,1.0160294759442927,1.0417764905284073,1.0282199783474488,1.0417764905284073,0.9869871202659964,0.9871071335921522,2.551556239645486,1.1542827128196687,1.2666350542813243,2.2125901787443794,3.2075918228207736,0.018477004889932647,-0.038566294854910754,-0.04216518193941976,0.0035988870845090203,7.458344060770482e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,13,true,0.9150132309264205,0.768424569204333,0.0849867690735795,1.1168500864900166,1.6614251949509413,1.016997353814716,1.04168357754322,1.0299346992487592,1.04168357754322,0.9887212599413632,0.9903930966293674,2.583439958434575,1.1671552094636302,1.2858134247987374,2.209960675607489,3.2989383355501753,0.014166692472408982,-0.03880498251546758,-0.044565796863246396,0.0057608143477788165,1.0260255138897464e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,14,true,0.9104347980681191,0.7687876791958623,0.08956520193188089,1.1358335825680834,1.7306793408969383,1.017913040386376,1.0416182177447448,1.0315580836260412,1.0416182177447448,0.9903418220348668,0.9927375580349248,2.610966682623258,1.1784902549700573,1.3050952447947193,2.208113754599054,3.3987757461347328,0.011038646165846155,-0.038585449742112636,-0.04672694414801758,0.008141494405904948,1.4116257584249995e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,15,true,0.9061011047073206,0.7690105461933353,0.09389889529267936,1.1561798154048277,1.8027071305527185,1.0187797790585358,1.0415781016851997,1.0330956995677216,1.0415781016851997,0.9918562015620777,0.9941862487743416,2.6343142999021576,1.1883473396099982,1.324484378921535,2.2069813113149737,3.507377326824889,0.0091230748815746,-0.03793685412852868,-0.04865585048802111,0.01071899635949243,8.933009386507877e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,16,false,0.9019957678679074,0.7691046863687527,0.09800423213209264,1.1778926168900692,1.877660270935474,1.0196008464264186,1.0415611564536245,1.0345531986966927,1.0415611564536245,0.993271679043031,0.9947872285296909,2.653670962508515,1.196789525727259,1.3439880484965834,2.2065032230970356,3.6250594010592048,0.008458040851406334,-0.036888746157527845,-0.05036102850824902,0.01347228235072117,9.647688557501086e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,17,false,0.898102485835206,0.7690804339188936,0.10189751416479398,1.2009803091805438,1.9556980032225781,1.0203795028329588,1.0415655218945992,1.0359362264624652,1.0415655218945992,0.994595351599298,0.9945898817585609,2.669230868254885,1.2038820006075175,1.3636163771798553,2.206626373621105,3.752182739567057,0.009089762619744923,-0.035470600320135555,-0.051851992252491354,0.016381391932355775,1.0733575658476293e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,18,false,0.8944052299486338,0.7689470593065739,0.1055947700513662,1.2254556907938163,2.0369876113947503,1.0211189540102732,1.0415895293248167,1.0372503519752272,1.0415895293248167,0.9958340812504113,0.9936440683887852,2.6811906955392777,1.209690854219831,1.3833819902955609,2.2073038154068017,3.889154284506966,0.011072978058294769,-0.03371143165161558,-0.053138991904799454,0.01942756025318384,1.7500582896788085e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,19,false,0.8908883887387385,0.76871287516209,0.10911161126126145,1.2513360331693184,2.1217049673931405,1.0218223222522522,1.0416316824708238,1.0385010147344789,1.0416316824708238,0.9969944580324988,0.9919994211978814,2.6897466487943347,1.214282065421144,1.4032996690325812,2.2084940480933963,4.036429226346966,0.014471373131407006,-0.031639490403554626,-0.05423277381455806,0.02259328341100341,6.607035551386513e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,20,false,0.8875368785236363,0.7683853288763524,0.11246312147636373,1.2786430913309943,2.2100351148924213,1.0224926242952728,1.0416906408022566,1.039693483319201,1.0416906408022566,0.9980827729415737,0.9897047633275898,2.695092059057538,1.2177206839248031,1.4233860390762738,2.21016040616069,4.194513462828424,0.01935810746967792,-0.02928202055418827,-0.05514436453312809,0.02586234397893979,1.0234953924913542e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,21,false,0.8843362173982771,0.7679710861206255,0.11566378260172294,1.3074031299920486,2.302172895027775,1.0231327565203445,1.0417652044982875,1.0408328271862473,1.0417652044982875,0.9991050024439151,0.9868076547866304,2.6974154880421968,1.2200701813374157,1.443659317469162,2.2122705257837927,4.363966455253417,0.025816402608936362,-0.026665084502200998,-0.0558848865134853,0.029219802011284258,1.0969452807661257e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,22,false,0.8812725832668494,0.7674761019700539,0.11872741673315057,1.3376469682720908,2.3983236167790247,1.0237454833466302,1.0418543016453903,1.04192389426668,1.0418543016453903,1.0000667968843435,0.9833540207714436,2.69689926933698,1.2213919614541988,1.464139071775184,2.214795900858862,4.5454045233879,0.03394026970301223,-0.02381342884732942,-0.05646539556025491,0.03265196671292548,9.093692989674048e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,23,false,0.8783328393519708,0.7669056873314969,0.12166716064802918,1.3694100420808661,2.4987037768789575,1.0243334321296058,1.0419569762803305,1.0429713002766297,1.0419569762803305,1.0009734797303438,0.9793878971880322,2.6937184411883885,1.2217449945787346,1.4848460496490852,2.2177114836212395,4.739504585930578,0.0438352866362246,-0.020750407238503556,-0.05689675309199971,0.03614634585349614,1.4591072257668832e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,24,false,0.8755045568704923,0.7662645635619714,0.12449544312950767,1.4027324883974415,2.60354183197704,1.0248990886259015,1.042072378558845,1.0439794191829534,1.042072378558845,1.0018300462264875,0.9749512226709073,2.6880399998566005,1.2211855749800602,1.5058020009467676,2.2209953619058473,4.947008410097236,0.05561955091151716,-0.017497925779717986,-0.05718951428264706,0.039691588502929,1.1041468167315719e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,25,false,0.8727760139003297,0.7655569140264057,0.12722398609967034,1.4376592489444808,2.713079029525767,1.025444797219934,1.042199755475247,1.0449523822943325,1.042199755475247,1.0026411700872357,0.9700837210153721,2.680022439549365,1.2197671668599432,1.52702956048484,2.2246284651465196,5.1687273767554744,0.06942470623282593,-0.014076430302246793,-0.05735384633357262,0.04327741603132582,1.7335384517596548e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,26,false,0.8701361853937877,0.7647864295659342,0.12986381460621232,1.474240197005236,2.8275703011567748,1.0259727629212425,1.042338442678132,1.0458940806511439,1.042338442678132,1.0034112125461634,0.9648228353117033,2.6698155189396084,1.2175403286497515,1.5485521543517986,2.228594311903047,5.405547827116652,0.08539711004482498,-0.010504916185063821,-0.05739946619316706,0.04689455000810323,1.0618814254625283e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,27,false,0.8675747289243073,0.7639563476590377,0.13242527107569269,1.5125302881310188,2.947285224270689,1.0264850542151385,1.0424878574213732,1.046808169069753,1.0424878574213732,1.0041442321055578,0.9592036993046443,2.6575602134725766,1.2145527045444182,1.5703939190121654,2.232878798064472,5.658437042014087,0.10369916382138089,-0.006800954538492251,-0.057335593619491386,0.05053463908099912,1.6513613785029012e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,28,false,0.8650819604852692,0.7630694884687024,0.1349180395147308,1.5525897348142077,3.0725090586596218,1.0269836079029462,1.0426474920756337,1.0476980738585946,1.0426474920756337,1.0048439974405028,0.9532591546742154,2.643388821087397,1.2108490644797847,1.5925796545465054,2.2374700077546232,5.928449901442909,0.12451078293513373,-0.0029807376737053296,-0.05717092232221976,0.05419018464851441,8.840744148491483e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,29,false,0.8626488235595023,0.762128287850519,0.13735117644049766,1.5944842074525736,3.2035438643911207,1.0274702352880996,1.0428169081869065,1.0485670030510157,1.0428169081869065,1.0055140023324962,0.9470198026304221,2.627425184468167,1.2064713808054803,1.615134806233982,2.242358045214125,6.216736298263785,0.14803102952719338,0.0009408622697713037,-0.056913605648032516,0.05785446791780381,1.3608078697058287e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,30,false,0.860266855402545,0.7611348268039348,0.139733144597455,1.6382850637944548,3.340709707905483,1.027946628919491,1.0429957311752918,1.0494179577383553,1.0429957311752918,1.0061574811584577,0.940514077158371,2.6097849992276125,1.2014589339058142,1.638085464543173,2.24753488932272,6.5245493891624715,0.17447993780986737,0.004950227054833294,-0.05657125270155568,0.06152147975638893,5.836196936815799e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,31,false,0.8579281539559217,0.7600908569022706,0.1420718460440783,1.684069608536663,3.4843459644412746,1.0284143692088157,1.0431836457575914,1.050253743272139,1.0431836457575914,1.0067774236523936,0.9337683291810054,2.5905761846792674,1.1958484414486414,1.6614583733250996,2.2529942724850045,6.8532547725612645,0.20410056614322825,0.00903492301031852,-0.05615093131596595,0.06518585432628446,1.0645785735379291e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,32,false,0.855625337878675,0.758997825005917,0.144374662121325,1.7319213841669696,3.6348127262666,1.028874932424265,1.043380391498935,1.0510769830096582,1.043380391498935,1.0073765920592643,0.9268069354337976,2.56989930118161,1.1896741969831666,1.6852809735611403,2.25873156609579,7.204340682470182,0.2371612521730726,0.013183623520350705,-0.055659181774187244,0.06884280529453791,1.5782185794277863e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,33,false,0.8533515107979882,0.7578568937621093,0.1466484892020118,1.7819304970989303,3.7924923253573564,1.0293296978404023,1.0435857591228204,1.0518901306285546,1.0435857591228204,1.0079575362476338,0.9196524047001353,2.547847990704999,1.1829682209049257,1.709581446229328,2.2647436903775686,7.579429332027896,0.2739581549723198,0.01738603426414208,-0.0551020324976232,0.07248806676176528,6.697763051864679e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,34,false,0.8511002201630204,0.756668961980879,0.14889977983697955,1.8341939801514398,3.957790982325527,1.029779955967396,1.0437995868434418,1.0526954844388343,1.0437995868434418,1.0085226107650556,0.9123255006639033,2.52450943353418,1.1757604102115942,1.7343887887813068,2.2710290268845403,7.980289519904417,0.31481805904305293,0.02163281441223719,-0.054485023405870796,0.07611783781810798,1.0606738793965586e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,35,false,0.8488654213384781,0.755434681133954,0.1511345786615219,1.8888161961160124,4.131140592164084,1.0302269157323043,1.0440217573958883,1.0534951998826358,1.0440217573958883,1.0090739895214227,0.9048453559940599,2.499964803761175,1.1680786926353877,1.7597328886125945,2.277587353166536,8.408850668863572,0.3601015311937936,0.025915502947111493,-0.05381322862831296,0.07972873157542448,1.5310503372828432e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,36,false,0.846641437711035,0.7541544719087268,0.15335856228896505,1.9459092841098227,4.313000661080638,1.030671712457793,1.0442521950564292,1.0542913035147174,1.0442521950564292,1.0096136819302983,0.8972295965788742,2.474289721381458,1.1599491736428809,1.7856446273903386,2.284419778758873,8.867218447499065,0.4102064153792282,0.03022644362074821,-0.05309128427884938,0.08331772789959757,6.504985122787483e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,37,false,0.8444229278304666,0.7528285367342333,0.15557707216953343,2.005593654140989,4.503860407613287,1.0311154144339068,1.044490863387838,1.0550857045144337,1.044490863387838,1.010143546006933,0.8894944506400059,2.447554688642404,1.1513962843725494,1.812155976110378,2.291528704106655,9.357692189811907,0.4655717775174888,0.03455871747593247,-0.052323413028811674,0.08688213050474414,1.485408855601441e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,38,false,0.8422048482717773,0.7514568728682433,0.15779515172822267,2.0679985318755993,4.7042410457263015,1.0315590303456446,1.0447377628837162,1.0558802077724396,1.0447377628837162,1.0106653030880857,0.8816548665691452,2.419825513288071,1.1424429187787741,1.8393001234757065,2.298917778089563,9.882784306751029,0.5266822772530795,0.038906074281858424,-0.051513452758040305,0.0904195270398987,1.3025498784191417e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,39,false,0.8399824205234884,0.7500392831188778,0.16001757947651163,2.1332625602978097,4.91469826617785,1.0320035158953023,1.044992929038602,1.0566765255758364,1.044992929038602,1.0111805508081124,0.8737246205001069,2.3911637089547173,1.133110565217477,1.867111607458133,2.306591869756069,10.445241962923324,0.5940730836318822,0.04326287015014935,-0.050664883162961506,0.09392775331311086,1.749095054414907e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,40,false,0.83775110191042,0.7485753839897777,0.16224889808957998,2.201534462555154,5.13582493651413,1.032449779617916,1.04525643088184,1.0574762878827806,1.04525643088184,1.0116907742826622,0.8657164135082067,2.3616268732543104,1.1234194338520944,1.8956264489513746,2.3145570557325628,11.04807129822569,0.6683353988772596,0.04762401036086,-0.04978084991093196,0.09740486027179196,8.534256124845889e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,41,false,0.8355065525936606,0.7470646150211542,0.16449344740633942,2.2729737706863156,5.368254042774711,1.032898689481268,1.0455283692961923,1.058281054034626,1.0455283692961923,1.0121973588789543,0.8576419749313339,2.3312690456601426,1.1133885701453239,1.9248823203376635,2.3228206030718637,11.694564503351444,0.7501226174391449,0.051984892670597624,-0.048864191720420135,0.10084908439101774,1.036656378096343e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,42,false,0.8332446084614971,0.7455062450112088,0.16675539153850294,2.3477516289671914,5.612661895309936,1.0333510783077007,1.0458088758979824,1.0590923223868005,1.0458088758979824,1.012701600450094,0.8495121505135346,2.30014103813383,1.1030359643503431,1.9549187105876884,2.3313909710959964,12.388330150585075,0.8401572742350112,0.05634135745881845,-0.04791746315298134,0.10425882061179975,1.5973708437033208e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,43,false,0.8309612541821865,0.7438993775645272,0.16903874581781353,2.426051677391908,5.8697716275295235,1.0338077491635627,1.0460981120383852,1.0599115399082462,1.0460981120383852,1.0132047154190391,0.8413369876527689,2.2682907435165176,1.0923786522738574,1.9857771101021182,2.3402778193574014,13.13332718689238,0.9392388414022093,0.06068964042064426,-0.046942956974329215,0.10763259739497345,1.1405180999142087e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,44,false,0.8286526006449885,0.7422429549044941,0.17134739935501153,2.508071023959014,6.1403570176551145,1.0342694798710024,1.046396268117191,1.0607401102313756,1.046396268117191,1.0137078490732712,0.8331258089079131,2.2357634205930474,1.081432810057616,2.0175011979567965,2.349492027907841,13.933903087794551,1.048252547313572,0.06502633215557586,-0.045942723548648215,0.11096905570422405,1.755857216476404e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,45,false,0.8263148575974234,0.7405357623751168,0.1736851424025766,2.594021313429622,6.425246668181517,1.0347370284805153,1.046703562772479,1.061579403449044,1.046703562772479,1.0142120856426267,0.8248872927687811,2.2026019595350808,1.0702138378661257,2.0501370727727433,2.3590457168227856,14.794836708768944,1.1681792253632346,0.06934833473708323,-0.04491859235958881,0.114266927096672,1.0530848996670194e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,46,false,0.823944316275862,0.73877642960064,0.17605568372413805,2.6841299056732906,6.725328579277594,1.0352111367448276,1.0470202426718849,1.062430762347276,1.0470202426718849,1.0147184543787473,0.8166295311188704,2.1688471224350705,1.0587364415706622,2.0837334633920155,2.368952287807291,15.721386524238387,1.3001065525937885,0.07365283042341866,-0.04387218712136086,0.11752501754477947,1.0364566904243688e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,47,false,0.8215373254447736,0.73696343284746,0.17846267455522635,2.778641170822834,7.041555161123389,1.0356925349110453,1.0473465820874572,1.06329551102452,1.0473465820874572,1.0152279381150746,0.8083600978852089,2.134537768506166,1.0470147039835258,2.1183419937234187,2.379226463143835,16.719344935206543,1.445241622103405,0.0779372451642208,-0.042804943956574804,0.12074218912079558,1.5134058408280224e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,48,false,0.8190902736571818,0.7350950953183393,0.1809097263428182,2.877817917817696,7.374948730582876,1.0361819452685637,1.047682882842699,1.0641749612978613,1.047682882842699,1.0157414793400212,0.8000861024075239,2.0997110576795412,1.0350621519536194,2.1540174466656774,2.3898843407484254,17.795099552439734,1.6049252476317637,0.08219922043246902,-0.041718125420495446,0.12391734585296446,6.604412859949752e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,49,false,0.8165995729740478,0.7331695863395767,0.18340042702595216,2.9819429682130676,7.72660754687417,1.0366800854051905,1.0480294744588763,1.0650704186035738,1.0480294744588763,1.0162599855824628,0.791814237854732,2.064402638363358,1.0228918192104297,2.19081804875047,2.400943460754883,18.955702411330638,1.78064816630364,0.08643658746305381,-0.04061283298258326,0.12704942044563705,6.675149149441341e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,50,false,0.814061642258992,0.7311849203721645,0.18593835774100798,3.0913208909605303,8.097712446700523,1.0371876715482016,1.0483867143330103,1.0659831880687551,1.0483867143330103,1.0167843349168535,0.783550828568084,2.0286468209802733,1.0105163031144861,2.228805786828067,2.4124228790411095,20.208948248636908,1.9740693924268995,0.09064734260217727,-0.03949001925635275,0.13013736185853,9.472708350344617e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,51,false,0.8114728926659446,0.7291389547174931,0.18852710733405542,3.2062799169036644,8.489534145609884,1.037705421466811,1.0487549881508513,1.066914579813127,1.0487549881508513,1.017315380491581,0.7753018712000446,1.9924767369271508,0.9979478181925372,2.2680467467224674,2.4243432549528134,21.563463168405693,2.187037076694445,0.09482962564137111,-0.03835049828465521,0.13318012392602632,1.299676302559315e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,52,false,0.8088297160900983,0.7270293863569752,0.19117028390990165,3.327174052511089,8.903441282285343,1.0382340567819803,1.0491347104557445,1.0678659132023933,1.0491347104557445,1.0178539538916904,0.7670730685510987,1.955924485251895,0.9851982462337351,2.308611471342083,2.4367269517230734,23.02880521611296,2.4216122819944284,0.09898170242442715,-0.03719495400238417,0.13617665642681134,1.1153554887869201e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,53,false,0.8061284798032365,0.7248537461529025,0.19387152019676346,3.4543854141583297,9.340909291750155,1.0387743040393527,1.0495263256924776,1.0688385188911025,1.0495263256924776,1.0184008659200452,0.7588698504787754,1.9190212691784745,0.9722791885444485,2.3505753216560614,2.4495981612120046,24.615578619643408,2.6800961697917915,0.10310195312099951,-0.03602394481967621,0.1391258979406757,1.5056402436666618e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,54,false,0.8033655213673611,0.7226093927433278,0.19663447863263894,3.58832680447601,9.803530207597262,1.0393268957265278,1.049930309306201,1.0698337407774057,1.049930309306201,1.018956907229735,0.7506973940733457,1.881797527672175,0.9592020165136428,2.394018871360846,2.462983040846871,26.33556368942182,2.9650610146560195,0.10718886107939445,-0.0348379081198596,0.14202676919925403,7.889007247451411e-11
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,55,false,0.8005371605708407,0.7202935010998155,0.19946283942915932,3.729444558548343,10.293023503155277,1.039892567885832,1.0503471698020332,1.070852931834968,1.0503471698020332,1.0195228421825515,0.7425606116868215,1.8442830610520633,0.9459779329531844,2.4390282430057852,2.4769098944412415,28.201864779873276,3.279386049017651,0.11124101674133012,-0.03363715604546513,0.14487817278679524,2.1353610038308287e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,56,false,0.7976397255225066,0.7179030463384548,0.20236027447749338,3.8782216787766797,10.811248105244955,1.0404720548954987,1.0507774516590782,1.0718974448375018,1.0507774516590782,1.0200993970179673,0.7344641148388016,1.8065071624274698,0.9326180478483294,2.4856953879508294,2.4914093966354938,30.229078904234253,3.626298878149367,0.11525713212380743,-0.03242186484779966,0.14767899697160705,4.70606050198961e-10
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,57,false,0.7946696137802058,0.7154347766936084,0.20533038621979416,4.035181279457042,11.360215733283331,1.0410660772439588,1.0512217401951505,1.0729686104291756,1.0512217401951505,1.0206872341034232,0.7264121173907014,1.768498762023632,0.9191334868359012,2.534118171154427,2.5065149020464768,32.43348804532129,4.009424000738946,0.11923608273127988,-0.031192048202226187,0.15042813093350602,9.580441166823571e-10
