T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
45,44,0,local_loglinear,8,7,37,2.3775468154544814,2.453793660585135,1.086453994068552,0.9637856683113188,0.036214331688681156,1.045960403517508,1.1085101408133562,0.9435731483250546,0.9421182216671727,0.9249854570980991,0.018352752077336033,0.7640017836934228,1.191026929371055,2.2326439594515035,9.939732614939617e-10
45,44,0,local_loglinear,9,8,36,2.428246008562005,2.5076667125517336,1.1059361177452194,0.9712036439064318,0.02879635609356823,1.0466702000575492,1.1113027181900452,0.9418407630301115,0.936089021802592,0.9225686220120988,0.014548820565402049,0.7652902171447791,1.2097435721515495,2.2260000116990666,1.1833652423344397e-9
45,44,0,local_loglinear,10,9,35,2.4740876945495818,2.556514409621225,1.1237155868853395,0.9775466019762821,0.02245339802371793,1.04734514425298,1.1142843339513884,0.9399262938023782,0.930376344768231,0.9199081656401944,0.011315330979118729,0.7663580145485694,1.2285931157938914,2.2205162458585703,1.0983069626443945e-9
45,44,0,local_loglinear,11,10,34,2.5151528039076565,2.6004073530172045,1.1398185286351212,0.9828374324654615,0.017162567534538486,1.0479850949734446,1.1174714904009182,0.9378181939992547,0.9249687044558823,0.9170193225876915,0.008631360360744383,0.7672248380826057,1.247560134238832,2.216079486894543,8.473975474603227e-10
45,44,0,local_loglinear,12,11,33,2.551556239422505,2.6394529078038604,1.1542827127190538,0.9871071335208825,0.01289286647911747,1.048590183767106,1.1208776456628784,0.9355081598999844,0.9198526203012627,0.9139168232459824,0.0064738975857537295,0.7679083859532062,1.2666350542462272,2.2125901787448226,1.2500348291858859e-11
45,44,0,local_loglinear,13,12,32,2.583439958224195,2.6737880945060866,1.16715520940902,0.9903930964199772,0.009606903580022808,1.0491607190983636,1.1245138948131048,0.9329904449715448,0.9150132310135249,0.9106147947884768,0.004818555229538057,0.7684245691908648,1.2858134245968225,2.2099606756760366,1.0028187221346183e-9
45,44,0,local_loglinear,14,13,31,2.6109666824813167,2.70357306324295,1.1784902550999392,0.9927375576043228,0.007262442395677193,1.049697158224184,1.1283894685664864,0.9302613924230669,0.9104347982594374,0.9071266921399341,0.0036401627013921273,0.7687876791318604,1.3050952443100137,2.208113754924388,1.4806232596593665e-11
45,44,0,local_loglinear,15,14,30,2.634314299949286,2.7289852320824695,1.188347339976391,0.9941862480027749,0.005813751997225114,1.0502000683144366,1.1325120691047645,0.9273190961616908,0.9061011050605117,0.9034652537117693,0.0029132429437214447,0.7690105460803626,1.3244843779807463,2.206981311888795,9.762841450792847e-10
45,44,0,local_loglinear,16,15,29,2.6536709628989392,2.7502141114941785,1.1967895266092197,0.9947872269602993,0.005212773039700691,1.0506700999728098,1.1368881101147266,0.9241631525786507,0.9019957685951658,0.8996424769290199,0.00261239237160632,0.7691046861393044,1.3439880464938492,2.2065032242620948,1.4573090103207262e-11
45,44,0,local_loglinear,17,16,28,2.669230869449355,2.7674568091816876,1.2038820017672147,0.9945898804382046,0.005410119561795379,1.0511079741277831,1.141522892454903,0.9207944764623354,0.8981024864765377,0.8956696094413954,0.0027125837585054574,0.7690804337182414,1.3636163753085655,2.206626374640031,8.371667156577463e-10
45,44,0,local_loglinear,18,17,27,2.6811906975326862,2.780914194494319,1.2096908548646976,0.9936440689496415,0.0063559310503584765,1.051514474975339,1.1464207319164779,0.9172151599330521,0.8944052297670674,0.8915571527532415,0.0031894058419077304,0.7689470593884087,1.3833819906415195,2.207303814991047,1.2595440388842878e-11
