experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,105,0,local_loglinear,24,1.505801999279846,0.030900160849239168,0.8755045573951095,2.1648301710326145,-0.017497925299600717,0.789330772316744
terminal_rule_selected_full_path,105,0,local_loglinear,25,1.5270295609378417,0.030803859308305773,0.87277601373533,2.251208360498707,-0.014076430498811129,0.7812097073637572
terminal_rule_selected_full_path,105,0,local_loglinear,26,1.5485521548979542,0.03071068888969222,0.870136185207946,2.3422320368572964,-0.010504916348810019,0.7729169522565332
terminal_rule_selected_full_path,105,0,local_loglinear,27,1.5703939174826163,0.0306202845661558,0.8675747293744143,2.4381774755007126,-0.0068009541053974994,0.7644718736949763
terminal_rule_selected_full_path,105,0,local_loglinear,28,1.5925796546009194,0.030532304486234636,0.8650819604433143,2.5393431079782287,-0.0029807377923505947,0.755892784769687
terminal_rule_selected_full_path,105,0,local_loglinear,29,1.6151348065704794,0.030446429062483377,0.8626488234370288,2.646051229272308,0.0009408621156207072,0.74719689974724
terminal_rule_selected_full_path,105,0,local_loglinear,30,1.6380854649655117,0.030362359597450227,0.8602668552610895,2.758649947448585,0.004950226921567066,0.7384002785435193
terminal_rule_selected_full_path,105,0,local_loglinear,31,1.6614583760738846,0.030279817170578815,0.8579281531663995,2.877515290569723,0.009034922301195271,0.729517816133576
terminal_rule_selected_full_path,105,0,local_loglinear,32,1.6852809728044842,0.030198541344548583,0.8556253380955429,3.0030535616445855,0.013183623746118343,0.7205632356673773
terminal_rule_selected_full_path,105,0,local_loglinear,33,1.7095814447016902,0.03011828863108014,0.8533515112139372,3.135703994221786,0.017386034635596355,0.7115490896294185
