experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_baseline_buffer,45,5,local_loglinear,41,4.456860237745183,0.0636087123390264,0.31804356169513204,177.34897249812624,-25.08445903747659,0.0573576597710989
terminal_rule_baseline_buffer,45,5,local_loglinear,42,4.797518268260947,0.061395898323990665,0.3069794916199533,217.36471319218094,-28.693857179137524,0.05084675725886556
terminal_rule_baseline_buffer,45,5,local_loglinear,43,5.1682521734254045,0.05923627606913997,0.2961813803456999,267.1233198205646,-32.82639795318778,0.04501294197404405
terminal_rule_baseline_buffer,45,5,local_loglinear,44,5.571575760485039,0.05713174918057509,0.2856587459028755,329.1109377113213,-37.56035854256197,0.03979693362577103
terminal_rule_baseline_buffer,45,5,local_loglinear,45,6.01021888628505,0.055083680939437496,0.2754184046971875,406.46982464654974,-42.986824402455795,0.03514252437787341
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,1,0.8815622960284525,0.13062202919271193,0.6531101459635597,0.9427232992671204,0.10250122751888946,0.0
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,2,0.888272059178464,0.1307117198926147,0.6535585994630736,1.0157154105111337,0.08157107984306089,1.0729740116205104
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,3,0.8963411841542086,0.13067189335375495,0.6533594667687748,1.0959995446289605,0.057783443082234154,1.0394937434937497
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,4,0.9057809355288902,0.13050794145733693,0.6525397072866846,1.1845073557154817,0.030781294323317665,1.005739890934978
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,5,0.9166190412444326,0.13022431538001242,0.6511215769000621,1.282319314005108,0.00016012551261601615,0.9716892284844707
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,6,0.9288999159651676,0.1298245977392041,0.6491229886960205,1.3906927705266858,-0.03453781828981817,0.9373004647039075
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,7,0.9426849626876173,0.12931159204267897,0.6465579602133948,1.5110956437408976,-0.07383037828383032,0.9025316896100825
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,8,0.9580529960930712,0.12868742379632622,0.6434371189816311,1.645247011665372,-0.1183035237891199,0.8673603797281388
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,9,0.9751007956070833,0.1279536509733763,0.6397682548668814,1.7951661486324342,-0.1686207842538907,0.8317994682933753
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,10,0.9939437366638234,0.12711138600790825,0.6355569300395412,1.9632317867594524,-0.22553440948033132,0.7959044094345937
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,11,1.0147164589359643,0.12616142982367262,0.630807149118363,2.1522537811314226,-0.2898986639965857,0.7597701933781367
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,12,1.0375735835347315,0.12510441381102966,0.6255220690551483,2.3655599587545986,-0.3626856321319485,0.7235214420043021
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,13,1.062690538883976,0.12394094238415226,0.6197047119207613,2.6071017178600253,-0.4450038420799416,0.6873002600629321
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,14,1.0902645556138024,0.12267172947110047,0.6133586473555024,2.881582855866059,-0.5381200158648571,0.6512555383574047
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,15,1.1205158795593493,0.12129772388887779,0.6064886194443889,3.194617224123257,-0.643484274237073,0.6155352253499624
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,16,1.1536892185176377,0.11982022130251517,0.5991011065125759,3.552922139557288,-0.7627592239339185,0.5802815809804677
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,17,1.190055417294312,0.11824096186012001,0.5912048093006,3.964556160266049,-0.8978534591290992,0.5456286375414093
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,18,1.2299133448449988,0.1165622130005177,0.5828110650025885,4.439211948325209,-1.0509601152323569,0.511700998564268
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,19,1.2735919812316205,0.1147868364146884,0.5739341820734419,4.988577643719245,-1.2246011912503256,0.4786132645111601
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,20,1.3214526814619332,0.11291833849224009,0.5645916924612004,5.626783511132256,-1.4216785056784156,0.44646974994745126
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,21,1.373891596871535,0.11096090318796593,0.5548045159398296,6.370954862653115,-1.6455322807801975,0.4153642563904265
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,22,1.4313422422935473,0.10891940593890628,0.5445970296945314,7.2418976216272455,-1.900008482877217,0.3853797852099515
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,23,1.49427818825619,0.10679940797158237,0.5339970398579118,8.264949566006376,-2.1895362934068245,0.3565882566966995
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,24,1.5632158654167252,0.10460713041063077,0.5230356520531537,9.471038768416827,-2.519217320330375,0.3290502247889739
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,25,1.6387174807044624,0.10234940787979704,0.5117470393989851,10.898001483740083,-2.894928422394303,0.30281459056386845
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,26,1.7213940410852457,0.10003362244317962,0.5001681122158981,12.592225194041465,-3.3234404579610874,0.27791842199732153
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,27,1.8119084991240497,0.09766761919602573,0.4883380959801286,14.610699667631744,-3.8125556959650577,0.25438686113273756
