sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.15416418555164654,-0.8120165071142309,0.08157597346310318,-1.0884377349825447,0.0767850398032641,0.02756440011776208,0.19688255874200813,0.04922063968550202
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.16563471874274677,-0.7808486254133701,0.08764560570522573,-1.0572698532816838,0.07440465598449567,0.027436866689313322,0.1878711571807294,0.04696778929518233
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.17757442614226635,-0.7506195801397864,0.09396350146353812,-1.0270408080081002,0.07208456952834622,0.02730596376983862,0.17911442303403044,0.0447786057585076
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.1899734194046978,-0.721307160170422,0.10052442832035628,-0.9977283880387359,0.06982420572485955,0.02717151745407557,0.17061075308313595,0.04265268827078398
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.20281998574085192,-0.6928892521527596,0.10732218845368519,-0.9693104800210736,0.0676229673414849,0.02703335304656369,0.1623584571796849,0.040589614294921215
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.21610068650216427,-0.6653438534609132,0.11434967080310081,-0.9417650813292271,0.06548023713146993,0.026891295208936745,0.1543557676901328,0.03858894192253319
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.2298004712156755,-0.638649085107447,0.12159891141135626,-0.9150703129757609,0.06339537803075904,0.026745168057128305,0.14660083989452302,0.03665020997363075
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.24390280556352684,-0.6127832040579357,0.12906116114472727,-0.8892044319262494,0.06136773468412876,0.026594795247489315,0.13909175774655785,0.034772939436639456
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.2583898110686605,-0.5877246156146477,0.1367269596076958,-0.8641458434829616,0.05939663330916637,0.026440000295579386,0.131826532054348,0.03295663301358699
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.2732424146396271,-0.5634518854656457,0.1445862142745799,-0.8398731133339596,0.057481382526418115,0.026280606828301932,0.12480310279246475,0.03120077569811618
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.2884405054827051,-0.5399437520233409,0.15262828351957594,-0.8163649798916547,0.055621272645838465,0.02611643900999895,0.11801933454335808,0.029504833635839514
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.30396309740008964,-0.5171791386554664,0.16084206249683994,-0.7936003665237803,0.05381557590674537,0.02594732212174941,0.1114730151399839,0.027868253784995967
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.319788494081039,-0.49513716612764397,0.16921607060429186,-0.7715583939959578,0.05206354592485051,0.025773083047423033,0.10516185150970991,0.02629046287742747
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.3358944549188231,-0.47379716560767915,0.1777385392256481,-0.7502183934759931,0.05036441628103922,0.025593550956200244,0.09908346129935595,0.02477086532483898
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.3522583596222908,-0.45313869163307785,0.18639749883462697,-0.7295599195013917,0.04871740055197518,0.025408558134829843,0.0932353696685814,0.023308842417145346
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.3688573690234915,-0.4331415357944015,0.19518086408629573,-0.7095627636627154,0.04712169050863407,0.025217940875053562,0.08761499853432206,0.02190374963358051
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.38566858048837277,-0.41378574064221524,0.20407651605263616,-0.6902069685105291,0.045576455499281736,0.025021540381954466,0.0822196604693091,0.020554915117327273
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.40266917575859107,-0.395051614272176,0.21307238045303334,-0.6714728421404899,0.0440808407277834,0.02481920392079221,0.07704654722796477,0.019261636806991188
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.41983655988887897,-0.3769197452041862,0.22215650117297903,-0.6533409730725,0.042633966451358384,0.024610785914198564,0.0720927221486393,0.01802318053715982
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.4371484895263148,-0.3593710178852648,0.23131710814304252,-0.6357922457535787,0.04123492637710702,0.024396149317381453,0.06735510823890227,0.016838777059725564
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.45458318953181376,-0.3423866285066914,0.24054267904912874,-0.6188078563750052,0.0398827867949192,0.024175166856055808,0.06283047975545358,0.015707619938863392
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.4721194566820724,-0.32594810133629165,0.24982199420635862,-0.6023693292046054,0.03857658521935154,0.02394772258363233,0.058515450542876844,0.014628862635719208
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.48973674989568744,-0.31003730525672124,0.2591441843022166,-0.586458533125035,0.03731532976298972,0.023713713267443533,0.05440646598218476,0.013601616495546186
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.50741526620124,-0.29463647064361215,0.2684987705950599,-0.571057698511926,0.036097998178241664,0.02347305006622921,0.050499792448049835,0.012624948112012455
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.5251360024125517,-0.279728206216623,0.27787569754957825,-0.5561494340849369,0.03492353776420194,0.023225660075841766,0.046791510753440714,0.011697877688360177
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.5428808022082584,-0.26529551594688966,0.2872653577489488,-0.5417167438152035,0.03379086506006941,0.02297148794721965,0.043277508451399056,0.010819377112849762
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.5606323888938527,-0.2513218157595586,0.29665860923086884,-0.5277430436278725,0.032698866147755995,0.0227104975849416,0.03995347425125759,0.009988368562814395
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.578374384420073,-0.2377909497234841,0.30604678555113735,-0.5142121775917979,0.031646397671076285,0.02244267373222972,0.03681489575538627,0.009203723938846565
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.5960913149109831,-0.22468720582311935,0.31542169870883674,-0.5011084336914331,0.03063228761189802,0.022168023511533283,0.033857056401458946,0.008464264100364735
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.6137686040096838,-0.2119953307202263,0.3247756356252167,-0.48841655858854016,0.029655337456712394,0.02188657798375558,0.031075037891827258,0.007768759472956813
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.631392554703884,-0.19970054355574862,0.33410134852669654,-0.4761217714240624,0.02871432422425134,0.02159839350649673,0.028463722871018456,0.007115930717754612
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.6489503209050184,-0.18778854847332035,0.3433920399059552,-0.46420977634163413,0.027808003230840844,0.021303553028163846,0.026017800810708005,0.0065044502026769995
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.666429870209236,-0.17624554555036967,0.35264134281691023,-0.45266677341868355,0.026935111581177534,0.021002167134422663,0.0237317777870195,0.0059329444467548734
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.6838199391530669,-0.16505823998589803,0.3618432971982554,-0.4414794678542119,0.026094371998018402,0.020694374995254148,0.021599988011057024,0.005399997002764255
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.7011099824412178,-0.15421384933615886,0.3709923230073502,-0.4306350772044727,0.02528449712882765,0.0203803450421742,0.019616608346613804,0.00490415208665345
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.7182901178501292,-0.14370010849734402,0.3800831910659394,-0.42012133636565785,0.024504194547467977,0.02006027538267836,0.01777567665915847,0.004443919164789617
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.7353510681443166,-0.1335052724028856,0.3891109923251865,-0.4099265002711994,0.023752171817776734,0.019734393910992187,0.016071111627138188,0.004017777906784546
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.7522841016703992,-0.12361811620789605,0.39807110643100635,-0.4000393440762099,0.02302714208169119,0.019402958142301346,0.01449673575755938,0.003624183939389844
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.7690809730271629,-0.11402793290653548,0.4069591703296314,-0.3904491607748493,0.02232782976466925,0.01906625474405743,0.013046300082447268,0.003261575020611816
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.7857338651797898,-0.10472452833180058,0.41577104763735734,-0.3811457562001144,0.02165297639217332,0.01872459858007966,0.01171351124837464,0.0029283778120936595
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.8022353342417889,-0.09569821354823543,0.4245027994219046,-0.3721194414165493,0.0210013463760065,0.018378331516173733,0.010492059439331076,0.0026230148598327687
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.8185782578634835,-0.08693979476931396,0.43315065689218746,-0.3633610226376278,0.02037173248812408,0.01802782069748248,0.009375647162566395,0.0023439117906415984
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.8347557881145234,-0.07844056090793351,0.44171099646609757,-0.35486178877624736,0.019762961079938593,0.017673456345547876,0.008358018937562873,0.002089504734390718
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.8507613093330796,-0.07019226903402777,0.4501803174664064,-0.3466134969023416,0.0191738966610918,0.017315649077183182,0.007432990335634467,0.0018582475839086163
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.866588400983657,-0.062187128159369685,0.45855522246697844,-0.3386083560276835,0.0186034454986962,0.016954826418577425,0.0065944763204751,0.0016486190801187745
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.8822308053876677,-0.05441778176924177,0.46683240021740496,-0.33083900963755564,0.018050558242246464,0.016591428530482,0.005836518847057857,0.001459129711764464
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.8976823991921636,-0.04687728992032793,0.4750086105456847,-0.32329851778864177,0.017514230641386724,0.016225902629367697,0.00515331204807611,0.0012883280120190273
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.9129371669475629,-0.03955911182713069,0.48308067037687913,-0.31598033969544453,0.016993502121827476,0.015858695674245082,0.004539225790329568,0.0011348064475823919
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.9279891737364918,-0.032457090390973595,0.49104543924966493,-0.3088783182592874,0.016487450981162152,0.015490244438512137,0.003988826170600067,0.0009972065426500165
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.9428325321582333,-0.02556544068626731,0.49889980184615557,-0.3019866685545812,0.015995184902831867,0.015120961643130301,0.003496893038806271,0.0008742232597015676
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.9574613563722022,-0.0188787453520166,0.506640643674009,-0.29529997322033047,0.015515824618908994,0.01475121607749009,0.0030584341656756226,0.0007646085414189054
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.9718696919632792,-0.012391961262048853,0.51426481395467,-0.2888131891303627,0.015048477408706972,0.01438130349864064,0.002668695640265323,0.0006671739100663306
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.9860514044110171,-0.006100444014031669,0.521769066606856,-0.2825216718823455,0.014592195399250862,0.014011403381405387,0.0023231680713819043,0.000580792017845476
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.5291499654812786,-0.27642122786831386,0.01414591118331657,0.013641514020951347,0.002017588649460898,0.0005043971623652244
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.013708339377326392,0.013271354733599363,0.0017479385749081208,0.0004369846437270301
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.013277827546871604,0.012900218593705475,0.0015104358126645158,0.00037760895316612885
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,1,0,diagnostic_only_hkt_gate_failed,0.0040329509584713045,-2.394377059072171,0.002303551461919536,-2.637602081054873,0.0,0.0,0.0,0.0
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,2,1,diagnostic_only_hkt_gate_failed,0.004550813758383044,-2.3419109375899816,0.0025993456885526835,-2.5851359595726833,0.12840790905824362,0.03420823357604268,0.8477970793398087,0.09419967548220094
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,3,2,diagnostic_only_hkt_gate_failed,0.005128259826379881,-2.290029979139706,0.0029291728418731912,-2.533255001122408,0.1268885299762325,0.03392251293510293,0.8366941533701666,0.0929660170411296
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,4,3,diagnostic_only_hkt_gate_failed,0.005770773408318774,-2.2387659780997207,0.0032961654277536587,-2.4819910000824223,0.12528881212956305,0.03365020780368963,0.8247474389328612,0.09163860432587344
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,5,4,diagnostic_only_hkt_gate_failed,0.006484161002413753,-2.1881462101110354,0.0037036400170096743,-2.431371232093737,0.12362079458302859,0.03339117383561868,0.8120665867266893,0.0902296207474099
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,6,5,diagnostic_only_hkt_gate_failed,0.007274549738089938,-2.1381938823852913,0.0041550963194294166,-2.381418904367993,0.12189529769263324,0.033145106820491,0.7987517178492806,0.08875019087214225
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,7,6,diagnostic_only_hkt_gate_failed,0.008148383177005489,-2.0889285565316835,0.004654214785390404,-2.332153578514385,0.12012199660139947,0.032911580503872835,0.78489374487774,0.08721041609752664
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,8,7,diagnostic_only_hkt_gate_failed,0.00911241437830159,-2.0403665393549946,0.005204852644850873,-2.2835915613376963,0.11830950758631124,0.03269007852640557,0.7705748615391514,0.08561942905990569
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,9,8,diagnostic_only_hkt_gate_failed,0.010173696098198898,-1.9925212394633125,0.005811038309529669,-2.2357462614460144,0.11646548058925171,0.03248002101051347,0.7558691362086445,0.08398545957873825
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,10,9,diagnostic_only_hkt_gate_failed,0.011339568017894505,-1.9454034896246037,0.006476964077703095,-2.1886285116073054,0.11459669214043133,0.032280786189074755,0.7408431535622092,0.08231590595135656
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,11,10,diagnostic_only_hkt_gate_failed,0.012617640945736286,-1.8990218352676562,0.007206977110761568,-2.142246857250358,0.11270913722858796,0.0320917280161709,0.7255566829117538,0.08061740921241706
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,12,11,diagnostic_only_hkt_gate_failed,0.014015777956527723,-1.8533827913856553,0.00800556866030851,-2.096607813368357,0.11080811514642826,0.031912190018393766,0.7100633261523107,0.0788959251280345
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,13,12,diagnostic_only_hkt_gate_failed,0.015542072504847291,-1.8084910693572118,0.008877361566868937,-2.0517160913399137,0.10889831110721218,0.03174151630913332,0.6944111531827097,0.07715679479807884
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,14,13,diagnostic_only_hkt_gate_failed,0.01720482355268007,-1.7643497770093595,0.009827096053225124,-2.0075747989920614,0.10698386893473813,0.031579059917898146,0.6786432811515601,0.07540480901683999
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,15,14,diagnostic_only_hkt_gate_failed,0.019012507843949995,-1.7209605937629557,0.010859613888111519,-1.9641856157456579,0.10506845860609447,0.03142418923929895,0.6627984243011599,0.07364426936679552
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,16,15,diagnostic_only_hkt_gate_failed,0.020973749457123436,-1.678323924185146,0.011979840995191348,-1.9215489461678479,0.10315533486012635,0.03127629252210203,0.6469113810422191,0.07187904233802432
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,17,16,diagnostic_only_hkt_gate_failed,0.023097286838528214,-1.636439032240286,0.013192768623061617,-1.8796640542229879,0.10124738954023987,0.031134781199851157,0.6310134750634986,0.07011260834038871
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,18,17,diagnostic_only_hkt_gate_failed,0.025391937554309355,-1.5953041586363368,0.014503433212183219,-1.8385291806190387,0.09934719743591143,0.030999091989679792,0.615132949016085,0.06834810544623164
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,19,18,diagnostic_only_hkt_gate_failed,0.027866560999067563,-1.5549166240847923,0.015916895094703582,-1.7981416460674942,0.09745705460504467,0.03086868805611789,0.5992952989403412,0.06658836654892678
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,20,19,diagnostic_only_hkt_gate_failed,0.030530019389327163,-1.515272919884924,0.01743821621460383,-1.7584979418676259,0.09557901279417738,0.0307430594934677,0.5835235797063874,0.06483595330070968
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,21,20,diagnostic_only_hkt_gate_failed,0.033391137359998574,-1.4763687878710907,0.019072437049900717,-1.7195938098537926,0.09371490840492605,0.03062172332198952,0.5678386657464288,0.06309318508293651
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,22,21,diagnostic_only_hkt_gate_failed,0.03645866046900559,-1.4381992918413868,0.020824552911211245,-1.681424313824089,0.09186638585967453,0.030504223048519918,0.5522594653003919,0.06136216281115464
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,23,22,diagnostic_only_hkt_gate_failed,0.039741213031810364,-1.400758880935778,0.022699489857566493,-1.6439839029184802,0.09003491956582861,0.03039012774194391,0.5368031264149625,0.059644791823884706
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,24,23,diagnostic_only_hkt_gate_failed,0.04324725560484959,-1.364041446892493,0.024702080411689666,-1.607266468875195,0.08822183082919102,0.030279031075491222,0.5214851977832982,0.05794279975369978
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,25,24,diagnostic_only_hkt_gate_failed,0.046985042493726537,-1.328040376028328,0.026837039289414246,-1.5712653980110298,0.08642830248071987,0.030170550017089827,0.5063197721726705,0.056257752463630045
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,26,25,diagnostic_only_hkt_gate_failed,0.05096257969430165,-1.2927485963979004,0.029108939376366258,-1.5359736183806023,0.08465539221564403,0.030064323606942066,0.49131961747831776,0.054591068608701956
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,27,26,diagnostic_only_hkt_gate_failed,0.05518758359427676,-1.2581586212390696,0.03152218813902726,-1.5013836432217718,0.08290404303154858,0.02996001146743063,0.4764962840770615,0.05294403156411793
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,28,27,diagnostic_only_hkt_gate_failed,0.05966744082097918,-1.2242625889559986,0.03408100469048684,-1.4674876109387007,0.08117509292737002,0.029857292464145774,0.46186020416901835,0.05131780046322425
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,29,28,diagnostic_only_hkt_gate_failed,0.06440916956384837,-1.1910523002256008,0.03678939769851948,-1.434277322208303,0.07946928303990522,0.02975586315901569,0.4474207789280059,0.04971341988088953
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,30,29,diagnostic_only_hkt_gate_failed,0.06941938270102968,-1.1585192525304733,0.03965114432413607,-1.4017442745131754,0.07778726493616282,0.029655436475447567,0.4331864561464374,0.04813182846071525
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,31,30,diagnostic_only_hkt_gate_failed,0.07470425303968503,-1.1266546723601423,0.04266977036745381,-1.3698796943428444,0.07612960722246467,0.02955574022134256,0.4191648030100991,0.04657386700112211
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,32,31,diagnostic_only_hkt_gate_failed,0.08026948095043368,-1.0954495453089044,0.04584853178105152,-1.3386745672916063,0.07449680151131739,0.029456515865779163,0.4053625708098441,0.04504028564553822
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,33,32,diagnostic_only_hkt_gate_failed,0.08612026462767416,-1.0648946443599057,0.04919039768318264,-1.3081196663426078,0.07288926760163461,0.02935751707920795,0.39178575470183996,0.04353175052242665
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,34,33,diagnostic_only_hkt_gate_failed,0.09226127325270726,-1.0349805562006633,0.05269803502901775,-1.2782055781833652,0.07130735897738695,0.029258508727787062,0.3784396522463992,0.042048850249599895
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,35,34,diagnostic_only_hkt_gate_failed,0.09869662316617869,-1.0056977061488326,0.05637379500075814,-1.2489227281315345,0.06975136681503105,0.029159265458400925,0.36532891220967134,0.040592101356630134
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,36,35,diagnostic_only_hkt_gate_failed,0.10542985728269902,-0.9770363813732927,0.06021970124962463,-1.2202614033559946,0.06822152471400524,0.029059570749073043,0.35245758568438984,0.03916195396493219
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,37,36,diagnostic_only_hkt_gate_failed,0.11246392784420424,-0.9489867526666055,0.06423744004487703,-1.1922117746493075,0.06671801274134442,0.02895921586984063,0.3398291718435343,0.0377587968715038
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,38,37,diagnostic_only_hkt_gate_failed,0.119801182601047,-0.9215388948467571,0.06842835238069374,-1.164763916829459,0.06524096123520638,0.028857998838938043,0.32744666156641505,0.03638296239626833
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,39,38,diagnostic_only_hkt_gate_failed,0.12744335444001936,-0.8946828059795419,0.07279342805187869,-1.1379078279622439,0.06379045409277599,0.02875572351719977,0.31531257518018607,0.03503473057557622
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,40,39,diagnostic_only_hkt_gate_failed,0.13539155454919077,-0.8684084252156944,0.07733330174973561,-1.1116334471983964,0.06236653252023546,0.028652198829934895,0.3034290032127052,0.03371433369030057
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,41,40,diagnostic_only_hkt_gate_failed,0.14364626907061726,-0.842705649470749,0.08204825115015386,-1.085930671453451,0.06096919818161461,0.028547237929565546,0.29179764226844157,0.032421960252049055
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,42,41,diagnostic_only_hkt_gate_failed,0.1522073591550329,-0.8175643491215728,0.08693819694484702,-1.0607893711042748,0.05959841588511387,0.028440657491805153,0.28041982553977857,0.03115775839330872
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,43,42,diagnostic_only_hkt_gate_failed,0.16107406439510577,-0.7929743825904808,0.09200270480236918,-1.0361994045731828,0.058254116550577356,0.028332277060829792,0.26929655540772807,0.029921839489747554
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,44,43,diagnostic_only_hkt_gate_failed,0.17024500951503638,-0.7689256099399797,0.09724098918909718,-1.0121506319226816,0.05693619984304093,0.028221918384141707,0.25842853313009306,0.028714281458899222
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,45,44,diagnostic_only_hkt_gate_failed,0.1797182141450779,-0.7454079056298224,0.10265191895226664,-0.9886329276125244,0.05564453640683581,0.028109404930221033,0.24781618328953306,0.027535131476614776
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,46,45,diagnostic_only_hkt_gate_failed,0.18949110556792337,-0.7224111703577887,0.10823402460048652,-0.9656361923404908,0.054378970263727844,0.027994561405255025,0.23745967972625545,0.02638440885847282
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.19956053422756778,-0.6999253421162283,0.1139855071621318,-0.9431503640989303,0.05313932086398117,0.0278772132382879,0.2273589686312395,0.02526210762569327
