t,evidence_window,Y_US,e_US,q_US,q_W,n_W,n_US_star,bond,asset_position,liability_position,foreign_liability_exposure_Y,NFA,NFA_over_Y,rebased_NFA_change_current_Y,VA_asset,VA_liability,VA,CA_asset,CA_liability,CA_bond,CA,RES,cum_VA_asset_current_Y,cum_VA_liability_current_Y,cum_VA_current_Y,cum_CA_asset_current_Y,cum_CA_liability_current_Y,cum_CA_bond_current_Y,cum_CA_current_Y,cum_RES_current_Y
17,false,4.01643145416753,4.0027940101320905,1.4263751996823288,2.193158525089896,0.5020733698506222,0.6320648012973284,-0.2209395280594749,1.1011264913085044,0.9015615571626484,0.2244683041278272,-0.021374593913618956,-0.00532178730236769,-0.03784181159975999,0.00040074191611423176,-0.01398356869236004,-0.01358282677624581,0.039180778612339436,-0.02262650156120021,-0.0020204844048988813,0.014533792646240343,-2.0816681711721685e-16,-0.010650908880573231,-0.04469557217527495,-0.055346481055848204,0.09616917752269578,-0.06746947481356057,-0.011195033253047004,0.017504669456088234,-2.9801559221980695e-17
18,false,4.185758001944826,4.173267891771375,1.4493015030487386,2.194586581306513,0.5211657841152368,0.6483685261268031,-0.2229599144839402,1.1437434364553858,0.9396814794450711,0.22449493711974447,-0.01889795747362555,-0.004514823232696444,-0.03571931437089684,0.0007169889970129781,-0.014490909381772065,-0.013773920384759088,0.04189995614986828,-0.023629012900650607,-0.002020386424465309,0.016250556824752363,1.3183898417423734e-16,-0.010048754951158317,-0.0463494571923221,-0.05639821214348044,0.10228896784632804,-0.070385228577742,-0.011224841496002485,0.020678897772583582,2.901043090927766e-18
19,false,4.368219087823722,4.356904114317552,1.4724909303804383,2.196575352173936,0.5415615650562191,0.6651281744738599,-0.22499677224275058,1.1895807854872325,0.9793952044532565,0.2242092680706631,-0.01481119120877461,-0.003390670410753974,-0.03329174584958042,0.001036479328546103,-0.015035294820778743,-0.01399881549223264,0.04480086970330057,-0.024678430187406626,-0.0020368577588103787,0.018085581757083566,1.214306433183765e-17,-0.009391739812731451,-0.047855407878245146,-0.057247147690976614,0.10827243914919481,-0.07309476871602619,-0.011222268591772463,0.02395540184139618,5.5597322788529865e-18
20,false,4.564608092037392,4.554505176779262,1.495974297109915,2.1990911460583837,0.5633429424804773,0.682359153470719,-0.22706569702570556,1.238842477003295,1.0207917549898755,0.22363185062274424,-0.009014975012286097,-0.0019749724030003867,-0.030589575419234273,0.0013624572734204053,-0.015619448843277019,-0.014256991569856613,0.04789923424264224,-0.025777101693342006,-0.0020689247829549784,0.020053207766345255,-1.2836953722228372e-16,-0.008689184053635553,-0.049218322901482696,-0.05790750695511827,0.11410770850798395,-0.07559708493281118,-0.011192692039288788,0.027317931535884007,-2.2802266144200626e-17
21,false,4.775803995483591,4.76695965348917,1.519783187401009,2.20210555179424,0.5865989068724163,0.7000772657841166,-0.2291812930429538,1.2917527095001804,1.063965658420368,0.22278252194322568,-0.0013942419631414182,-0.00029193869021005317,-0.027641144939431952,0.0016981441970673268,-0.016246214224108126,-0.0145480700270408,0.05121208829981803,-0.02692768920638446,-0.002115596017248228,0.02216880307618534,1.3877787807814457e-16,-0.007949357989411278,-0.05044356289423709,-0.05839292088364838,0.11978486940841854,-0.0778923831834234,-0.01114071028077876,0.030751775944216412,7.264634300810125e-18
22,false,5.002777710176505,4.995248617450078,1.543949914412863,2.205594820745629,0.6114257618616926,0.7182988077767808,-0.23135719345334482,1.3485574936325995,1.1090173827898222,0.22168032381968347,0.008182917389432554,0.0016356747917835926,-0.024472710598326113,0.002046801352668527,-0.016918576169409876,-0.014871774816741349,0.05475798277975054,-0.028133148200044335,-0.002175900410391035,0.024448934169315168,1.5265566588595902e-16,-0.007179566308058894,-0.05153679821945131,-0.05871636452751021,0.12529580105545818,-0.07998194727126091,-0.011070199855013228,0.034243653929184055,3.744922246383104e-17
23,false,5.246599350523674,5.240453018029311,1.5685075492786837,2.2095393278360733,0.6379277423647122,0.7370406540725306,-0.23360611095680905,1.4095264350725099,1.1560538300380632,0.22034345540843994,0.01986649407763763,0.00378654681830331,-0.021108521349099612,0.0024117732529438593,-0.017639719845936545,-0.015227946592992685,0.05855716818696654,-0.029396727402304326,-0.0022489175034642317,0.02691152328119798,-2.185751579730777e-16,-0.00638623207209506,-0.052503888105078354,-0.058890120177173426,0.13063399034224196,-0.08186800663264078,-0.010984384881527375,0.03778159882807382,-5.9514783732182435e-18
24,false,5.50844655297068,5.503762113369211,1.5934899553148045,2.2139231312733285,0.6662177047685341,0.7563203255660645,-0.23593989309693975,1.474954787050883,1.2051888417899466,0.21878924124987537,0.03382605216399681,0.0061407607097058205,-0.017570905950270933,0.0027965498296988723,-0.018413048885168,-0.015616499055469127,0.0626318021486743,-0.0307219628667155,-0.0023337821401306913,0.029576057141828108,1.9949319973733282e-16,-0.005574974889333738,-0.053350778897682444,-0.05892575378701619,0.13579436667697087,-0.08355360969164445,-0.010885909148581233,0.041354847836745215,3.054730141277381e-17
25,false,5.789613924155305,5.7864830427506195,1.6189318478804995,2.2187336031098477,0.6964178942625094,0.7761560471895399,-0.23836959083309534,1.5451657838072306,1.256543743720186,0.21703411664077646,0.050252449253949116,0.008679758255431663,-0.01388037272901825,0.0032048215057794765,-0.019242220468303248,-0.01603739896252377,0.06700617525056797,-0.03211268146193614,-0.0024296977361555894,0.03246379605247624,-1.6653345369377348e-16,-0.004750684599454,-0.0540834222605313,-0.05883410685998531,0.1407731494642063,-0.08504250563269944,-0.010776909700539846,0.044953734130967045,2.996267970026862e-19
26,false,6.091523729092685,6.090051654549161,1.6448688899336341,2.2239611123210383,0.728660797661238,0.7965667982302141,-0.24090554561636243,1.620513278071422,1.3102479451629214,0.21509362902179469,0.0693597872921381,0.011386278766490012,-0.010055720688348094,0.003640530957095257,-0.020131192035749843,-0.016490661078654587,0.07170696330709624,-0.03357300940698561,-0.002535954783267097,0.035597999116843526,4.163336342344337e-17,-0.003917591034768617,-0.05470771213279505,-0.058625303167563675,0.14556770834812732,-0.08633903560964293,-0.010659090259268861,0.04856958247921556,7.119415244546658e-18
27,false,6.41573796435364,6.41604473374848,1.67133780092196,2.2295987630683993,0.7630900864909551,0.8175723566899821,-0.2435574725439197,1.7013847129499913,1.366439584724819,0.2129824491456584,0.09138765568125251,0.014244293671127116,-0.006114151328348115,0.004107935090507542,-0.021084255678611233,-0.01697632058810369,0.07676349978806185,-0.0351073838832862,-0.00265192692755728,0.03900418897721837,-2.671474153004283e-16,-0.0030793283280010964,-0.055229434909691205,-0.0583087632376923,0.15017643406472742,-0.0874480334395838,-0.01053378871579941,0.05219461190934421,-3.4879748774707476e-17
28,false,6.763971970074626,6.766193784151814,1.6983764719852075,2.2356421841246985,0.7998616606172188,0.8391933388553754,-0.24633454297183396,1.7882044699398874,1.4252662221586792,0.21071438918794846,0.11660370480937421,0.017238939682963788,-0.002071378138607213,0.004611674696552601,-0.02210607002294451,-0.01749439532639191,0.0822080822933433,-0.0367205674109158,-0.002777070427914252,0.04271044445451325,3.608224830031759e-16,-0.002238993453715711,-0.055654230086748184,-0.057893223540463896,0.15459861990855192,-0.088374735747275,-0.010402038759420265,0.05582184540185665,2.0260751405901492e-17
29,false,7.138109750862628,7.142400541381871,1.7260241054791063,2.2420893520353085,0.8391448007412105,0.8614512380096218,-0.24924546626858318,1.8814376225576586,1.4868856024994261,0.20830242940993426,0.14530655378964918,0.02035644713533427,0.002058262736788954,0.005156842431258521,-0.0232017098631947,-0.01804486743193618,0.08807631018651278,-0.038417670477552235,-0.0029109232967492182,0.04674771641221133,-1.734723475976807e-16,-0.0013992004717562855,-0.05598756199254948,-0.05738676246430577,0.1588343527112572,-0.08912470221657644,-0.010264625293586046,0.059445025201094716,-5.10347896950037e-18
30,false,7.540221219402556,7.546754432985241,1.7543213732564606,2.248940445664393,0.8811234463830361,0.8843684602265393,-0.25229857901356817,1.9815941561940111,1.551466491609324,0.20575874983841033,0.1778290855711191,0.023584067416155895,0.0062617044936675425,0.005749059598237613,-0.024376716359091645,-0.018627656760854032,0.09440747403811496,-0.04020417275080618,-0.003053112744984987,0.051150188542323796,1.457167719820518e-16,-0.0005621303154489356,-0.05623470004487906,-0.056796830360327996,0.1628844141519243,-0.08970374462558162,-0.0101221346723472,0.06305853485399551,1.4493948626509683e-17
31,false,7.972581608561708,7.981552232238858,1.7833105785229844,2.2561977373244493,0.9259976053901058,0.9079683611885412,-0.25550191589029475,2.089233702049015,1.6191895834717034,0.20309476440264537,0.21454220268701696,0.026910003963662332,0.01052704861854894,0.006394569838915562,-0.025637138824746657,-0.019242568985831095,0.10124497601608821,-0.042085953037632795,-0.0032033368767265813,0.05595568610172884,1.214306433183765e-16,0.00027042468953629125,-0.056400704244531696,-0.0561302795549954,0.16675018923440255,-0.09011786482709044,-0.009974996233767778,0.0666573281735443,2.893896025562767e-17
32,false,8.43769331697284,8.449320179245598,1.8130358445057815,2.2638655026178114,0.9739849189343177,0.9322752815727087,-0.2588632923678451,2.2049708580454075,1.6902485024380411,0.200321158750582,0.25585906323952123,0.030323342367142923,0.014843466105747966,0.007100332300346672,-0.026989601040293795,-0.019889268739947123,0.10863682369604585,-0.04406931792604389,-0.0033613764775503596,0.0612061292924516,-2.0469737016526324e-16,0.0010970196307117702,-0.05649041752339737,-0.0553933978926856,0.1704335843443949,-0.0903732004712076,-0.009823519874753757,0.07023686399843355,3.0838821893786857e-18
33,false,8.938310521080904,8.952838901391091,1.8435433012518267,2.2719499646748655,1.0253223899820703,0.9573145849244927,-0.26239036607330174,2.3294811677001133,1.7648508902282216,0.19744792777850365,0.30223991139858986,0.033813986511853716,0.01920110769428679,0.007874144121267457,-0.028441347827986584,-0.020567203706719127,0.11663616553343834,-0.046161039962193916,-0.0035270737054566292,0.06694805186578778,-3.469446951953614e-17,0.0019165209451506725,-0.05650846041283894,-0.054591939467688255,0.17393695122552724,-0.09047597839706213,-0.009667925666490067,0.07379304716197504,-9.70386669765769e-19
34,false,9.477466902159575,9.495171493936807,1.874881304348429,2.2804592495935196,1.0802683035652063,0.9831126955789397,-0.26609070794997974,2.463507844907975,1.8432196130085423,0.19448441572384056,0.35419752394945303,0.03737259413364388,0.023591016226093883,0.008724760349832812,-0.03000032742678618,-0.02127556707695337,0.12530191685802883,-0.04836839535353456,-0.003700341876678004,0.07323317962781627,2.7755575615628914e-16,0.0027280728009562876,-0.05645923105708976,-0.05373115825613347,0.17726301925877283,-0.09043247460666815,-0.00950837016987738,0.07732217448222732,2.837067557736725e-17
35,false,10.058506930906574,10.07969520214282,1.9071006499194663,2.289403374202966,1.1391043553339018,1.0096971379412834,-0.2699718599695964,2.6078693546707292,1.9255940679896464,0.1914393538938579,0.41230342671148645,0.04099051972063666,0.028005048877344566,0.009662054318722454,-0.031675247674131886,-0.02201319335540943,0.13469945544403172,-0.050699207306972256,-0.0038811520196166405,0.08011909611744283,2.0816681711721685e-17,0.0035310682033070154,-0.0563469056821535,-0.05281583747884648,0.18041483352463794,-0.09024898014264612,-0.009344967025800817,0.08082088635619102,2.880137404866472e-17
36,false,10.685121170913524,10.710137184939857,1.9402548378754776,2.298794234167823,1.2021380162898057,1.0370965794829097,-0.2740413974944865,2.7634679405209495,2.012231655685825,0.18832090188770312,0.47719488734063775,0.04465975441061283,0.032435798651094576,0.010697169486299256,-0.033475688689952,-0.022778519203652745,0.14490141636392131,-0.05316189900622681,-0.004069537524890143,0.08766997983280436,-3.191891195797325e-16,0.0043251211421513145,-0.056175444379889465,-0.05185032323773814,0.18339569935287045,-0.08993177296801098,-0.00917780449602678,0.08428612188883272,-2.7599405397369442e-18
37,false,11.36138620173464,11.390614956759892,1.9744003265001409,2.308645626546934,1.2697051626590055,1.0653408734196936,-0.27830698360910316,2.9312992707767767,2.1034093683137884,0.18513668411277517,0.549582918853885,0.04837287537765202,0.03687652747088016,0.011842733292317316,-0.03541216945741087,-0.023569436165093556,0.1559885969635097,-0.0557655431705522,-0.004265586114616637,0.09595746767834086,-6.245004513516506e-17,0.005110043417608665,-0.05594859537381031,-0.050838551956201634,0.18620913233724526,-0.08948709395105388,-0.009006958959109574,0.08771507942708182,-8.092352693083655e-18
38,false,12.091809785751487,12.125682147152542,2.009596805884773,2.3189732886990986,1.342172999572945,1.0944611027566395,-0.28277640897133405,3.112463334822806,2.199425536264869,0.18189382526150766,0.6302613895866025,0.05212299901783749,0.041321104943035744,0.013113085952801163,-0.037496248088922095,-0.024383162136120934,0.1680509780932283,-0.05851991986215856,-0.004469425362230883,0.10506163286883885,-4.163336342344337e-16,0.005885823874913201,-0.0556699004948439,-0.04978407661993069,0.1888588131412341,-0.08892112705725717,-0.008832504521010465,0.09110518156296649,-4.2034566162307195e-17
39,false,12.88138201934499,12.920380340303605,2.0459075288879496,2.329794936708155,1.419943319487403,1.1244896319190891,-0.28745765454370076,3.308176756154322,2.3006018040997036,0.17859898888525377,0.7201172975109174,0.055903729617634214,0.04576394428387231,0.014524523768638093,-0.03974067393994768,-0.025216150171309584,0.18118889756287748,-0.06143559389488695,-0.00468124557236671,0.11507205809562382,6.245004513516506e-16,0.006652608110513968,-0.05534270472257625,-0.04869009661206227,0.19134854775115182,-0.08823998438202352,-0.008654522473193765,0.09445404089593457,9.022826333067336e-18
40,false,13.735633391451215,13.780297912719677,2.0833996262344767,2.3411303406531285,1.5034561360145493,1.155460153445748,-0.29235892943053327,3.519786775864778,2.4072852518177026,0.1752584087833874,0.8201425946165424,0.05970912088604395,0.05019995266962733,0.016095631105356053,-0.042159474745070966,-0.026063843639714913,0.1955143886051004,-0.06452397297292799,-0.004901274886832507,0.1260891407453399,4.5102810375396984e-17,0.007410682470983221,-0.05497016225915813,-0.047559479788174895,0.19368223184307695,-0.08744969284972304,-0.008473106535551726,0.0977594324578022,1.1745310803522988e-17
41,false,14.660700711510673,14.711636862192822,2.122144468063252,2.353001407421938,1.5931937348453122,1.1874077421685596,-0.2974887109178448,3.748787100386833,2.519850771378485,0.17187792186495252,0.9314476180905031,0.06353363569854395,0.05462448114662077,0.017847628174604804,-0.04476812088470814,-0.026920492710103338,0.21115269634745043,-0.0677973986760745,-0.005129781487311524,0.13822551618406442,-3.226585665316861e-16,0.00816045891193671,-0.05455524486064464,-0.04639478594870792,0.19586381878237852,-0.08655618478443959,-0.008288366902610231,0.1010192670953287,-1.1004200033848131e-17
42,false,15.66340210236455,15.721288840301483,2.1622180619975677,2.3654322765480993,1.6896852019965602,1.220368911361346,-0.302855791730379,3.9968359140083587,2.6387037024458113,0.16846299962174066,1.0552764198321682,0.06737210811135746,0.059033278039529,0.019804782810482403,-0.047583695694125294,-0.02777891288364289,0.22824403081104272,-0.07126923537320068,-0.005367080812534231,0.1516077146253078,1.8735013540549517e-16,0.008902461143222278,-0.0541007507373697,-0.04519828959414742,0.19789729191240762,-0.08556529076309419,-0.008100433515637046,0.10423156763367641,1.661251621429293e-18
43,false,16.75132243783373,16.81692178775139,2.2037014791563423,2.3784494363473994,1.7935114872973348,1.2543816706342894,-0.3084693236343621,4.265776386044932,2.7642827430033874,0.1650187770704068,1.1930243194071823,0.0712197095981315,0.06342244768265794,0.021994902284901845,-0.050625072637602304,-0.02863017035270046,0.24694556975167148,-0.07495396791997383,-0.00561353190398306,0.1663780699277146,-3.122502256758253e-17,0.009637312604481477,-0.05360931286526843,-0.043972000260786945,0.19978664015123096,-0.08448273432739618,-0.00790945788038993,0.10739444794344488,-3.106722139248262e-19
44,false,17.932910817877904,18.007078790800968,2.246681308300675,2.392081863007531,1.9053110676152223,1.2894855864545096,-0.3143388478295643,4.557660048229889,2.8970631644104805,0.16155007928340911,1.3462580359898442,0.07507191942580319,0.06778841426566348,0.024449913814684348,-0.05391310988564428,-0.029463196070959933,0.26743374837027245,-0.0788673115214491,-0.005869524195202203,0.18269691265362115,6.140921104957897e-16,0.010365726265768035,-0.05308340653841002,-0.04271768027264198,0.2015358361517062,-0.08331412841132431,-0.007715613202076477,0.11050609453830543,3.3953659071389516e-17
45,false,19.21759192704214,19.301291043585458,2.291250166296484,2.406361171152997,2.0257862923436525,1.3257218480845185,-0.3204743397646003,4.874773474949759,3.037560404886535,0.15806144788682994,1.5167387302986235,0.07892449460144568,0.0721278861099029,0.027206523847444916,-0.057470899990333536,-0.03026437614288862,0.2899069028724258,-0.08302634048572086,-0.0061354919350360415,0.20074507045166892,-9.783840404509192e-16,0.01108849481990202,-0.05252535797330565,-0.04143686315340363,0.20314881770872906,-0.08206497365239683,-0.007519094793025679,0.11356474926330656,-1.922697192165484e-17
46,false,20.61589347667456,20.71020714904824,2.3375072507142414,2.4213217853156443,2.1557105004953288,1.3631333350393644,-0.326886252775536,5.21966879768303,3.1863340543447993,0.15455716522545643,1.7064484905626953,0.08277344333843314,0.07643782423824136,0.030307007095733144,-0.061324027441310984,-0.03101702034557784,0.3145883156375382,-0.08744962201695346,-0.006411913010935688,0.22072678060964906,6.002143226879753e-16,0.011806482018599978,-0.05193735231536628,-0.0401308702967663,0.2046294718973998,-0.08074065764142077,-0.007320119720971374,0.11656869453500765,1.1191279318839945e-17
47,false,22.139592280639757,22.245741351973642,2.385558938354001,2.437001135574903,2.2959360043095294,1.4017646888501953,-0.33358554964315246,5.595198649709628,3.343992282955598,0.15104127666704115,1.9176208171108775,0.08661500143287484,0.08071541453792755,0.03380013999482767,-0.06550085722665507,-0.031700717231827394,0.3417297120317698,-0.09215737138414364,-0.006699296867616444,0.24287304378000968,-9.71445146547012e-17,0.01252061519971895,-0.05132144104633574,-0.03880082584661679,0.20598162102761886,-0.07934645526839675,-0.007118925374677795,0.11951624038454434,6.033250565640242e-18
48,false,23.801881951433778,23.92124374477017,2.435519438903809,2.453439876853797,2.447403060132501,1.4416623879156107,-0.34058374399414654,6.0045562624630895,3.511196770104954,0.14751761130776664,2.1527757483639887,0.09044561067719731,0.08495804256200165,0.03774229796774252,-0.070032865508002,-0.03229056754025948,0.3716153147857192,-0.09717162164135355,-0.00699819435099408,0.26744549879337154,-9.020562075079397e-16,0.013231878648710357,-0.050679549120951004,-0.037447670472240645,0.207209011107013,-0.07788752981719602,-0.006915768255574656,0.12240571303424233,-3.228662764674512e-17
