sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,46,45,diagnostic_only_hkt_gate_failed,0.0007163600080090538,-3.1448686673592796,2.835579725456536e-5,-4.547358137537183,0.24116472198621172,0.028186045416024798,0.6389360297105607,0.2129786765701869
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,47,46,diagnostic_only_hkt_gate_failed,0.0008864863340123956,-3.0523279550531965,3.5089935891397145e-5,-4.4548174252310995,0.23748719093932444,0.02807914534559023,0.6282241367812029,0.2094080455937343
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,48,47,diagnostic_only_hkt_gate_failed,0.0010937465213354373,-2.9610833152425227,4.329395033241703e-5,-4.363572785420426,0.2337996417665513,0.02796992331767405,0.6174891553466318,0.20582971844887726
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,49,48,diagnostic_only_hkt_gate_failed,0.0013454206931139759,-2.871141896977208,5.325601090165073e-5,-4.273631367155111,0.2301028317523242,0.027858208224385714,0.6067338705838156,0.2022446235279385
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,50,49,diagnostic_only_hkt_gate_failed,0.0016500205568805262,-2.782510645068418,6.531303793298576e-5,-4.185000115246321,0.22639748691656708,0.027743828753147997,0.5959609744902575,0.19865365816341918
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,51,50,diagnostic_only_hkt_gate_failed,0.0020174542534418327,-2.6951963042901683,7.985722701068785e-5,-4.097685774468071,0.22268431446452042,0.02762661306407263,0.5851731042013434,0.19505770140044779
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,52,51,diagnostic_only_hkt_gate_failed,0.002459204128529683,-2.6092054207469997,9.734308573420037e-5,-4.011694890924903,0.21896401087371012,0.027506388595182136,0.574372866835584,0.19145762227852797
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,53,52,diagnostic_only_hkt_gate_failed,0.002988516499939082,-2.524544342034511,0.00011829494530231353,-3.927033812212415,0.2152372652878828,0.027382981564971792,0.5635628511687332,0.18785428372291105
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,54,53,diagnostic_only_hkt_gate_failed,0.00362060200441135,-2.4412192124897447,0.00014331489087713526,-3.843708682667648,0.21150477318266547,0.027256216933860343,0.5527456687464154,0.18424855624880512
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,55,54,diagnostic_only_hkt_gate_failed,0.004372844485769255,-2.3592359674695085,0.00017309103003786065,-3.761725437647412,0.20776723882972295,0.027125918199860082,0.5419239618895886,0.18064132062986285
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,56,55,diagnostic_only_hkt_gate_failed,0.005265015770453005,-2.278600323621807,0.00020840599427650878,-3.6810897937997105,0.20402538612730933,0.026991907282180233,0.5311004365353874,0.17703347884512913
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,57,56,diagnostic_only_hkt_gate_failed,0.006319492941636862,-2.1993177668890547,0.0002501455393953917,-3.601807237066958,0.20027996442128926,0.026854004509498753,0.5202778797353715,0.1734259599117905
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,58,57,diagnostic_only_hkt_gate_failed,0.007561473967715852,-2.1213935386720504,0.00029930708076533877,-3.5238830088499538,0.19653175302974482,0.026712028602617434,0.5094591732813822,0.1698197244271274
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,59,58,diagnostic_only_hkt_gate_failed,0.009019186817250531,-2.044832617302973,0.00035700797075731324,-3.4473220874808765,0.1927815735078199,0.026565796909668295,0.49864732979445486,0.16621577659815162
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,60,59,diagnostic_only_hkt_gate_failed,0.010724086320767708,-1.9696396989336364,0.00042449329115578423,-3.3721291691115396,0.18903029043109548,0.026415125468177418,0.4878454948887542,0.16261516496291806
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,61,60,diagnostic_only_hkt_gate_failed,0.012711032407917265,-1.8958191740051997,0.0005031429083497312,-3.298308644183103,0.18527882261650022,0.026259829300621956,0.4770569799476348,0.15901899331587827
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,62,61,diagnostic_only_hkt_gate_failed,0.015018442544203328,-1.8233751025867848,0.0005944775072611068,-3.225864572764688,0.18152814517637877,0.026099722789570668,0.46628526716042434,0.1554284223868081
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,63,62,diagnostic_only_hkt_gate_failed,0.01768841074454142,-1.7523111855120732,0.0007001633022782497,-3.1548006556899764,0.17777929984947916,0.025934620169752537,0.4555340390391798,0.1518446796797266
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,64,63,diagnostic_only_hkt_gate_failed,0.020766784985468075,-1.6826307336597137,0.0008220151014762441,-3.085120203837617,0.1740333987821166,0.02576433603319426,0.44480718824676707,0.14826906274892235
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,65,64,diagnostic_only_hkt_gate_failed,0.024303194603765635,-1.614336635554035,0.0009619973911412378,-3.0168261057319383,0.17029162774941922,0.025588685964300244,0.434108825355357,0.144702941785119
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,66,65,diagnostic_only_hkt_gate_failed,0.02835101939721534,-1.5474313208759727,0.001122223112680417,-2.949920791053876,0.16655525577787683,0.025407487338870684,0.42344330531701846,0.14114776843900614
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,67,66,diagnostic_only_hkt_gate_failed,0.03296729214344986,-1.481916723328592,0.0013049498040095446,-2.884406193506495,0.16282563535221362,0.02522056025591757,0.4128152252888882,0.13760507509629605
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,68,67,diagnostic_only_hkt_gate_failed,0.03821252714347642,-1.4177942397736638,0.0015125728127627408,-2.820283709951567,0.1591042108403409,0.025027728502722307,0.40222944701285573,0.13407648233761857
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,69,68,diagnostic_only_hkt_gate_failed,0.04415046789251338,-1.3550646895482485,0.0017476153083052707,-2.7575541597261517,0.15539251635312673,0.02482882061700355,0.3916910872083696,0.1305636957361232
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,70,69,diagnostic_only_hkt_gate_failed,0.05084774880123432,-1.2937282699751387,0.002012714891589326,-2.696217740153042,0.15169218421480424,0.024623671252798456,0.3812055388860174,0.12706851296200578
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,71,70,diagnostic_only_hkt_gate_failed,0.05837346692163195,-1.2337845122711184,0.002310606642707718,-2.636273982449022,0.14800494216205973,0.02441212252320567,0.37077845891656225,0.12359281963885407
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,72,71,diagnostic_only_hkt_gate_failed,0.06679866207262115,-1.1752322360318916,0.0026441025426192323,-2.577721706209795,0.14433261540384906,0.024194025438034436,0.3604157698974438,0.12013858996581459
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,73,72,diagnostic_only_hkt_gate_failed,0.07619570600755715,-1.1180695025418834,0.003016067294464955,-2.520558972719787,0.14067712800474758,0.023969241546210517,0.35012365937561113,0.11670788645853704
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,74,73,diagnostic_only_hkt_gate_failed,0.08663760347702866,-1.0622935694378728,0.0034293906574206817,-2.464783039615776,0.1370404976421622,0.02373764467556756,0.33990855889978394,0.11330285296659465
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,75,74,diagnostic_only_hkt_gate_failed,0.09819721157093868,-1.007900844357126,0.003886956545784737,-2.4103903145350296,0.13342483667585459,0.023499122694909974,0.3297771419428337,0.10992571398094456
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,76,75,diagnostic_only_hkt_gate_failed,0.11094638570507058,-0.9548868411914234,0.004391609224422297,-2.3573763113693267,0.1298323438127547,0.023253579412311064,0.3197362932013309,0.10657876440044363
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,77,76,diagnostic_only_hkt_gate_failed,0.1249550643917841,-0.9032461373539844,0.004946117081091735,-2.3057356075318878,0.12626530010588072,0.023000936539684783,0.30979309069858785,0.10326436356619595
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,78,77,diagnostic_only_hkt_gate_failed,0.14029030750025637,-0.8529723328530547,0.005553134557739896,-2.2554618030309577,0.12272606303006774,0.02274113568213686,0.2999547820437926,0.09998492734793087
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,79,78,diagnostic_only_hkt_gate_failed,0.15701530451502912,-0.8040580141991446,0.006215162894235354,-2.206547484377048,0.11921705292963447,0.022474140260985733,0.2902287380059463,0.09674291266864876
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,80,79,diagnostic_only_hkt_gate_failed,0.17518837325789352,-0.7564947200714405,0.006934510494610371,-2.1589841902493436,0.11574074768695503,0.022199937608573396,0.2806224302351448,0.09354081007838161
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,81,80,diagnostic_only_hkt_gate_failed,0.19486196899140634,-0.7102729134161806,0.007713253704240692,-2.1127623835940836,0.11229966559796456,0.021918540778523322,0.2711433744583238,0.09038112481944127
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,82,81,diagnostic_only_hkt_gate_failed,0.21608172702337958,-0.6653819577278317,0.008553198913099929,-2.067871427905735,0.10889635438770032,0.02162999044744814,0.2617990918207565,0.08726636394025217
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,83,82,diagnostic_only_hkt_gate_failed,0.23888556087287588,-0.6218100998221014,0.009455846858314283,-2.0242995700000046,0.10553337463389018,0.02133435657478474,0.25259705417731637,0.08419901805910546
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,84,83,diagnostic_only_hkt_gate_failed,0.2633028389477457,-0.5795444582783088,0.010422360034452675,-1.982033928456212,0.10221328566553078,0.021031739966329562,0.24354463709760368,0.08118154569920122
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,85,84,diagnostic_only_hkt_gate_failed,0.28935365974576766,-0.5385710203080699,0.011453534003692995,-1.9410604904859732,0.0989386248250515,0.020722273561312683,0.23464905379121645,0.07821635126373881
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,86,85,diagnostic_only_hkt_gate_failed,0.31704824565618517,-0.49887464558046096,0.01254977340056762,-1.901364115758364,0.0957118908907201,0.020406123497253095,0.22591730218040096,0.07530576739346698
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,87,86,diagnostic_only_hkt_gate_failed,0.34638647203784173,-0.46043907749198965,0.013711073291384913,-1.862928547669893,0.09253552663865429,0.020083489830051527,0.21735611042580827,0.07245203680860275
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,88,87,diagnostic_only_hkt_gate_failed,0.37735754360498547,-0.42324696377706816,0.014937006364554832,-1.8257364339549713,0.08941189702050564,0.019754606999569817,0.2089718700628075,0.06965729002093583
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,89,88,diagnostic_only_hkt_gate_failed,0.4099398284793044,-0.3872798849318957,0.016226716361842957,-1.7897693551097988,0.08634327159079078,0.019419743752284654,0.20077058351551835,0.06692352783850611
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,90,89,diagnostic_only_hkt_gate_failed,0.4441008543386819,-0.35251839135184004,0.017578917925926134,-1.755007861529743,0.08333180502636152,0.019079202781020297,0.19275780673602372,0.06425260224534124
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,91,90,diagnostic_only_hkt_gate_failed,0.4797974680188282,-0.31894204821552585,0.018991902917930285,-1.7214315183934292,0.08037952039813748,0.018733319800085656,0.18493860179415544,0.061646200598051815
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,92,91,diagnostic_only_hkt_gate_failed,0.5169761524626089,-0.28652948996750305,0.020463552963288466,-1.6890189601454062,0.07748828812560898,0.018382462087154397,0.17731747811536377,0.05910582603845459
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,93,92,diagnostic_only_hkt_gate_failed,0.5555734935251515,-0.2552584826795036,0.021991357929364876,-1.6577479528574068,0.07465980950704341,0.018027026374965047,0.16989834939623513,0.056632783132078375
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,94,93,diagnostic_only_hkt_gate_failed,0.5955167833121616,-0.22510599438750392,0.02357243980749576,-1.6275954645654072,0.0718956002266545,0.017667436050088272,0.16268449252969872,0.054228164176566236
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,95,94,diagnostic_only_hkt_gate_failed,0.6367247393941542,-0.19604827566837735,0.025203581181765845,-1.5985377458462806,0.0691969684763559,0.017304137379216662,0.15567849329141772,0.05189283109713924
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,96,95,diagnostic_only_hkt_gate_failed,0.6791083181504574,-0.16806094998573737,0.026881257423739206,-1.5705504201636407,0.06656499446940188,0.01693759444560232,0.14888220007139868,0.04962740002379956
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,97,96,diagnostic_only_hkt_gate_failed,0.7225715931534278,-0.14111911608548305,0.028601671461687662,-1.5436085862633864,0.06400050454593467,0.016568282355309487,0.1422966665718755,0.047432222190625165
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,98,97,diagnostic_only_hkt_gate_failed,0.7670126584643251,-0.11519746857273841,0.030360789535901517,-1.5176869387506418,0.061504030509902566,0.01619667775224141,0.13592205827298348,0.04530735275766116
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,99,98,diagnostic_only_hkt_gate_failed,0.812324513129096,-0.09027044107062816,0.03215437620983313,-1.4927599112485315,0.059075758613283055,0.015823245351056985,0.12975753978667823,0.043252513262226074
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,100,99,diagnostic_only_hkt_gate_failed,0.8583958572163666,-0.06631238702581145,0.033978025879801095,-1.4688018572037147,0.05671544234188183,0.015448418136805447,0.12380107261522916,0.041267024205076386
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,101,100,diagnostic_only_hkt_gate_failed,0.9051117132351195,-0.043297814775593725,0.035827187372669475,-1.445787284953497,0.05442227572048716,0.015072567709701282,0.11804912403235764,0.039349708010785876
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,102,101,diagnostic_only_hkt_gate_failed,0.952353733933462,-0.021201711109931624,0.03769717612949752,-1.4236911812878348,0.05219468492953919,0.014695958936200444,0.11249617798001621,0.037498725993338734
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.03958316619791959,-1.4024894701779032,0.050030009196001986,0.014318679929162114,0.10713398780051965,0.035711329266839884
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.04792399543417558,0.013940533217409123,0.10195038665029937,0.03398346221676646
gamma,0.75,pi_0p750_gamma_0p75,γ = 0.75,0.75,0.75,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.04587001828354538,0.013560866595568826,0.09692745506392964,0.032309151687976545
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,1,0,diagnostic_only_hkt_gate_failed,1.2879826071892524e-11,-10.890090001613421,8.058734803199651e-17,-16.093733135753105,0.0,0.0,0.0,0.0
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,2,1,diagnostic_only_hkt_gate_failed,1.7511688236285003e-11,-10.756671983193568,1.0956828971510817e-16,-15.960315117333248,0.35962148390346294,0.034602300044665885,0.9750575515763911,0.325019183858797
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,3,2,diagnostic_only_hkt_gate_failed,2.3847803432470447e-11,-10.622551616669538,1.4921251453892927e-16,-15.826194750809218,0.361822064822779,0.03426964345814292,0.9826572640939079,0.3275524213646359
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,4,3,diagnostic_only_hkt_gate_failed,3.25238872500316e-11,-10.487797553165695,2.0349760987002175e-16,-15.691440687305375,0.36381060595912573,0.03395580292056828,0.9895644091156721,0.32985480303855735
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,5,4,diagnostic_only_hkt_gate_failed,4.441390517669721e-11,-10.3524810389829,2.7789186080279774e-16,-15.55612417312258,0.36557800841146465,0.033660172823529975,0.9957535067638041,0.3319178355879347
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,6,5,diagnostic_only_hkt_gate_failed,6.071900748269778e-11,-10.21667533606367,3.7991070382882714e-16,-15.420318470203352,0.36711706032450725,0.03338196824788118,1.001205276229878,0.333735092076626
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,7,6,diagnostic_only_hkt_gate_failed,8.308931256811965e-11,-10.080454834112235,5.198787089430425e-16,-15.284097968251917,0.36842343135790534,0.03312029223675874,1.0059094173634402,0.33530313912114673
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,8,7,diagnostic_only_hkt_gate_failed,1.1379049129767998e-10,-9.943894027479464,7.119718755325254e-16,-15.147537161619145,0.36949612147038235,0.032874186962417944,1.0098658035238934,0.33662193450796446
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,9,8,diagnostic_only_hkt_gate_failed,1.559313708180706e-10,-9.807066503139511,9.756417190015499e-16,-15.010709637279191,0.37033744243311695,0.03264267086762882,1.0130843146964643,0.3376947715654881
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,10,9,diagnostic_only_hkt_gate_failed,2.1377452879174311e-10,-9.670044042177686,1.3375586173257245e-15,-14.873687176317365,0.3709526676396593,0.03242476484410484,1.0155837083866635,0.33852790279555445
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,11,10,diagnostic_only_hkt_gate_failed,2.9315959187419304e-10,-9.532895891587033,1.834260332974546e-15,-14.736539025726712,0.3713494939323943,0.032219509735001116,1.0173899525921797,0.3391299841973932
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,12,11,diagnostic_only_hkt_gate_failed,4.0207935398006577e-10,-9.39568822653084,2.5157567078008584e-15,-14.59933136067052,0.3715374325961505,0.03202597778317128,1.018534364438938,0.3395114548129793
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,13,12,diagnostic_only_hkt_gate_failed,5.514627757990997e-10,-9.258483797477009,3.450428786223757e-15,-14.462126931616687,0.37152721307456354,0.03184327932396151,1.0190518012518064,0.33968393375060213
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,14,13,diagnostic_only_hkt_gate_failed,7.562375928033365e-10,-9.121341737524595,4.731677411321374e-15,-14.324984871664277,0.3713302619700991,0.03167056685025202,1.0189790853595415,0.33965969511984717
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,15,14,diagnostic_only_hkt_gate_failed,1.0367701798697895e-9,-8.98431750270057,6.486932265078792e-15,-14.18796063684025,0.3709582672643018,0.031507036645796835,1.0183536918555145,0.3394512306185048
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,16,15,diagnostic_only_hkt_gate_failed,1.4208135352636786e-9,-8.847462914274985,8.889840143473395e-15,-14.051106048414667,0.3704228409058986,0.03135192910255856,1.0172127354100202,0.33907091180334004
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,17,16,diagnostic_only_hkt_gate_failed,1.9461384149415983e-9,-8.710826274700965,1.2176727611686795e-14,-13.914469408840645,0.36973527253203503,0.03120452835107055,1.0155922325428932,0.3385307441809644
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,18,17,diagnostic_only_hkt_gate_failed,2.664081249642458e-9,-8.574452534106358,1.6668799846526778e-14,-13.778095668246038,0.36890635793878274,0.031064160992071925,1.0135265908401323,0.33784219694671075
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,19,18,diagnostic_only_hkt_gate_failed,3.644320053932135e-9,-8.438383489121408,2.2802022860162808e-14,-13.642026623261089,0.3679462870816078,0.030930194542750557,1.011048277616572,0.3370160925388573
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,20,19,diagnostic_only_hkt_gate_failed,4.9812920222477485e-9,-8.302657997530158,3.116727753971165e-14,-13.506301131669838,0.366864586131248,0.03080203574029974,1.0081876511728451,0.33606255039094834
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,21,20,diagnostic_only_hkt_gate_failed,6.802801514028498e-9,-8.167312200305005,4.2564218658199275e-14,-13.370955334444686,0.365670087930083,0.030679128596743665,1.004972878000018,0.33499095933333933
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,22,21,diagnostic_only_hkt_gate_failed,9.281544615935977e-9,-8.032379743354795,5.807338251804773e-14,-13.236022877494475,0.36437092818244193,0.03056095223220144,1.0014299278507217,0.33380997595024053
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,23,22,diagnostic_only_hkt_gate_failed,1.265050941532534e-8,-7.8978919858075045,7.915254440117431e-14,-13.101535119947185,0.36297458438167557,0.030447019099021623,0.9975826958479618,0.3325275652826539
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,24,23,diagnostic_only_hkt_gate_failed,1.722351514317459e-8,-7.763878208777209,1.0776522923755829e-13,-12.96752134291689,0.3614878719673791,0.03033687264405681,0.9934529979699668,0.33115099932332226
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,25,24,diagnostic_only_hkt_gate_failed,2.3422551111624983e-8,-7.630365804679415,1.4655176767867668e-13,-12.834008938819094,0.35991700398666887,0.030230085458475844,0.9890607555845791,0.329686918528193
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,26,25,diagnostic_only_hkt_gate_failed,3.181409279649654e-8,-7.497380456494799,1.9905652096564293e-13,-12.70102359063448,0.3582676218691939,0.030126257175367707,0.9844240940814788,0.32814136469382627
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,27,26,diagnostic_only_hkt_gate_failed,4.315724342742999e-8,-7.364946302693677,2.7002909641596353e-13,-12.568589436833356,0.3565448401590928,0.030025012668063022,0.9795594824730895,0.3265198274910298
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,28,27,diagnostic_only_hkt_gate_failed,5.846741723498832e-8,-7.233086090451531,3.658228049779591e-13,-12.436729224591211,0.35475328338110157,0.029925999942931988,0.9744818503145087,0.3248272834381696
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,29,28,diagnostic_only_hkt_gate_failed,7.910040095426999e-8,-7.101821315089103,4.949206228089691e-13,-12.305464449228785,0.3528971296329858,0.029828888598018233,0.9692047231049028,0.32306824103496756
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,30,29,diagnostic_only_hkt_gate_failed,1.0686307139253928e-7,-6.971172347749383,6.686279362787457e-13,-12.174815481889064,0.3509801480566398,0.029733367911784884,0.9637403404345649,0.32124678014485497
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,31,30,diagnostic_only_hkt_gate_failed,1.4415889567325922e-7,-6.841158553257678,9.01982917524152e-13,-12.044801687397358,0.3490057303679904,0.029639145269811113,0.958099755294538,0.3193665850981793
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,32,31,diagnostic_only_hkt_gate_failed,1.9417870678256567e-7,-6.711798395611572,1.2149501815120671e-12,-11.915441529751252,0.3469769303912957,0.029545944667358524,0.9522929571718113,0.3174309857239371
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,33,32,diagnostic_only_hkt_gate_failed,2.611502615222315e-7,-6.5831095349136985,1.6339822367528836e-12,-11.78675266905338,0.3448964917387063,0.029453505170529495,0.9463289597045305,0.3154429865681768
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,34,33,diagnostic_only_hkt_gate_failed,3.506639197165047e-7,-6.455108916964594,2.1940572165122327e-12,-11.658752051104273,0.342766871733165,0.029361579450002364,0.9402158768494883,0.3134052922831627
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,35,34,diagnostic_only_hkt_gate_failed,4.700966409949126e-7,-6.327812851986786,2.9413317699377287e-12,-11.531455986126465,0.34059027622506377,0.029269932604606936,0.9339610308613706,0.31132034362045685
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,36,35,diagnostic_only_hkt_gate_failed,6.291626186661675e-7,-6.201237088638201,3.936586304516979e-12,-11.404880222777882,0.3383686752889956,0.02917834088781144,0.9275710032035527,0.3091903344011842
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,37,36,diagnostic_only_hkt_gate_failed,8.406265848916153e-7,-6.075396879511212,5.259688041086686e-12,-11.27904001365089,0.33610383063404703,0.02908659050237724,0.9210517203950096,0.30701724013166987
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,38,37,diagnostic_only_hkt_gate_failed,1.1212254802898105e-6,-5.950307041286776,7.015357777201811e-12,-11.153950175426456,0.3337973131487078,0.028994476523006706,0.9144085098771033,0.30480283662570107
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,39,38,diagnostic_only_hkt_gate_failed,1.4928562467637436e-6,-5.825982010254241,9.340601747894037e-12,-11.02962514439392,0.33145051821144395,0.02890180190442232,0.907646148921065,0.3025487163070216
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,40,39,diagnostic_only_hkt_gate_failed,1.9841025213380783e-6,-5.702435891001867,1.2414263944694673e-11,-10.90607902514155,0.32906468766786734,0.028808376490247364,0.9007689335328597,0.30025631117761986
gamma,0.9,pi_0p750_gamma_0p90,γ = 0.9,0.75,0.9,105,41,40,diagnostic_only_hkt_gate_failed,2.6321916020316687e-6,-5.579682500819314,1.6469270589199562e-11,-10.783325634958995,0.3266409239057465,0.02871401621440508,0.8937807230740241,0.29792690769134134
