sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,46,45,0.07643782423824136,-0.0401308702967663,0.011806482018599978,-0.05193735231536628,0.11656869453500765,0.2046294718973998,-0.08074065764142077,-0.007320119720971374,2.170400131089572,1.0459398794162837,0.2531866398896909,0.15455716522545643
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,47,46,0.08071541453792755,-0.03880082584661679,0.01252061519971895,-0.05132144104633574,0.11951624038454434,0.20598162102761886,-0.07934645526839675,-0.007118925374677795,2.215016629763765,1.0527128981116725,0.25272365356982746,0.15104127666704115
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,48,47,0.08495804256200165,-0.037447670472240645,0.013231878648710357,-0.050679549120951004,0.12240571303424233,0.207209011107013,-0.07788752981719602,-0.006915768255574656,2.261405481353197,1.0598139514187035,0.2522723318565735,0.14751761130776664
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,49,48,0.08916326861439766,-0.03607217593394342,0.01394130681770382,-0.05001348275164725,0.1252354445483411,0.20831530238699097,-0.07636893506036656,-0.006710922778283299,2.309680682236272,1.0672620959543688,0.2518319496301127,0.14398980249470253
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,50,49,0.09332880778141776,-0.034674956808462776,0.014649978998109332,-0.049324935806572115,0.12800376458988053,0.20930406115682765,-0.07479561753293135,-0.006504679034015733,2.3599649076807006,1.0750780004665472,0.2514018023684357,0.14046130550060762
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,51,50,0.09745250994176298,-0.03325648337213398,0.015359013508152745,-0.048615496880286733,0.13070899331389696,0.2101787540817312,-0.07317241929979937,-0.006297341468034839,2.4123903248739076,1.0832840714632006,0.2509812074194713,0.1369354149505608
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,52,51,0.10153234240291979,-0.03181709276972326,0.01606956287764551,-0.04788665564736878,0.13334943517264305,0.21094274296960006,-0.07150408115722558,-0.0060892266397313795,2.467099479357386,1.0919045952052087,0.2505695045759373,0.13341528070151418
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,53,52,0.10556637742271162,-0.030356998355092178,0.016782809722882645,-0.04713980807797482,0.1359233757778038,0.21159928204801748,-0.06979524508252423,-0.00588066118768941,2.524246251717586,1.1009658967366258,0.25016605800123415,0.1299039207310833
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,54,53,0.10955277420885504,-0.028876303128002236,0.01749996082882009,-0.046376263956822324,0.13842907733685728,0.2121515159746438,-0.06805045822220898,-0.005671980415577516,2.5839969576228947,1.1104965061024743,0.24977025551701712,0.1264042369281423
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,55,54,0.11348976948317711,-0.027375008489403874,0.018222243247983046,-0.04559725173738692,0.140864777972581,0.21260247919000716,-0.06627417541346613,-0.005463525803959991,2.646531513730398,1.1205273511125176,0.24938150978734677,0.12291902588125232
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,56,55,0.1173756669606899,-0.025853024388937662,0.018950899759109834,-0.04480392414804749,0.1432286913496276,0.21295509678380828,-0.06447076197542564,-0.005255643458754994,2.712044738619675,1.1310919669211215,0.24899925917903995,0.11945098997618443
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,57,56,0.12120882625048306,-0.024310181059507115,0.019687183338406494,-0.0439973643979136,0.14551900730999018,0.21321218608545953,-0.06264449668703038,-0.005048682088438938,2.7807478053293084,1.1422267227208336,0.24862296729735026,0.11600274864775999
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,58,57,0.12498765644405971,-0.022746238408371637,0.02043235268164882,-0.04317859109002046,0.14773389485243135,0.2133764597066411,-0.06079957367583934,-0.004842991178370403,2.852869819064583,1.1539710777916183,0.24825212408666322,0.1125768466916535
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,59,58,0.1287106081700679,-0.021160897906668866,0.021187666185094368,-0.042348564091763234,0.14987150607673677,0.21345052986216137,-0.058940104380442726,-0.004638919404981853,2.928659584696695,1.1663678573425484,0.24788624589351063,0.10917576314577974
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,60,59,0.1323761678075255,-0.019553813573933876,0.02195437634995453,-0.041508189923888404,0.15192998138145938,0.21343691294344108,-0.05707011895263923,-0.004436812609342457,3.0083875525384456,1.1794635604383976,0.2475248755192319,0.10580191872127735
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,61,60,0.1359828550825914,-0.01792460255631348,0.022733724006895693,-0.040658326563209175,0.15390745763890482,0.21333803636016452,-0.05519356643144696,-0.004237012289812701,3.092347954562983,1.1933087008477672,0.24716758378555354,0.10245768107656417
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,62,61,0.13952921727511275,-0.016272858903649445,0.023526930726870766,-0.039799789630520215,0.15580207617876218,0.21315624529551266,-0.05331431534041982,-0.004039853776330635,3.180861209789562,1.2079581758928437,0.2468139687285519,0.09914537161917726
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,63,62,0.1430138269424497,-0.014598166613530862,0.024335191236562227,-0.038933357850093095,0.15761199355598057,0.21289381131299556,-0.051436152899744125,-0.003845664857270801,3.2742765719382696,1.2234716761961009,0.24646365622884636,0.0958672699439427
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,64,63,0.14643528149254156,-0.01290011268828212,0.025159665621836736,-0.03805977831011886,0.15933539418082365,0.21255294147491494,-0.04956278341849399,-0.0036547638755972623,3.3729750579320292,1.2399141398548452,0.24611630060765674,0.09262561705354
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,65,64,0.14979220297992024,-0.011178301491193433,0.026001470555032217,-0.037179772046225655,0.1609705044711136,0.21213578883319983,-0.047697825944883934,-0.0034674584172022446,3.4773727063976376,1.257356251978936,0.2457715853510391,0.08942261800057182
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,66,65,0.15308323696270865,-0.00943237144451739,0.026861668799607608,-0.036294040244125,0.162515608407226,0.21164446349262725,-0.04584481147822679,-0.0032840436071743836,3.587924221045233,1.2758749903422024,0.24542922246629123,0.08626044458093443
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,67,66,0.15630705544373014,-0.007662010186546374,0.027741259389937257,-0.03540326957648363,0.16396906563027647,0.21108104500882036,-0.044007178588840394,-0.0031048007897034467,3.70512698757117,1.2955542357115426,0.24508895366950678,0.08314123546293169
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,68,67,0.15946235769471628,-0.00586697304111657,0.028641165420569777,-0.03450813846168635,0.16532933073583286,0.21044759541364133,-0.04218826877525113,-0.002929995902557299,3.8295255798292005,1.3164854364437049,0.24475054968667903,0.08006709690216568
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,69,68,0.16254787409534951,-0.004047100148878768,0.02956222254253148,-0.03360932269141025,0.16659497424422826,0.2097461729352251,-0.04039132044082239,-0.002759878250174376,3.961716751881741,1.338768350968185,0.24441381085583158,0.07704010138473767
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,70,69,0.16556237022606182,-0.0022023353610935445,0.030505165895922542,-0.032707501257016096,0.1677647055871553,0.20897884665600097,-0.0386194621297382,-0.0025946789391073765,4.1023550099342705,1.3625118633566062,0.24407856704075143,0.07406228569130643
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,71,70,0.16850465102697162,-0.0003327458584631089,0.03147061639991408,-0.031803362258377196,0.16883739688543467,0.20814771167319007,-0.03687570499980089,-0.0024346097879544074,4.252158835543059,1.3878348847958428,0.2437446773632654,0.07113564825579081
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,72,71,0.1713735662031769,0.0015614580259582804,0.03245906657121126,-0.030897608545252985,0.1698121081772186,0.20725490453096626,-0.03516293444772745,-0.0022798619060201567,4.411917625707877,1.4148673509690026,0.24341202971198964,0.06826214539503195
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,73,72,0.1741680159399931,0.0034799031419208044,0.03347086635741767,-0.029990963215496866,0.17068811279807225,0.2063026185679081,-0.03348390105126647,-0.0021306047185692904,4.582499449130204,1.4437513283047845,0.24308054017355452,0.06544368670751623
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,74,73,0.17688695816418748,0.005422033477124382,0.034506208099072316,-0.029084174621947935,0.1714649246870631,0.20529312029855884,-0.03184121077609156,-0.0019869848354041185,4.764859702555928,1.474642234686266,0.24275015262796878,0.06268212924636732
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,75,74,0.17952941427417438,0.007387090535570172,0.03556511193644955,-0.02817802140087938,0.17214232373860416,0.20422876395634218,-0.030237315117319294,-0.00184912510041865,4.960050824154265,1.5077101941831255,0.24242083695866387,0.05997927165361659
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,76,75,0.18209447809155332,0.00937409560970651,0.03664741199642348,-0.027273316386716977,0.17272038248184682,0.20311200683128666,-0.028674500437576977,-0.0017171239118628206,5.169233120855138,1.5431415424289974,0.2420925888438513,0.05733684638112728
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,77,76,0.1845813227566273,0.011381832209815486,0.03775274261611607,-0.026370910406300584,0.17319949054681177,0.2019454227281364,-0.027154877718453357,-0.001591054462871209,5.393686934815457,1.5811404924504024,0.24176542771337867,0.05475651220940284
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,78,77,0.18698920937530628,0.013408831274052936,0.03888052626651278,-0.025471694992459843,0.17358037810125335,0.20073171467411247,-0.02568037216353963,-0.0014709644093194312,5.634826252663702,1.6219309890813483,0.24143939565375244,0.052239845536435965
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,79,78,0.18931749447557122,0.015453358249766397,0.04002996271968296,-0.02457660446991656,0.1738641362258048,0.19947372524923043,-0.024252713458935468,-0.0013568755644901252,5.894213993921659,1.6657587682736443,0.24111455517070182,0.049788331691217366
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,80,79,0.19156563814886804,0.017513403004924117,0.041200019884363365,-0.023686616879439244,0.1740522351439439,0.1981744455532084,-0.02287342658605884,-0.0012487838232056094,6.173579156100031,1.7128936458187065,0.2407909872345453,0.04740335562461332
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,81,80,0.1937332135624177,0.0195866749613151,0.04238942849724407,-0.022802753535928963,0.17414653860110263,0.19683702138162942,-0.021543823352996833,-0.0011466594275299088,6.4748360324599705,1.7636320767304217,0.24046879035476443,0.04508619193143222
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,82,81,0.19581991257324163,0.02167059981434403,0.04359667781639895,-0.02192607800205491,0.17414931275889758,0.1954647558732251,-0.020264995741728613,-0.0010504473725988543,6.8001058902304115,1.8182999927423553,0.2401480770770801,0.04283799607369173
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,83,82,0.19782555425544887,0.02376232294153688,0.04482001611364718,-0.021057693172110294,0.17406323131391202,0.1940611095983813,-0.019037810231616898,-0.0009600680528523765,7.151741268978451,1.8772559790665861,0.2398289726501605,0.0406597946483905
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,84,83,0.19975009187583373,0.025858717472502988,0.04605745467821369,-0.020198737205710693,0.17389137440333075,0.19262969672547287,-0.017862904047744016,-0.0008754182743980987,7.532353339025084,1.9408948193738096,0.239511613195877,0.03855247637901764
