experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
horizon_buffer,45,0,local_loglinear,24,1.5638619127151347,0.10458412009941524,0.5229206004970762,9.47594489583094,-2.515839352780848,0.3289176711613743
horizon_buffer,45,0,local_loglinear,25,1.6395552579852997,0.10232160445840692,0.5116080222920345,10.904990678693892,-2.8901478056965217,0.30266311185758216
horizon_buffer,45,0,local_loglinear,26,1.7224747080285732,0.10000030826776543,0.5000015413388271,12.602150374542145,-3.316693817125275,0.27774706355862455
horizon_buffer,45,0,local_loglinear,27,1.8132950583943843,0.09762803555963265,0.48814017779816316,14.624749687382172,-3.803061229263095,0.25419498367486
horizon_buffer,45,0,local_loglinear,28,1.9127485618503455,0.09521296476411091,0.47606482382055454,17.043407063586333,-4.357943260121818,0.2320205276947071
horizon_buffer,45,0,local_loglinear,29,2.0216286770254324,0.0927635381111199,0.46381769055559946,19.94528751144849,-4.991299017379781,0.21122574492634996
horizon_buffer,45,0,local_loglinear,30,2.140794037997089,0.09028834207767049,0.4514417103883524,23.438183315790912,-5.714531511922441,0.19180149432179303
horizon_buffer,45,0,local_loglinear,31,2.2711726968296913,0.08779598316118413,0.4389799158059206,27.655637750212836,-6.5406904793160585,0.17372803938244277
horizon_buffer,45,0,local_loglinear,32,2.4137666962438864,0.08529496369225532,0.4264748184612766,32.76338562164406,-7.4847041466820485,0.15697585273073758
horizon_buffer,45,0,local_loglinear,33,2.5696570524739424,0.08279356211767824,0.41396781058839116,38.96745820994992,-8.563644953986575,0.141506570604208
horizon_buffer,45,0,local_loglinear,34,2.7400092317173748,0.08029972207646074,0.40149861038230367,46.524393930389614,-9.797035619611627,0.1272741187313703
horizon_buffer,45,0,local_loglinear,35,2.9260792270230223,0.07782095378883513,0.3891047689441756,55.75411600446602,-11.207203438571845,0.11422593178204878
horizon_buffer,45,0,local_loglinear,36,3.129220355706396,0.07536425054860776,0.37682125274303874,67.05619163472392,-12.819692713799043,0.10230423433614397
horizon_buffer,45,0,local_loglinear,37,3.3508909093308725,0.07293602224903277,0.36468011124516386,80.9303831892953,-14.663747770142038,0.09144734545067992
horizon_buffer,45,0,local_loglinear,38,3.59266280981563,0.07054204684093998,0.3527102342046998,98.00265324492362,-16.772881906837398,0.08159093354392447
horizon_buffer,45,0,local_loglinear,39,3.8562314251738017,0.068187439899282,0.34093719949641,119.05810721920935,-19.18555163364931,0.07266922024531253
horizon_buffer,45,0,local_loglinear,40,4.143426710333507,0.06587664160719535,0.32938320803597676,145.08277075797636,-21.945960135620993,0.0646160729981224
horizon_buffer,45,5,local_loglinear,1,0.8815627703309759,0.1306219886735223,0.6531099433676114,0.9427238421959994,0.10250178497186435,0.0
horizon_buffer,45,5,local_loglinear,2,0.8882727341781219,0.13071166324662425,0.6535583162331211,1.0157162746491508,0.08157191015201704,1.0729732249929198
horizon_buffer,45,5,local_loglinear,3,0.8963421441111566,0.1306718142152135,0.6533590710760675,1.0960008991161243,0.057784682216706296,1.039492650222758
horizon_buffer,45,5,local_loglinear,4,0.9057822981253784,0.1305078311804734,0.652539155902367,1.1845094550401454,0.03078314444802266,1.0057383888431815
horizon_buffer,45,5,local_loglinear,5,0.916620970207799,0.13022416229697845,0.6511208114848922,1.282322539701398,0.0001628862812883547,0.9716871868814517
horizon_buffer,45,5,local_loglinear,6,0.9289026381657384,0.1298243862086737,0.6491219310433686,1.3906976926178263,-0.03453370409440426,0.9372977182871619
horizon_buffer,45,5,local_loglinear,7,0.9426887911689039,0.12931130124355483,0.6465565062177743,1.5111031109697344,-0.07382425840738605,0.9025280313516826
horizon_buffer,45,5,local_loglinear,8,0.9580583609144432,0.1286870262164207,0.6434351310821035,1.6452582835455434,-0.11829444038740533,0.8673555524751041
horizon_buffer,45,5,local_loglinear,9,0.9751082849070253,0.1279531105399535,0.6397655526997675,1.795183088045891,-0.16860733508220194,0.8317931548733026
horizon_buffer,45,5,local_loglinear,10,0.9939541510097,0.1271106558061897,0.6355532790309484,1.9632571399269965,-0.2255145480428593,0.7958962212291781
horizon_buffer,45,5,local_loglinear,11,1.014730882825393,0.12616044935273077,0.6308022467636539,2.1522915832522584,-0.2898694126716981,0.7597596576300475
horizon_buffer,45,5,local_loglinear,12,1.037593478866664,0.12510310573577318,0.625515528678866,2.3656161197752468,-0.36264267160227615,0.7235079884144016
horizon_buffer,45,5,local_loglinear,13,1.0627178663311616,0.12393920875935562,0.619696043796778,2.6071848655071186,-0.44494092550542685,0.6872832074912555
horizon_buffer,45,5,local_loglinear,14,1.0903019311073625,0.12266944744013596,0.6133472372006799,2.8817055447492943,-0.5380281355637311,0.6512340826639506
horizon_buffer,45,5,local_loglinear,15,1.1205667745369026,0.12129474089700956,0.6064737044850478,3.19479766376925,-0.6433504800400334,0.6155084296548519
horizon_buffer,45,5,local_loglinear,16,1.15375821417984,0.11981634991211125,0.5990817495605562,3.5531866552792843,-0.7625649529293037,0.5802483698571002
horizon_buffer,45,5,local_loglinear,17,1.1901485248401669,0.11823597431154,0.5911798715576999,3.96494268504394,-0.8975721822670688,0.545587796847719
horizon_buffer,45,5,local_loglinear,18,1.2300384054835185,0.1165558357246589,0.5827791786232944,4.439774959790167,-1.0505540318549293,0.5116511826873645
horizon_buffer,45,5,local_loglinear,19,1.2737591616518047,0.11477874476664077,0.5738937238332038,4.989395119244238,-1.2240166008598825,0.4785530126899817
horizon_buffer,45,5,local_loglinear,20,1.3216750823300822,0.11290815203376728,0.5645407601688364,5.627966691148357,-1.420839347469487,0.4463975129489543
horizon_buffer,45,5,local_loglinear,21,1.3741859937340293,0.1109481818927808,0.5547409094639041,6.372661907951731,-1.6443311427486318,0.41527843417689175
horizon_buffer,45,5,local_loglinear,22,1.431729979885521,0.10890364772219203,0.5445182386109602,7.2443526515389545,-1.8982941266234254,0.3852787753819692
horizon_buffer,45,5,local_loglinear,23,1.4947862505171647,0.10678004794742955,0.5339002397371477,8.268469106622687,-2.187096395596548,0.35647051244455813
horizon_buffer,45,5,local_loglinear,24,1.5638781443133059,0.10458354225396758,0.522917711269838,9.476068370241794,-2.515754667880975,0.3289143200318947
horizon_buffer,45,5,local_loglinear,25,1.6395762670429104,0.10232090761124275,0.5116045380562138,10.905166247451735,-2.8900281778793655,0.3026592890282361
horizon_buffer,45,5,local_loglinear,26,1.7225017596406655,0.09999947486592556,0.49999737432962776,12.602399250950185,-3.316525285538134,0.2777427462061799
horizon_buffer,45,5,local_loglinear,27,1.8133297083701307,0.09762704709753095,0.48813523548765464,14.625101400751578,-3.8028244438447842,0.25419015691306734
horizon_buffer,45,5,local_loglinear,28,1.9127927108984986,0.0952118020781216,0.47605901039060805,17.043902588195014,-4.357611478265852,0.23201518589981684
horizon_buffer,45,5,local_loglinear,29,2.0216846317629886,0.09276218173568654,0.4638109086784327,19.94598352074796,-4.990835387820102,0.21121989274683328
horizon_buffer,45,5,local_loglinear,30,2.1408645788346656,0.09028677265498092,0.4514338632749046,23.439157946158247,-5.713885405706623,0.19179514729289615
horizon_buffer,45,5,local_loglinear,31,2.2712611525689494,0.08779418189292015,0.43897090946460077,27.65699838208049,-6.539792552332887,0.17372122409325824
horizon_buffer,45,5,local_loglinear,32,2.4138770249697985,0.08529291281876031,0.4264645640938016,32.76527934646069,-7.483459721114983,0.1569686065196306
horizon_buffer,45,5,local_loglinear,33,2.5697939280491786,0.08279124540735386,0.4139562270367693,38.97008585955958,-8.561925181579142,0.14149894079264852
horizon_buffer,45,5,local_loglinear,34,2.7401781349076946,0.08029712530645222,0.40148562653226105,46.528028814387476,-9.794665730589053,0.1272661614332245
horizon_buffer,45,5,local_loglinear,35,2.9262865400248015,0.07781806519729445,0.3890903259864722,55.75912884790935,-11.203947177467782,0.11421771035422039
horizon_buffer,45,5,local_loglinear,36,3.1294734556913824,0.07536106127678083,0.37680530638390414,67.06308358967951,-12.81523186990566,0.10229581762844221
horizon_buffer,45,5,local_loglinear,37,3.3511982749504825,0.07293252655432543,0.3646626327716271,80.93982976882245,-14.657654986040328,0.09143880557611558
horizon_buffer,45,5,local_loglinear,38,3.593034107576935,0.07053824248362817,0.35269121241814083,98.01556177731578,-16.76458552642744,0.08158234402739607
horizon_buffer,45,5,local_loglinear,39,3.8566776058659564,0.06818332826158836,0.34091664130794175,119.07569266470362,-19.174289509307968,0.07266065395263022
horizon_buffer,45,5,local_loglinear,40,4.143960101042849,0.06587222773475908,0.3293611386737954,145.1066550989349,-21.93071952564992,0.06460760018070456
horizon_buffer,45,20,local_loglinear,1,0.8815629774228618,0.13062197098188008,0.6531098549094003,0.9427240792518052,0.10250202836923417,0.0
horizon_buffer,45,20,local_loglinear,2,0.8882730289869115,0.1307116385062349,0.6535581925311745,1.015716652059933,0.08157227279509938,1.0729728814500732
horizon_buffer,45,20,local_loglinear,3,0.8963425635341576,0.13067177963797108,0.6533588981898553,1.0960014908952052,0.05778522362859917,1.039492172622288
horizon_buffer,45,20,local_loglinear,4,0.9057828937189948,0.13050778297786583,0.6525389148893291,1.1845103726006483,0.03078395317358873,1.005737732436991
horizon_buffer,45,20,local_loglinear,5,0.9166218137335719,0.13022409535382204,0.6511204767691101,1.2823239501535326,0.00016409362738434297,0.9716862944062654
horizon_buffer,45,20,local_loglinear,6,0.9289038291058245,0.1298242936645898,0.6491214683229489,1.3906998457425626,-0.03453190401078121,0.9372965172766664
horizon_buffer,45,20,local_loglinear,7,0.9426904668535335,0.12931117396205005,0.6465558698102503,1.511106378846767,-0.07382157950446278,0.9025264309991748
horizon_buffer,45,20,local_loglinear,8,0.9580607100905527,0.12868685211939185,0.6434342605969592,1.645263218571858,-0.11829046236121399,0.867353439927393
horizon_buffer,45,20,local_loglinear,9,0.9751115658104711,0.1279528737841006,0.6397643689205029,1.795190507589326,-0.16860144235579977,0.8317903908646184
horizon_buffer,45,20,local_loglinear,10,0.9939587152939909,0.12711033577745717,0.6355516788872857,1.9632682494293845,-0.2255058418360565,0.7958926350388335
horizon_buffer,45,20,local_loglinear,11,1.014737207052957,0.12616001945635483,0.630800097281774,2.1523081546526552,-0.2898565847369321,0.7597550414802758
horizon_buffer,45,20,local_loglinear,12,1.0376022056897396,0.12510253196360716,0.6255126598180357,2.3656407492508795,-0.3626238234571284,0.7235020915531348
horizon_buffer,45,20,local_loglinear,13,1.0627298579815816,0.12393844802377534,0.6196922401188767,2.607221344529347,-0.4449133104210503,0.687275730318158
horizon_buffer,45,20,local_loglinear,14,1.0903183383798034,0.12266844567565795,0.6133422283782896,2.8817593924221567,-0.5379877914438875,0.6512246713573734
horizon_buffer,45,20,local_loglinear,15,1.120589125086971,0.1212934309472598,0.606467154736299,3.194876887853951,-0.6432917086998096,0.6154966718660668
horizon_buffer,45,20,local_loglinear,16,1.153788524662454,0.11981464924089072,0.5990732462044535,3.5533028362431427,-0.7624795838654546,0.580233792142724
horizon_buffer,45,20,local_loglinear,17,1.1901894421757642,0.11823378260183931,0.5911689130091966,3.965112514660167,-0.8974485350556969,0.5455698645968828
horizon_buffer,45,20,local_loglinear,18,1.2300933833456962,0.11655303245724574,0.5827651622862287,4.440022416974293,-1.050375458453682,0.5116293033322273
horizon_buffer,45,20,local_loglinear,19,1.2738326790997476,0.11477518689824752,0.5738759344912376,4.989754535947857,-1.223759444149568,0.47852654294016117
horizon_buffer,45,20,local_loglinear,20,1.3217729123370037,0.11290367192112104,0.5645183596056053,5.628487056956698,-1.4204700910703458,0.4463657706193757
horizon_buffer,45,20,local_loglinear,21,1.3743155301515664,0.11094258562969761,0.554712928148488,6.373412892503528,-1.6438024438008165,0.4152407148969857
horizon_buffer,45,20,local_loglinear,22,1.4319006320822556,0.10889671406971389,0.5444835703485694,7.245433000883205,-1.8975393103094547,0.3852343740968069
horizon_buffer,45,20,local_loglinear,23,1.4950099154736352,0.10677152803858525,0.5338576401929263,8.270018308833631,-2.1860218378137546,0.35641874915243227
horizon_buffer,45,20,local_loglinear,24,1.5641697662602945,0.10457316024333904,0.5228658012166953,9.478282807584046,-2.514229287781628,0.3288545687347633
horizon_buffer,45,20,local_loglinear,25,1.6399544946911664,0.10230836241426668,0.5115418120713333,10.90832148390661,-2.8878689883676607,0.30259100845717735
horizon_buffer,45,20,local_loglinear,26,1.7229897105588468,0.09998444309360864,0.49992221546804305,12.606880679732406,-3.313477585897095,0.2776655105348789
horizon_buffer,45,20,local_loglinear,27,1.8139558489991432,0.09760918724076102,0.4880459362038051,14.631446241304879,-3.798534757338256,0.25410368450482573
horizon_buffer,45,20,local_loglinear,28,1.9135918589376677,0.09519075993421726,0.4759537996710863,17.05285723350514,-4.3515907044551305,0.23191936410161632
horizon_buffer,45,20,local_loglinear,29,2.0226990851298603,0.0927375970022297,0.46368798501114844,19.95858156693459,-4.982408811355356,0.21111479694012855
horizon_buffer,45,20,local_loglinear,30,2.1421453720526036,0.09025828654587838,0.45129143272939193,23.45682598062324,-5.702125126443381,0.19168105270246402
horizon_buffer,45,20,local_loglinear,31,2.272869437285975,0.08776144556426745,0.4388072278213372,27.681698882474123,-6.523426508591946,0.17359860935013313
horizon_buffer,45,20,local_loglinear,32,2.415885566481194,0.08525559633152414,0.4262779816576207,32.79970300089098,-7.460749684929496,0.15683814849677816
horizon_buffer,45,20,local_loglinear,33,2.5722887043889666,0.08274904690519434,0.4137452345259717,39.017909449600445,-8.530503807781486,0.14136150086692914
horizon_buffer,45,20,local_loglinear,34,2.743260019651736,0.08024978005300978,0.4012489002650489,46.594259749592794,-9.751319810197337,0.1271227638357583
horizon_buffer,45,20,local_loglinear,35,2.9300730448440597,0.07776535410179745,0.38882677050898723,55.85056381328493,-11.144330516996867,0.1140695138115389
horizon_buffer,45,20,local_loglinear,36,3.1341005074126524,0.07530281850371516,0.37651409251857576,67.18891702806468,-12.733486421761754,0.1021440818016407
horizon_buffer,45,20,local_loglinear,37,3.356821980676732,0.07286864607659888,0.3643432303829944,81.1124580470896,-14.545913254216444,0.0912848544822083
horizon_buffer,45,20,local_loglinear,38,3.5998325077092312,0.07046868286567005,0.35234341432835026,98.2516433931253,-16.612318680103755,0.081427527674202
horizon_buffer,45,20,local_loglinear,39,3.864852353560563,0.06810811586985972,0.3405405793492986,119.39754091973154,-18.967457320320733,0.07250631074510179
horizon_buffer,45,20,local_loglinear,40,4.153738058613821,0.06579145800497434,0.32895729002487173,145.54406292195,-21.650665058903314,0.06445502159154463
horizon_buffer,60,0,local_loglinear,1,0.8815629375793596,0.13062197438566814,0.6531098719283407,0.9427240336433861,0.10250198154072798,0.0
horizon_buffer,60,0,local_loglinear,2,0.888272972264979,0.13071164326634652,0.6535582163317325,1.0157165794452936,0.0815722030216266,1.0729729475480707
horizon_buffer,60,0,local_loglinear,3,0.8963424828323441,0.13067178629103307,0.6533589314551653,1.0960013770306138,0.05778511945445142,1.039492264516416
horizon_buffer,60,0,local_loglinear,4,0.9057827791139171,0.13050779225309592,0.6525389612654795,1.1845101960435884,0.03078379755653593,1.005737858739816
horizon_buffer,60,0,local_loglinear,5,0.9166216514120511,0.13022410823585498,0.6511205411792749,1.2823236787401977,0.0001638612932777228,0.9716864661397838
horizon_buffer,60,0,local_loglinear,6,0.928903599917739,0.12982431147407397,0.6491215573703699,1.390699431394735,-0.03453225042808339,0.9372967483900331
horizon_buffer,60,0,local_loglinear,7,0.9426901443616187,0.1293111984578946,0.6465559922894729,1.5111057499420313,-0.07382209507682025,0.9025267389730645
horizon_buffer,60,0,local_loglinear,8,0.9580602579574146,0.1286868856269382,0.643434428134691,1.6452622687724066,-0.11829122800330372,0.8673538464879348
horizon_buffer,60,0,local_loglinear,9,0.9751109343181449,0.12795291935375075,0.6397645967687537,1.7951890795415313,-0.16860257658164035,0.8317909228244965
horizon_buffer,60,0,local_loglinear,10,0.9939578367354173,0.1271103973783601,0.6355519868918005,1.9632661110586487,-0.22550751769249788,0.7958933252686236
horizon_buffer,60,0,local_loglinear,11,1.0147359896666959,0.12616010220947224,0.6308005110473611,2.15230496480412,-0.28985905412051105,0.7597559299876447
horizon_buffer,60,0,local_loglinear,12,1.0376005257281373,0.12510264241768965,0.6255132120884481,2.3656360080537353,-0.3626274519290007,0.7235032266227007
